|dates|Russell_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Russell_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Russell_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Russell_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Russell_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Russell_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Russell_Alabama_UnitedStates.TotalPopulation.data|Russell_Alabama_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|57961.0|0
