|dates|Huron_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Huron_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Huron_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Huron_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Huron_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Huron_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Huron_Ohio_UnitedStates.TotalPopulation.data|Huron_Ohio_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|58266.0|0
