|dates|Boone_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Boone_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Boone_Arkansas_UnitedStates.NYT_ConfirmedDeaths.data|Boone_Arkansas_UnitedStates.NYT_ConfirmedDeaths.missing|Boone_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Boone_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Boone_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Boone_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
