|dates|Gilchrist_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Gilchrist_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Gilchrist_Florida_UnitedStates.NYT_ConfirmedDeaths.data|Gilchrist_Florida_UnitedStates.NYT_ConfirmedDeaths.missing|Gilchrist_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Gilchrist_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Gilchrist_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Gilchrist_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
