|dates|Shelby_Texas_UnitedStates.BLS_EmployedPopulation.data|Shelby_Texas_UnitedStates.BLS_EmployedPopulation.missing|Shelby_Texas_UnitedStates.BLS_UnemployedPopulation.data|Shelby_Texas_UnitedStates.BLS_UnemployedPopulation.missing|Shelby_Texas_UnitedStates.BLS_UnemploymentRate.data|Shelby_Texas_UnitedStates.BLS_UnemploymentRate.missing|Shelby_Texas_UnitedStates.BLS_LaborForcePopulation.data|Shelby_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|10714.0|0|503.5|0|4.4885223980387785|0|11217.5|0
0|2020-01-02|10714.0|0|503.5|0|4.4885223980387785|0|11217.5|0
0|2020-01-03|10714.0|0|503.5|0|4.4885223980387785|0|11217.5|0
0|2020-01-04|10714.0|0|503.5|0|4.4885223980387785|0|11217.5|0
0|2020-01-05|10714.0|0|503.5|0|4.4885223980387785|0|11217.5|0
0|2020-01-06|10714.0|0|503.5|0|4.4885223980387785|0|11217.5|0
0|2020-01-07|10714.0|0|503.5|0|4.4885223980387785|0|11217.5|0
0|2020-01-08|10714.0|0|503.5|0|4.4885223980387785|0|11217.5|0
0|2020-01-09|10714.0|0|503.5|0|4.4885223980387785|0|11217.5|0
0|2020-01-10|10714.0|0|503.5|0|4.4885223980387785|0|11217.5|0
0|2020-01-11|10714.0|0|503.5|0|4.4885223980387785|0|11217.5|0
0|2020-01-12|10714.0|0|503.5|0|4.4885223980387785|0|11217.5|0
0|2020-01-13|10714.0|0|503.5|0|4.4885223980387785|0|11217.5|0
0|2020-01-14|10714.0|0|503.5|0|4.4885223980387785|0|11217.5|0
0|2020-01-15|10714.0|0|503.5|0|4.4885223980387785|0|11217.5|0
0|2020-01-16|10714.0|0|503.5|0|4.4885223980387785|0|11217.5|0
0|2020-01-17|10714.0|0|503.5|0|4.4885223980387785|0|11217.5|0
0|2020-01-18|10714.0|0|503.5|0|4.4885223980387785|0|11217.5|0
0|2020-01-19|10714.0|0|503.5|0|4.4885223980387785|0|11217.5|0
0|2020-01-20|10714.0|0|503.5|0|4.4885223980387785|0|11217.5|0
0|2020-01-21|10714.0|0|503.5|0|4.4885223980387785|0|11217.5|0
0|2020-01-22|10714.0|0|503.5|0|4.4885223980387785|0|11217.5|0
0|2020-01-23|10714.0|0|503.5|0|4.4885223980387785|0|11217.5|0
0|2020-01-24|10714.0|0|503.5|0|4.4885223980387785|0|11217.5|0
0|2020-01-25|10714.0|0|503.5|0|4.4885223980387785|0|11217.5|0
0|2020-01-26|10714.0|0|503.5|0|4.4885223980387785|0|11217.5|0
0|2020-01-27|10714.0|0|503.5|0|4.4885223980387785|0|11217.5|0
0|2020-01-28|10714.0|0|503.5|0|4.4885223980387785|0|11217.5|0
0|2020-01-29|10714.0|0|503.5|0|4.4885223980387785|0|11217.5|0
0|2020-01-30|10714.0|0|503.5|0|4.4885223980387785|0|11217.5|0
0|2020-01-31|10714.0|0|503.5|0|4.4885223980387785|0|11217.5|0
0|2020-02-01|10794.0|0|472.0|0|4.189597017575005|0|11266.0|0
0|2020-02-02|10794.0|0|472.0|0|4.189597017575005|0|11266.0|0
0|2020-02-03|10794.0|0|472.0|0|4.189597017575005|0|11266.0|0
0|2020-02-04|10794.0|0|472.0|0|4.189597017575005|0|11266.0|0
0|2020-02-05|10794.0|0|472.0|0|4.189597017575005|0|11266.0|0
0|2020-02-06|10794.0|0|472.0|0|4.189597017575005|0|11266.0|0
0|2020-02-07|10794.0|0|472.0|0|4.189597017575005|0|11266.0|0
0|2020-02-08|10794.0|0|472.0|0|4.189597017575005|0|11266.0|0
0|2020-02-09|10794.0|0|472.0|0|4.189597017575005|0|11266.0|0
0|2020-02-10|10794.0|0|472.0|0|4.189597017575005|0|11266.0|0
0|2020-02-11|10794.0|0|472.0|0|4.189597017575005|0|11266.0|0
0|2020-02-12|10794.0|0|472.0|0|4.189597017575005|0|11266.0|0
0|2020-02-13|10794.0|0|472.0|0|4.189597017575005|0|11266.0|0
0|2020-02-14|10794.0|0|472.0|0|4.189597017575005|0|11266.0|0
0|2020-02-15|10794.0|0|472.0|0|4.189597017575005|0|11266.0|0
0|2020-02-16|10794.0|0|472.0|0|4.189597017575005|0|11266.0|0
0|2020-02-17|10794.0|0|472.0|0|4.189597017575005|0|11266.0|0
0|2020-02-18|10794.0|0|472.0|0|4.189597017575005|0|11266.0|0
0|2020-02-19|10794.0|0|472.0|0|4.189597017575005|0|11266.0|0
0|2020-02-20|10794.0|0|472.0|0|4.189597017575005|0|11266.0|0
0|2020-02-21|10794.0|0|472.0|0|4.189597017575005|0|11266.0|0
0|2020-02-22|10794.0|0|472.0|0|4.189597017575005|0|11266.0|0
0|2020-02-23|10794.0|0|472.0|0|4.189597017575005|0|11266.0|0
0|2020-02-24|10794.0|0|472.0|0|4.189597017575005|0|11266.0|0
0|2020-02-25|10794.0|0|472.0|0|4.189597017575005|0|11266.0|0
0|2020-02-26|10794.0|0|472.0|0|4.189597017575005|0|11266.0|0
0|2020-02-27|10794.0|0|472.0|0|4.189597017575005|0|11266.0|0
0|2020-02-28|10794.0|0|472.0|0|4.189597017575005|0|11266.0|0
0|2020-02-29|10794.0|0|472.0|0|4.189597017575005|0|11266.0|0
0|2020-03-01|10496.0|0|640.0|0|5.747126436781609|0|11136.0|0
0|2020-03-02|10496.0|0|640.0|0|5.747126436781609|0|11136.0|0
0|2020-03-03|10496.0|0|640.0|0|5.747126436781609|0|11136.0|0
0|2020-03-04|10496.0|0|640.0|0|5.747126436781609|0|11136.0|0
0|2020-03-05|10496.0|0|640.0|0|5.747126436781609|0|11136.0|0
0|2020-03-06|10496.0|0|640.0|0|5.747126436781609|0|11136.0|0
0|2020-03-07|10496.0|0|640.0|0|5.747126436781609|0|11136.0|0
0|2020-03-08|10496.0|0|640.0|0|5.747126436781609|0|11136.0|0
0|2020-03-09|10496.0|0|640.0|0|5.747126436781609|0|11136.0|0
0|2020-03-10|10496.0|0|640.0|0|5.747126436781609|0|11136.0|0
0|2020-03-11|10496.0|0|640.0|0|5.747126436781609|0|11136.0|0
0|2020-03-12|10496.0|0|640.0|0|5.747126436781609|0|11136.0|0
0|2020-03-13|10496.0|0|640.0|0|5.747126436781609|0|11136.0|0
0|2020-03-14|10496.0|0|640.0|0|5.747126436781609|0|11136.0|0
0|2020-03-15|10496.0|0|640.0|0|5.747126436781609|0|11136.0|0
0|2020-03-16|10496.0|0|640.0|0|5.747126436781609|0|11136.0|0
0|2020-03-17|10496.0|0|640.0|0|5.747126436781609|0|11136.0|0
0|2020-03-18|10496.0|0|640.0|0|5.747126436781609|0|11136.0|0
0|2020-03-19|10496.0|0|640.0|0|5.747126436781609|0|11136.0|0
0|2020-03-20|10496.0|0|640.0|0|5.747126436781609|0|11136.0|0
0|2020-03-21|10496.0|0|640.0|0|5.747126436781609|0|11136.0|0
0|2020-03-22|10496.0|0|640.0|0|5.747126436781609|0|11136.0|0
0|2020-03-23|10496.0|0|640.0|0|5.747126436781609|0|11136.0|0
0|2020-03-24|10496.0|0|640.0|0|5.747126436781609|0|11136.0|0
0|2020-03-25|10496.0|0|640.0|0|5.747126436781609|0|11136.0|0
0|2020-03-26|10496.0|0|640.0|0|5.747126436781609|0|11136.0|0
0|2020-03-27|10496.0|0|640.0|0|5.747126436781609|0|11136.0|0
0|2020-03-28|10496.0|0|640.0|0|5.747126436781609|0|11136.0|0
0|2020-03-29|10496.0|0|640.0|0|5.747126436781609|0|11136.0|0
0|2020-03-30|10496.0|0|640.0|0|5.747126436781609|0|11136.0|0
0|2020-03-31|10496.0|0|640.0|0|5.747126436781609|0|11136.0|0
0|2020-04-01|9307.0|0|879.5|0|8.63397634123595|0|10186.5|0
0|2020-04-02|9307.0|0|879.5|0|8.63397634123595|0|10186.5|0
0|2020-04-03|9307.0|0|879.5|0|8.63397634123595|0|10186.5|0
0|2020-04-04|9307.0|0|879.5|0|8.63397634123595|0|10186.5|0
0|2020-04-05|9307.0|0|879.5|0|8.63397634123595|0|10186.5|0
0|2020-04-06|9307.0|0|879.5|0|8.63397634123595|0|10186.5|0
0|2020-04-07|9307.0|0|879.5|0|8.63397634123595|0|10186.5|0
0|2020-04-08|9307.0|0|879.5|0|8.63397634123595|0|10186.5|0
0|2020-04-09|9307.0|0|879.5|0|8.63397634123595|0|10186.5|0
0|2020-04-10|9307.0|0|879.5|0|8.63397634123595|0|10186.5|0
0|2020-04-11|9307.0|0|879.5|0|8.63397634123595|0|10186.5|0
0|2020-04-12|9307.0|0|879.5|0|8.63397634123595|0|10186.5|0
0|2020-04-13|9307.0|0|879.5|0|8.63397634123595|0|10186.5|0
0|2020-04-14|9307.0|0|879.5|0|8.63397634123595|0|10186.5|0
0|2020-04-15|9307.0|0|879.5|0|8.63397634123595|0|10186.5|0
0|2020-04-16|9307.0|0|879.5|0|8.63397634123595|0|10186.5|0
0|2020-04-17|9307.0|0|879.5|0|8.63397634123595|0|10186.5|0
0|2020-04-18|9307.0|0|879.5|0|8.63397634123595|0|10186.5|0
0|2020-04-19|9307.0|0|879.5|0|8.63397634123595|0|10186.5|0
0|2020-04-20|9307.0|0|879.5|0|8.63397634123595|0|10186.5|0
0|2020-04-21|9307.0|0|879.5|0|8.63397634123595|0|10186.5|0
0|2020-04-22|9307.0|0|879.5|0|8.63397634123595|0|10186.5|0
0|2020-04-23|9307.0|0|879.5|0|8.63397634123595|0|10186.5|0
0|2020-04-24|9307.0|0|879.5|0|8.63397634123595|0|10186.5|0
0|2020-04-25|9307.0|0|879.5|0|8.63397634123595|0|10186.5|0
0|2020-04-26|9307.0|0|879.5|0|8.63397634123595|0|10186.5|0
0|2020-04-27|9307.0|0|879.5|0|8.63397634123595|0|10186.5|0
0|2020-04-28|9307.0|0|879.5|0|8.63397634123595|0|10186.5|0
0|2020-04-29|9307.0|0|879.5|0|8.63397634123595|0|10186.5|0
0|2020-04-30|9307.0|0|879.5|0|8.63397634123595|0|10186.5|0
0|2020-05-01|9899.0|0|967.0|0|8.899318976624333|0|10866.0|0
0|2020-05-02|9899.0|0|967.0|0|8.899318976624333|0|10866.0|0
0|2020-05-03|9899.0|0|967.0|0|8.899318976624333|0|10866.0|0
0|2020-05-04|9899.0|0|967.0|0|8.899318976624333|0|10866.0|0
0|2020-05-05|9899.0|0|967.0|0|8.899318976624333|0|10866.0|0
0|2020-05-06|9899.0|0|967.0|0|8.899318976624333|0|10866.0|0
0|2020-05-07|9899.0|0|967.0|0|8.899318976624333|0|10866.0|0
0|2020-05-08|9899.0|0|967.0|0|8.899318976624333|0|10866.0|0
0|2020-05-09|9899.0|0|967.0|0|8.899318976624333|0|10866.0|0
0|2020-05-10|9899.0|0|967.0|0|8.899318976624333|0|10866.0|0
0|2020-05-11|9899.0|0|967.0|0|8.899318976624333|0|10866.0|0
0|2020-05-12|9899.0|0|967.0|0|8.899318976624333|0|10866.0|0
0|2020-05-13|9899.0|0|967.0|0|8.899318976624333|0|10866.0|0
0|2020-05-14|9899.0|0|967.0|0|8.899318976624333|0|10866.0|0
0|2020-05-15|9899.0|0|967.0|0|8.899318976624333|0|10866.0|0
0|2020-05-16|9899.0|0|967.0|0|8.899318976624333|0|10866.0|0
0|2020-05-17|9899.0|0|967.0|0|8.899318976624333|0|10866.0|0
0|2020-05-18|9899.0|0|967.0|0|8.899318976624333|0|10866.0|0
0|2020-05-19|9899.0|0|967.0|0|8.899318976624333|0|10866.0|0
0|2020-05-20|9899.0|0|967.0|0|8.899318976624333|0|10866.0|0
0|2020-05-21|9899.0|0|967.0|0|8.899318976624333|0|10866.0|0
0|2020-05-22|9899.0|0|967.0|0|8.899318976624333|0|10866.0|0
0|2020-05-23|9899.0|0|967.0|0|8.899318976624333|0|10866.0|0
0|2020-05-24|9899.0|0|967.0|0|8.899318976624333|0|10866.0|0
0|2020-05-25|9899.0|0|967.0|0|8.899318976624333|0|10866.0|0
0|2020-05-26|9899.0|0|967.0|0|8.899318976624333|0|10866.0|0
0|2020-05-27|9899.0|0|967.0|0|8.899318976624333|0|10866.0|0
0|2020-05-28|9899.0|0|967.0|0|8.899318976624333|0|10866.0|0
0|2020-05-29|9899.0|0|967.0|0|8.899318976624333|0|10866.0|0
0|2020-05-30|9899.0|0|967.0|0|8.899318976624333|0|10866.0|0
0|2020-05-31|9899.0|0|967.0|0|8.899318976624333|0|10866.0|0
0|2020-06-01|10320.0|0|1035.0|0|9.114927344782034|0|11355.0|0
0|2020-06-02|10320.0|0|1035.0|0|9.114927344782034|0|11355.0|0
0|2020-06-03|10320.0|0|1035.0|0|9.114927344782034|0|11355.0|0
0|2020-06-04|10320.0|0|1035.0|0|9.114927344782034|0|11355.0|0
0|2020-06-05|10320.0|0|1035.0|0|9.114927344782034|0|11355.0|0
0|2020-06-06|10320.0|0|1035.0|0|9.114927344782034|0|11355.0|0
0|2020-06-07|10320.0|0|1035.0|0|9.114927344782034|0|11355.0|0
0|2020-06-08|10320.0|0|1035.0|0|9.114927344782034|0|11355.0|0
0|2020-06-09|10320.0|0|1035.0|0|9.114927344782034|0|11355.0|0
0|2020-06-10|10320.0|0|1035.0|0|9.114927344782034|0|11355.0|0
0|2020-06-11|10320.0|0|1035.0|0|9.114927344782034|0|11355.0|0
0|2020-06-12|10320.0|0|1035.0|0|9.114927344782034|0|11355.0|0
0|2020-06-13|10320.0|0|1035.0|0|9.114927344782034|0|11355.0|0
0|2020-06-14|10320.0|0|1035.0|0|9.114927344782034|0|11355.0|0
0|2020-06-15|10320.0|0|1035.0|0|9.114927344782034|0|11355.0|0
0|2020-06-16|10320.0|0|1035.0|0|9.114927344782034|0|11355.0|0
0|2020-06-17|10320.0|0|1035.0|0|9.114927344782034|0|11355.0|0
0|2020-06-18|10320.0|0|1035.0|0|9.114927344782034|0|11355.0|0
0|2020-06-19|10320.0|0|1035.0|0|9.114927344782034|0|11355.0|0
0|2020-06-20|10320.0|0|1035.0|0|9.114927344782034|0|11355.0|0
0|2020-06-21|10320.0|0|1035.0|0|9.114927344782034|0|11355.0|0
0|2020-06-22|10320.0|0|1035.0|0|9.114927344782034|0|11355.0|0
0|2020-06-23|10320.0|0|1035.0|0|9.114927344782034|0|11355.0|0
0|2020-06-24|10320.0|0|1035.0|0|9.114927344782034|0|11355.0|0
0|2020-06-25|10320.0|0|1035.0|0|9.114927344782034|0|11355.0|0
0|2020-06-26|10320.0|0|1035.0|0|9.114927344782034|0|11355.0|0
0|2020-06-27|10320.0|0|1035.0|0|9.114927344782034|0|11355.0|0
0|2020-06-28|10320.0|0|1035.0|0|9.114927344782034|0|11355.0|0
0|2020-06-29|10320.0|0|1035.0|0|9.114927344782034|0|11355.0|0
0|2020-06-30|10320.0|0|1035.0|0|9.114927344782034|0|11355.0|0
0|2020-07-01|10524.0|0|975.0|0|8.47899817375424|0|11499.0|0
0|2020-07-02|10524.0|0|975.0|0|8.47899817375424|0|11499.0|0
0|2020-07-03|10524.0|0|975.0|0|8.47899817375424|0|11499.0|0
0|2020-07-04|10524.0|0|975.0|0|8.47899817375424|0|11499.0|0
0|2020-07-05|10524.0|0|975.0|0|8.47899817375424|0|11499.0|0
0|2020-07-06|10524.0|0|975.0|0|8.47899817375424|0|11499.0|0
0|2020-07-07|10524.0|0|975.0|0|8.47899817375424|0|11499.0|0
0|2020-07-08|10524.0|0|975.0|0|8.47899817375424|0|11499.0|0
0|2020-07-09|10524.0|0|975.0|0|8.47899817375424|0|11499.0|0
0|2020-07-10|10524.0|0|975.0|0|8.47899817375424|0|11499.0|0
0|2020-07-11|10524.0|0|975.0|0|8.47899817375424|0|11499.0|0
0|2020-07-12|10524.0|0|975.0|0|8.47899817375424|0|11499.0|0
0|2020-07-13|10524.0|0|975.0|0|8.47899817375424|0|11499.0|0
0|2020-07-14|10524.0|0|975.0|0|8.47899817375424|0|11499.0|0
0|2020-07-15|10524.0|0|975.0|0|8.47899817375424|0|11499.0|0
0|2020-07-16|10524.0|0|975.0|0|8.47899817375424|0|11499.0|0
0|2020-07-17|10524.0|0|975.0|0|8.47899817375424|0|11499.0|0
0|2020-07-18|10524.0|0|975.0|0|8.47899817375424|0|11499.0|0
0|2020-07-19|10524.0|0|975.0|0|8.47899817375424|0|11499.0|0
0|2020-07-20|10524.0|0|975.0|0|8.47899817375424|0|11499.0|0
0|2020-07-21|10524.0|0|975.0|0|8.47899817375424|0|11499.0|0
0|2020-07-22|10524.0|0|975.0|0|8.47899817375424|0|11499.0|0
0|2020-07-23|10524.0|0|975.0|0|8.47899817375424|0|11499.0|0
0|2020-07-24|10524.0|0|975.0|0|8.47899817375424|0|11499.0|0
0|2020-07-25|10524.0|0|975.0|0|8.47899817375424|0|11499.0|0
0|2020-07-26|10524.0|0|975.0|0|8.47899817375424|0|11499.0|0
0|2020-07-27|10524.0|0|975.0|0|8.47899817375424|0|11499.0|0
0|2020-07-28|10524.0|0|975.0|0|8.47899817375424|0|11499.0|0
0|2020-07-29|10524.0|0|975.0|0|8.47899817375424|0|11499.0|0
0|2020-07-30|10524.0|0|975.0|0|8.47899817375424|0|11499.0|0
0|2020-07-31|10524.0|0|975.0|0|8.47899817375424|0|11499.0|0
0|2020-08-01|10926.0|0|715.0|0|6.14208401340091|0|11641.0|0
0|2020-08-02|10926.0|0|715.0|0|6.14208401340091|0|11641.0|0
0|2020-08-03|10926.0|0|715.0|0|6.14208401340091|0|11641.0|0
0|2020-08-04|10926.0|0|715.0|0|6.14208401340091|0|11641.0|0
0|2020-08-05|10926.0|0|715.0|0|6.14208401340091|0|11641.0|0
0|2020-08-06|10926.0|0|715.0|0|6.14208401340091|0|11641.0|0
0|2020-08-07|10926.0|0|715.0|0|6.14208401340091|0|11641.0|0
0|2020-08-08|10926.0|0|715.0|0|6.14208401340091|0|11641.0|0
