|dates|Hardee_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Hardee_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Hardee_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Hardee_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Hardee_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Hardee_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Hardee_Florida_UnitedStates.TotalPopulation.data|Hardee_Florida_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|26937.0|0
