|dates|OutofMT_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|OutofMT_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|OutofMT_Montana_UnitedStates.NYT_ConfirmedDeaths.data|OutofMT_Montana_UnitedStates.NYT_ConfirmedDeaths.missing|OutofMT_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|OutofMT_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|OutofMT_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|OutofMT_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
