|dates|Trigg_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Trigg_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Trigg_Kentucky_UnitedStates.NYT_ConfirmedDeaths.data|Trigg_Kentucky_UnitedStates.NYT_ConfirmedDeaths.missing|Trigg_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Trigg_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Trigg_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Trigg_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
