|dates|Angelina_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Angelina_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Angelina_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Angelina_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Angelina_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Angelina_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Angelina_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Angelina_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
