|dates|Barton_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Barton_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Barton_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Barton_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Barton_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Barton_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Barton_Missouri_UnitedStates.TotalPopulation.data|Barton_Missouri_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|11754.0|0
