|dates|Kearny_Kansas_UnitedStates.BLS_EmployedPopulation.data|Kearny_Kansas_UnitedStates.BLS_EmployedPopulation.missing|Kearny_Kansas_UnitedStates.BLS_UnemployedPopulation.data|Kearny_Kansas_UnitedStates.BLS_UnemployedPopulation.missing|Kearny_Kansas_UnitedStates.BLS_UnemploymentRate.data|Kearny_Kansas_UnitedStates.BLS_UnemploymentRate.missing|Kearny_Kansas_UnitedStates.BLS_LaborForcePopulation.data|Kearny_Kansas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-04-09|1797.0|0|93.0|0|4.920634920634921|0|1890.0|0
0|2020-04-10|1797.0|0|93.0|0|4.920634920634921|0|1890.0|0
0|2020-04-11|1797.0|0|93.0|0|4.920634920634921|0|1890.0|0
0|2020-04-12|1797.0|0|93.0|0|4.920634920634921|0|1890.0|0
0|2020-04-13|1797.0|0|93.0|0|4.920634920634921|0|1890.0|0
0|2020-04-14|1797.0|0|93.0|0|4.920634920634921|0|1890.0|0
0|2020-04-15|1797.0|0|93.0|0|4.920634920634921|0|1890.0|0
0|2020-04-16|1797.0|0|93.0|0|4.920634920634921|0|1890.0|0
0|2020-04-17|1797.0|0|93.0|0|4.920634920634921|0|1890.0|0
0|2020-04-18|1797.0|0|93.0|0|4.920634920634921|0|1890.0|0
0|2020-04-19|1797.0|0|93.0|0|4.920634920634921|0|1890.0|0
0|2020-04-20|1797.0|0|93.0|0|4.920634920634921|0|1890.0|0
0|2020-04-21|1797.0|0|93.0|0|4.920634920634921|0|1890.0|0
0|2020-04-22|1797.0|0|93.0|0|4.920634920634921|0|1890.0|0
0|2020-04-23|1797.0|0|93.0|0|4.920634920634921|0|1890.0|0
0|2020-04-24|1797.0|0|93.0|0|4.920634920634921|0|1890.0|0
0|2020-04-25|1797.0|0|93.0|0|4.920634920634921|0|1890.0|0
0|2020-04-26|1797.0|0|93.0|0|4.920634920634921|0|1890.0|0
0|2020-04-27|1797.0|0|93.0|0|4.920634920634921|0|1890.0|0
0|2020-04-28|1797.0|0|93.0|0|4.920634920634921|0|1890.0|0
0|2020-04-29|1797.0|0|93.0|0|4.920634920634921|0|1890.0|0
0|2020-04-30|1797.0|0|93.0|0|4.920634920634921|0|1890.0|0
0|2020-05-01|1905.0|0|73.0|0|3.6905965621840244|0|1978.0|0
0|2020-05-02|1905.0|0|73.0|0|3.6905965621840244|0|1978.0|0
0|2020-05-03|1905.0|0|73.0|0|3.6905965621840244|0|1978.0|0
0|2020-05-04|1905.0|0|73.0|0|3.6905965621840244|0|1978.0|0
0|2020-05-05|1905.0|0|73.0|0|3.6905965621840244|0|1978.0|0
0|2020-05-06|1905.0|0|73.0|0|3.6905965621840244|0|1978.0|0
0|2020-05-07|1905.0|0|73.0|0|3.6905965621840244|0|1978.0|0
0|2020-05-08|1905.0|0|73.0|0|3.6905965621840244|0|1978.0|0
0|2020-05-09|1905.0|0|73.0|0|3.6905965621840244|0|1978.0|0
0|2020-05-10|1905.0|0|73.0|0|3.6905965621840244|0|1978.0|0
0|2020-05-11|1905.0|0|73.0|0|3.6905965621840244|0|1978.0|0
0|2020-05-12|1905.0|0|73.0|0|3.6905965621840244|0|1978.0|0
0|2020-05-13|1905.0|0|73.0|0|3.6905965621840244|0|1978.0|0
0|2020-05-14|1905.0|0|73.0|0|3.6905965621840244|0|1978.0|0
0|2020-05-15|1905.0|0|73.0|0|3.6905965621840244|0|1978.0|0
0|2020-05-16|1905.0|0|73.0|0|3.6905965621840244|0|1978.0|0
0|2020-05-17|1905.0|0|73.0|0|3.6905965621840244|0|1978.0|0
0|2020-05-18|1905.0|0|73.0|0|3.6905965621840244|0|1978.0|0
0|2020-05-19|1905.0|0|73.0|0|3.6905965621840244|0|1978.0|0
0|2020-05-20|1905.0|0|73.0|0|3.6905965621840244|0|1978.0|0
0|2020-05-21|1905.0|0|73.0|0|3.6905965621840244|0|1978.0|0
0|2020-05-22|1905.0|0|73.0|0|3.6905965621840244|0|1978.0|0
0|2020-05-23|1905.0|0|73.0|0|3.6905965621840244|0|1978.0|0
0|2020-05-24|1905.0|0|73.0|0|3.6905965621840244|0|1978.0|0
0|2020-05-25|1905.0|0|73.0|0|3.6905965621840244|0|1978.0|0
0|2020-05-26|1905.0|0|73.0|0|3.6905965621840244|0|1978.0|0
0|2020-05-27|1905.0|0|73.0|0|3.6905965621840244|0|1978.0|0
0|2020-05-28|1905.0|0|73.0|0|3.6905965621840244|0|1978.0|0
0|2020-05-29|1905.0|0|73.0|0|3.6905965621840244|0|1978.0|0
0|2020-05-30|1905.0|0|73.0|0|3.6905965621840244|0|1978.0|0
0|2020-05-31|1905.0|0|73.0|0|3.6905965621840244|0|1978.0|0
0|2020-06-01|1998.0|0|58.0|0|2.821011673151751|0|2056.0|0
0|2020-06-02|1998.0|0|58.0|0|2.821011673151751|0|2056.0|0
0|2020-06-03|1998.0|0|58.0|0|2.821011673151751|0|2056.0|0
0|2020-06-04|1998.0|0|58.0|0|2.821011673151751|0|2056.0|0
0|2020-06-05|1998.0|0|58.0|0|2.821011673151751|0|2056.0|0
0|2020-06-06|1998.0|0|58.0|0|2.821011673151751|0|2056.0|0
0|2020-06-07|1998.0|0|58.0|0|2.821011673151751|0|2056.0|0
0|2020-06-08|1998.0|0|58.0|0|2.821011673151751|0|2056.0|0
0|2020-06-09|1998.0|0|58.0|0|2.821011673151751|0|2056.0|0
0|2020-06-10|1998.0|0|58.0|0|2.821011673151751|0|2056.0|0
0|2020-06-11|1998.0|0|58.0|0|2.821011673151751|0|2056.0|0
0|2020-06-12|1998.0|0|58.0|0|2.821011673151751|0|2056.0|0
0|2020-06-13|1998.0|0|58.0|0|2.821011673151751|0|2056.0|0
0|2020-06-14|1998.0|0|58.0|0|2.821011673151751|0|2056.0|0
0|2020-06-15|1998.0|0|58.0|0|2.821011673151751|0|2056.0|0
0|2020-06-16|1998.0|0|58.0|0|2.821011673151751|0|2056.0|0
0|2020-06-17|1998.0|0|58.0|0|2.821011673151751|0|2056.0|0
0|2020-06-18|1998.0|0|58.0|0|2.821011673151751|0|2056.0|0
0|2020-06-19|1998.0|0|58.0|0|2.821011673151751|0|2056.0|0
0|2020-06-20|1998.0|0|58.0|0|2.821011673151751|0|2056.0|0
0|2020-06-21|1998.0|0|58.0|0|2.821011673151751|0|2056.0|0
0|2020-06-22|1998.0|0|58.0|0|2.821011673151751|0|2056.0|0
0|2020-06-23|1998.0|0|58.0|0|2.821011673151751|0|2056.0|0
0|2020-06-24|1998.0|0|58.0|0|2.821011673151751|0|2056.0|0
0|2020-06-25|1998.0|0|58.0|0|2.821011673151751|0|2056.0|0
0|2020-06-26|1998.0|0|58.0|0|2.821011673151751|0|2056.0|0
0|2020-06-27|1998.0|0|58.0|0|2.821011673151751|0|2056.0|0
0|2020-06-28|1998.0|0|58.0|0|2.821011673151751|0|2056.0|0
0|2020-06-29|1998.0|0|58.0|0|2.821011673151751|0|2056.0|0
0|2020-06-30|1998.0|0|58.0|0|2.821011673151751|0|2056.0|0
0|2020-07-01|1931.0|0|67.0|0|3.3533533533533535|0|1998.0|0
0|2020-07-02|1931.0|0|67.0|0|3.3533533533533535|0|1998.0|0
0|2020-07-03|1931.0|0|67.0|0|3.3533533533533535|0|1998.0|0
0|2020-07-04|1931.0|0|67.0|0|3.3533533533533535|0|1998.0|0
0|2020-07-05|1931.0|0|67.0|0|3.3533533533533535|0|1998.0|0
0|2020-07-06|1931.0|0|67.0|0|3.3533533533533535|0|1998.0|0
0|2020-07-07|1931.0|0|67.0|0|3.3533533533533535|0|1998.0|0
0|2020-07-08|1931.0|0|67.0|0|3.3533533533533535|0|1998.0|0
0|2020-07-09|1931.0|0|67.0|0|3.3533533533533535|0|1998.0|0
0|2020-07-10|1931.0|0|67.0|0|3.3533533533533535|0|1998.0|0
0|2020-07-11|1931.0|0|67.0|0|3.3533533533533535|0|1998.0|0
0|2020-07-12|1931.0|0|67.0|0|3.3533533533533535|0|1998.0|0
0|2020-07-13|1931.0|0|67.0|0|3.3533533533533535|0|1998.0|0
0|2020-07-14|1931.0|0|67.0|0|3.3533533533533535|0|1998.0|0
0|2020-07-15|1931.0|0|67.0|0|3.3533533533533535|0|1998.0|0
0|2020-07-16|1931.0|0|67.0|0|3.3533533533533535|0|1998.0|0
0|2020-07-17|1931.0|0|67.0|0|3.3533533533533535|0|1998.0|0
0|2020-07-18|1931.0|0|67.0|0|3.3533533533533535|0|1998.0|0
0|2020-07-19|1931.0|0|67.0|0|3.3533533533533535|0|1998.0|0
0|2020-07-20|1931.0|0|67.0|0|3.3533533533533535|0|1998.0|0
0|2020-07-21|1931.0|0|67.0|0|3.3533533533533535|0|1998.0|0
0|2020-07-22|1931.0|0|67.0|0|3.3533533533533535|0|1998.0|0
0|2020-07-23|1931.0|0|67.0|0|3.3533533533533535|0|1998.0|0
0|2020-07-24|1931.0|0|67.0|0|3.3533533533533535|0|1998.0|0
0|2020-07-25|1931.0|0|67.0|0|3.3533533533533535|0|1998.0|0
0|2020-07-26|1931.0|0|67.0|0|3.3533533533533535|0|1998.0|0
0|2020-07-27|1931.0|0|67.0|0|3.3533533533533535|0|1998.0|0
0|2020-07-28|1931.0|0|67.0|0|3.3533533533533535|0|1998.0|0
0|2020-07-29|1931.0|0|67.0|0|3.3533533533533535|0|1998.0|0
0|2020-07-30|1931.0|0|67.0|0|3.3533533533533535|0|1998.0|0
0|2020-07-31|1931.0|0|67.0|0|3.3533533533533535|0|1998.0|0
0|2020-08-01|1978.0|0|61.0|0|2.9916625796959293|0|2039.0|0
0|2020-08-02|1978.0|0|61.0|0|2.9916625796959293|0|2039.0|0
0|2020-08-03|1978.0|0|61.0|0|2.9916625796959293|0|2039.0|0
0|2020-08-04|1978.0|0|61.0|0|2.9916625796959293|0|2039.0|0
0|2020-08-05|1978.0|0|61.0|0|2.9916625796959293|0|2039.0|0
0|2020-08-06|1978.0|0|61.0|0|2.9916625796959293|0|2039.0|0
0|2020-08-07|1978.0|0|61.0|0|2.9916625796959293|0|2039.0|0
0|2020-08-08|1978.0|0|61.0|0|2.9916625796959293|0|2039.0|0
0|2020-08-09|1978.0|0|61.0|0|2.9916625796959293|0|2039.0|0
0|2020-08-10|1978.0|0|61.0|0|2.9916625796959293|0|2039.0|0
0|2020-08-11|1978.0|0|61.0|0|2.9916625796959293|0|2039.0|0
0|2020-08-12|1978.0|0|61.0|0|2.9916625796959293|0|2039.0|0
0|2020-08-13|1978.0|0|61.0|0|2.9916625796959293|0|2039.0|0
0|2020-08-14|1978.0|0|61.0|0|2.9916625796959293|0|2039.0|0
0|2020-08-15|1978.0|0|61.0|0|2.9916625796959293|0|2039.0|0
0|2020-08-16|1978.0|0|61.0|0|2.9916625796959293|0|2039.0|0
0|2020-08-17|1978.0|0|61.0|0|2.9916625796959293|0|2039.0|0
0|2020-08-18|1978.0|0|61.0|0|2.9916625796959293|0|2039.0|0
0|2020-08-19|1978.0|0|61.0|0|2.9916625796959293|0|2039.0|0
0|2020-08-20|1978.0|0|61.0|0|2.9916625796959293|0|2039.0|0
0|2020-08-21|1978.0|0|61.0|0|2.9916625796959293|0|2039.0|0
0|2020-08-22|1978.0|0|61.0|0|2.9916625796959293|0|2039.0|0
0|2020-08-23|1978.0|0|61.0|0|2.9916625796959293|0|2039.0|0
0|2020-08-24|1978.0|0|61.0|0|2.9916625796959293|0|2039.0|0
0|2020-08-25|1978.0|0|61.0|0|2.9916625796959293|0|2039.0|0
0|2020-08-26|1978.0|0|61.0|0|2.9916625796959293|0|2039.0|0
0|2020-08-27|1978.0|0|61.0|0|2.9916625796959293|0|2039.0|0
0|2020-08-28|1978.0|0|61.0|0|2.9916625796959293|0|2039.0|0
0|2020-08-29|1978.0|0|61.0|0|2.9916625796959293|0|2039.0|0
0|2020-08-30|1978.0|0|61.0|0|2.9916625796959293|0|2039.0|0
0|2020-08-31|1978.0|0|61.0|0|2.9916625796959293|0|2039.0|0
0|2020-09-01|1995.0|0|53.0|0|2.587890625|0|2048.0|0
0|2020-09-02|1995.0|0|53.0|0|2.587890625|0|2048.0|0
0|2020-09-03|1995.0|0|53.0|0|2.587890625|0|2048.0|0
0|2020-09-04|1995.0|0|53.0|0|2.587890625|0|2048.0|0
0|2020-09-05|1995.0|0|53.0|0|2.587890625|0|2048.0|0
0|2020-09-06|1995.0|0|53.0|0|2.587890625|0|2048.0|0
0|2020-09-07|1995.0|0|53.0|0|2.587890625|0|2048.0|0
0|2020-09-08|1995.0|0|53.0|0|2.587890625|0|2048.0|0
0|2020-09-09|1995.0|0|53.0|0|2.587890625|0|2048.0|0
0|2020-09-10|1995.0|0|53.0|0|2.587890625|0|2048.0|0
0|2020-09-11|1995.0|0|53.0|0|2.587890625|0|2048.0|0
0|2020-09-12|1995.0|0|53.0|0|2.587890625|0|2048.0|0
0|2020-09-13|1995.0|0|53.0|0|2.587890625|0|2048.0|0
0|2020-09-14|1995.0|0|53.0|0|2.587890625|0|2048.0|0
0|2020-09-15|1995.0|0|53.0|0|2.587890625|0|2048.0|0
0|2020-09-16|1995.0|0|53.0|0|2.587890625|0|2048.0|0
0|2020-09-17|1995.0|0|53.0|0|2.587890625|0|2048.0|0
0|2020-09-18|1995.0|0|53.0|0|2.587890625|0|2048.0|0
0|2020-09-19|1995.0|0|53.0|0|2.587890625|0|2048.0|0
0|2020-09-20|1995.0|0|53.0|0|2.587890625|0|2048.0|0
0|2020-09-21|1995.0|0|53.0|0|2.587890625|0|2048.0|0
0|2020-09-22|1995.0|0|53.0|0|2.587890625|0|2048.0|0
0|2020-09-23|1995.0|0|53.0|0|2.587890625|0|2048.0|0
0|2020-09-24|1995.0|0|53.0|0|2.587890625|0|2048.0|0
0|2020-09-25|1995.0|0|53.0|0|2.587890625|0|2048.0|0
0|2020-09-26|1995.0|0|53.0|0|2.587890625|0|2048.0|0
0|2020-09-27|1995.0|0|53.0|0|2.587890625|0|2048.0|0
0|2020-09-28|1995.0|0|53.0|0|2.587890625|0|2048.0|0
0|2020-09-29|1995.0|0|53.0|0|2.587890625|0|2048.0|0
0|2020-09-30|1995.0|0|53.0|0|2.587890625|0|2048.0|0
0|2020-10-01|2079.0|0|39.0|0|1.841359773371105|0|2118.0|0
0|2020-10-02|2079.0|0|39.0|0|1.841359773371105|0|2118.0|0
0|2020-10-03|2079.0|0|39.0|0|1.841359773371105|0|2118.0|0
0|2020-10-04|2079.0|0|39.0|0|1.841359773371105|0|2118.0|0
0|2020-10-05|2079.0|0|39.0|0|1.841359773371105|0|2118.0|0
0|2020-10-06|2079.0|0|39.0|0|1.841359773371105|0|2118.0|0
0|2020-10-07|2079.0|0|39.0|0|1.841359773371105|0|2118.0|0
0|2020-10-08|2079.0|0|39.0|0|1.841359773371105|0|2118.0|0
0|2020-10-09|2079.0|0|39.0|0|1.841359773371105|0|2118.0|0
0|2020-10-10|2079.0|0|39.0|0|1.841359773371105|0|2118.0|0
0|2020-10-11|2079.0|0|39.0|0|1.841359773371105|0|2118.0|0
0|2020-10-12|2079.0|0|39.0|0|1.841359773371105|0|2118.0|0
0|2020-10-13|2079.0|0|39.0|0|1.841359773371105|0|2118.0|0
0|2020-10-14|2079.0|0|39.0|0|1.841359773371105|0|2118.0|0
0|2020-10-15|2079.0|0|39.0|0|1.841359773371105|0|2118.0|0
0|2020-10-16|2079.0|0|39.0|0|1.841359773371105|0|2118.0|0
0|2020-10-17|2079.0|0|39.0|0|1.841359773371105|0|2118.0|0
0|2020-10-18|2079.0|0|39.0|0|1.841359773371105|0|2118.0|0
0|2020-10-19|2079.0|0|39.0|0|1.841359773371105|0|2118.0|0
0|2020-10-20|2079.0|0|39.0|0|1.841359773371105|0|2118.0|0
0|2020-10-21|2079.0|0|39.0|0|1.841359773371105|0|2118.0|0
0|2020-10-22|2079.0|0|39.0|0|1.841359773371105|0|2118.0|0
0|2020-10-23|2079.0|0|39.0|0|1.841359773371105|0|2118.0|0
0|2020-10-24|2079.0|0|39.0|0|1.841359773371105|0|2118.0|0
0|2020-10-25|2079.0|0|39.0|0|1.841359773371105|0|2118.0|0
0|2020-10-26|2079.0|0|39.0|0|1.841359773371105|0|2118.0|0
0|2020-10-27|2079.0|0|39.0|0|1.841359773371105|0|2118.0|0
0|2020-10-28|2079.0|0|39.0|0|1.841359773371105|0|2118.0|0
0|2020-10-29|2079.0|0|39.0|0|1.841359773371105|0|2118.0|0
0|2020-10-30|2079.0|0|39.0|0|1.841359773371105|0|2118.0|0
0|2020-10-31|2079.0|0|39.0|0|1.841359773371105|0|2118.0|0
0|2020-11-01|2109.0|0|44.0|0|2.0436600092893635|0|2153.0|0
0|2020-11-02|2109.0|0|44.0|0|2.0436600092893635|0|2153.0|0
0|2020-11-03|2109.0|0|44.0|0|2.0436600092893635|0|2153.0|0
0|2020-11-04|2109.0|0|44.0|0|2.0436600092893635|0|2153.0|0
0|2020-11-05|2109.0|0|44.0|0|2.0436600092893635|0|2153.0|0
0|2020-11-06|2109.0|0|44.0|0|2.0436600092893635|0|2153.0|0
0|2020-11-07|2109.0|0|44.0|0|2.0436600092893635|0|2153.0|0
0|2020-11-08|2109.0|0|44.0|0|2.0436600092893635|0|2153.0|0
0|2020-11-09|2109.0|0|44.0|0|2.0436600092893635|0|2153.0|0
0|2020-11-10|2109.0|0|44.0|0|2.0436600092893635|0|2153.0|0
0|2020-11-11|2109.0|0|44.0|0|2.0436600092893635|0|2153.0|0
0|2020-11-12|2109.0|0|44.0|0|2.0436600092893635|0|2153.0|0
0|2020-11-13|2109.0|0|44.0|0|2.0436600092893635|0|2153.0|0
0|2020-11-14|2109.0|0|44.0|0|2.0436600092893635|0|2153.0|0
0|2020-11-15|2109.0|0|44.0|0|2.0436600092893635|0|2153.0|0
0|2020-11-16|2109.0|0|44.0|0|2.0436600092893635|0|2153.0|0
0|2020-11-17|2109.0|0|44.0|0|2.0436600092893635|0|2153.0|0
0|2020-11-18|2109.0|0|44.0|0|2.0436600092893635|0|2153.0|0
0|2020-11-19|2109.0|0|44.0|0|2.0436600092893635|0|2153.0|0
0|2020-11-20|2109.0|0|44.0|0|2.0436600092893635|0|2153.0|0
0|2020-11-21|2109.0|0|44.0|0|2.0436600092893635|0|2153.0|0
0|2020-11-22|2109.0|0|44.0|0|2.0436600092893635|0|2153.0|0
0|2020-11-23|2109.0|0|44.0|0|2.0436600092893635|0|2153.0|0
0|2020-11-24|2109.0|0|44.0|0|2.0436600092893635|0|2153.0|0
0|2020-11-25|2109.0|0|44.0|0|2.0436600092893635|0|2153.0|0
0|2020-11-26|2109.0|0|44.0|0|2.0436600092893635|0|2153.0|0
0|2020-11-27|2109.0|0|44.0|0|2.0436600092893635|0|2153.0|0
0|2020-11-28|2109.0|0|44.0|0|2.0436600092893635|0|2153.0|0
0|2020-11-29|2109.0|0|44.0|0|2.0436600092893635|0|2153.0|0
0|2020-11-30|2109.0|0|44.0|0|2.0436600092893635|0|2153.0|0
0|2020-12-01|2063.0|0|53.0|0|2.504725897920605|0|2116.0|0
0|2020-12-02|2063.0|0|53.0|0|2.504725897920605|0|2116.0|0
0|2020-12-03|2063.0|0|53.0|0|2.504725897920605|0|2116.0|0
0|2020-12-04|2063.0|0|53.0|0|2.504725897920605|0|2116.0|0
0|2020-12-05|2063.0|0|53.0|0|2.504725897920605|0|2116.0|0
0|2020-12-06|2063.0|0|53.0|0|2.504725897920605|0|2116.0|0
0|2020-12-07|2063.0|0|53.0|0|2.504725897920605|0|2116.0|0
