|dates|Glasscock_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Glasscock_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Glasscock_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Glasscock_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Glasscock_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Glasscock_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Glasscock_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Glasscock_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
