|dates|Klamath_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Klamath_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Klamath_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Klamath_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Klamath_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Klamath_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Klamath_Oregon_UnitedStates.TotalPopulation.data|Klamath_Oregon_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|68238.0|0
