|dates|Whitley_Indiana_UnitedStates.BLS_EmployedPopulation.data|Whitley_Indiana_UnitedStates.BLS_EmployedPopulation.missing|Whitley_Indiana_UnitedStates.BLS_UnemployedPopulation.data|Whitley_Indiana_UnitedStates.BLS_UnemployedPopulation.missing|Whitley_Indiana_UnitedStates.BLS_UnemploymentRate.data|Whitley_Indiana_UnitedStates.BLS_UnemploymentRate.missing|Whitley_Indiana_UnitedStates.BLS_LaborForcePopulation.data|Whitley_Indiana_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|17123.5|0|551.0|0|3.1174856431582225|0|17674.5|0
0|2020-01-02|17123.5|0|551.0|0|3.1174856431582225|0|17674.5|0
0|2020-01-03|17123.5|0|551.0|0|3.1174856431582225|0|17674.5|0
0|2020-01-04|17123.5|0|551.0|0|3.1174856431582225|0|17674.5|0
0|2020-01-05|17123.5|0|551.0|0|3.1174856431582225|0|17674.5|0
0|2020-01-06|17123.5|0|551.0|0|3.1174856431582225|0|17674.5|0
0|2020-01-07|17123.5|0|551.0|0|3.1174856431582225|0|17674.5|0
0|2020-01-08|17123.5|0|551.0|0|3.1174856431582225|0|17674.5|0
0|2020-01-09|17123.5|0|551.0|0|3.1174856431582225|0|17674.5|0
0|2020-01-10|17123.5|0|551.0|0|3.1174856431582225|0|17674.5|0
0|2020-01-11|17123.5|0|551.0|0|3.1174856431582225|0|17674.5|0
0|2020-01-12|17123.5|0|551.0|0|3.1174856431582225|0|17674.5|0
0|2020-01-13|17123.5|0|551.0|0|3.1174856431582225|0|17674.5|0
0|2020-01-14|17123.5|0|551.0|0|3.1174856431582225|0|17674.5|0
0|2020-01-15|17123.5|0|551.0|0|3.1174856431582225|0|17674.5|0
0|2020-01-16|17123.5|0|551.0|0|3.1174856431582225|0|17674.5|0
0|2020-01-17|17123.5|0|551.0|0|3.1174856431582225|0|17674.5|0
0|2020-01-18|17123.5|0|551.0|0|3.1174856431582225|0|17674.5|0
0|2020-01-19|17123.5|0|551.0|0|3.1174856431582225|0|17674.5|0
0|2020-01-20|17123.5|0|551.0|0|3.1174856431582225|0|17674.5|0
0|2020-01-21|17123.5|0|551.0|0|3.1174856431582225|0|17674.5|0
0|2020-01-22|17123.5|0|551.0|0|3.1174856431582225|0|17674.5|0
0|2020-01-23|17123.5|0|551.0|0|3.1174856431582225|0|17674.5|0
0|2020-01-24|17123.5|0|551.0|0|3.1174856431582225|0|17674.5|0
0|2020-01-25|17123.5|0|551.0|0|3.1174856431582225|0|17674.5|0
0|2020-01-26|17123.5|0|551.0|0|3.1174856431582225|0|17674.5|0
0|2020-01-27|17123.5|0|551.0|0|3.1174856431582225|0|17674.5|0
0|2020-01-28|17123.5|0|551.0|0|3.1174856431582225|0|17674.5|0
0|2020-01-29|17123.5|0|551.0|0|3.1174856431582225|0|17674.5|0
0|2020-01-30|17123.5|0|551.0|0|3.1174856431582225|0|17674.5|0
0|2020-01-31|17123.5|0|551.0|0|3.1174856431582225|0|17674.5|0
0|2020-02-01|17147.0|0|521.0|0|2.948834050260358|0|17668.0|0
0|2020-02-02|17147.0|0|521.0|0|2.948834050260358|0|17668.0|0
0|2020-02-03|17147.0|0|521.0|0|2.948834050260358|0|17668.0|0
0|2020-02-04|17147.0|0|521.0|0|2.948834050260358|0|17668.0|0
0|2020-02-05|17147.0|0|521.0|0|2.948834050260358|0|17668.0|0
0|2020-02-06|17147.0|0|521.0|0|2.948834050260358|0|17668.0|0
0|2020-02-07|17147.0|0|521.0|0|2.948834050260358|0|17668.0|0
0|2020-02-08|17147.0|0|521.0|0|2.948834050260358|0|17668.0|0
0|2020-02-09|17147.0|0|521.0|0|2.948834050260358|0|17668.0|0
0|2020-02-10|17147.0|0|521.0|0|2.948834050260358|0|17668.0|0
0|2020-02-11|17147.0|0|521.0|0|2.948834050260358|0|17668.0|0
0|2020-02-12|17147.0|0|521.0|0|2.948834050260358|0|17668.0|0
0|2020-02-13|17147.0|0|521.0|0|2.948834050260358|0|17668.0|0
0|2020-02-14|17147.0|0|521.0|0|2.948834050260358|0|17668.0|0
0|2020-02-15|17147.0|0|521.0|0|2.948834050260358|0|17668.0|0
0|2020-02-16|17147.0|0|521.0|0|2.948834050260358|0|17668.0|0
0|2020-02-17|17147.0|0|521.0|0|2.948834050260358|0|17668.0|0
0|2020-02-18|17147.0|0|521.0|0|2.948834050260358|0|17668.0|0
0|2020-02-19|17147.0|0|521.0|0|2.948834050260358|0|17668.0|0
0|2020-02-20|17147.0|0|521.0|0|2.948834050260358|0|17668.0|0
0|2020-02-21|17147.0|0|521.0|0|2.948834050260358|0|17668.0|0
0|2020-02-22|17147.0|0|521.0|0|2.948834050260358|0|17668.0|0
0|2020-02-23|17147.0|0|521.0|0|2.948834050260358|0|17668.0|0
0|2020-02-24|17147.0|0|521.0|0|2.948834050260358|0|17668.0|0
0|2020-02-25|17147.0|0|521.0|0|2.948834050260358|0|17668.0|0
0|2020-02-26|17147.0|0|521.0|0|2.948834050260358|0|17668.0|0
0|2020-02-27|17147.0|0|521.0|0|2.948834050260358|0|17668.0|0
0|2020-02-28|17147.0|0|521.0|0|2.948834050260358|0|17668.0|0
0|2020-02-29|17147.0|0|521.0|0|2.948834050260358|0|17668.0|0
0|2020-03-01|16643.0|0|520.0|0|3.0297733496474977|0|17163.0|0
0|2020-03-02|16643.0|0|520.0|0|3.0297733496474977|0|17163.0|0
0|2020-03-03|16643.0|0|520.0|0|3.0297733496474977|0|17163.0|0
0|2020-03-04|16643.0|0|520.0|0|3.0297733496474977|0|17163.0|0
0|2020-03-05|16643.0|0|520.0|0|3.0297733496474977|0|17163.0|0
0|2020-03-06|16643.0|0|520.0|0|3.0297733496474977|0|17163.0|0
0|2020-03-07|16643.0|0|520.0|0|3.0297733496474977|0|17163.0|0
0|2020-03-08|16643.0|0|520.0|0|3.0297733496474977|0|17163.0|0
0|2020-03-09|16643.0|0|520.0|0|3.0297733496474977|0|17163.0|0
0|2020-03-10|16643.0|0|520.0|0|3.0297733496474977|0|17163.0|0
0|2020-03-11|16643.0|0|520.0|0|3.0297733496474977|0|17163.0|0
0|2020-03-12|16643.0|0|520.0|0|3.0297733496474977|0|17163.0|0
0|2020-03-13|16643.0|0|520.0|0|3.0297733496474977|0|17163.0|0
0|2020-03-14|16643.0|0|520.0|0|3.0297733496474977|0|17163.0|0
0|2020-03-15|16643.0|0|520.0|0|3.0297733496474977|0|17163.0|0
0|2020-03-16|16643.0|0|520.0|0|3.0297733496474977|0|17163.0|0
0|2020-03-17|16643.0|0|520.0|0|3.0297733496474977|0|17163.0|0
0|2020-03-18|16643.0|0|520.0|0|3.0297733496474977|0|17163.0|0
0|2020-03-19|16643.0|0|520.0|0|3.0297733496474977|0|17163.0|0
0|2020-03-20|16643.0|0|520.0|0|3.0297733496474977|0|17163.0|0
0|2020-03-21|16643.0|0|520.0|0|3.0297733496474977|0|17163.0|0
0|2020-03-22|16643.0|0|520.0|0|3.0297733496474977|0|17163.0|0
0|2020-03-23|16643.0|0|520.0|0|3.0297733496474977|0|17163.0|0
