|dates|Sioux_NorthDakota_UnitedStates.BLS_EmployedPopulation.data|Sioux_NorthDakota_UnitedStates.BLS_EmployedPopulation.missing|Sioux_NorthDakota_UnitedStates.BLS_UnemployedPopulation.data|Sioux_NorthDakota_UnitedStates.BLS_UnemployedPopulation.missing|Sioux_NorthDakota_UnitedStates.BLS_UnemploymentRate.data|Sioux_NorthDakota_UnitedStates.BLS_UnemploymentRate.missing|Sioux_NorthDakota_UnitedStates.BLS_LaborForcePopulation.data|Sioux_NorthDakota_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-04-28|1102.5|0|40.5|0|3.543307086614173|0|1143.0|0
0|2020-04-29|1102.5|0|40.5|0|3.543307086614173|0|1143.0|0
0|2020-04-30|1102.5|0|40.5|0|3.543307086614173|0|1143.0|0
0|2020-05-01|1128.0|0|65.0|0|5.448449287510478|0|1193.0|0
0|2020-05-02|1128.0|0|65.0|0|5.448449287510478|0|1193.0|0
0|2020-05-03|1128.0|0|65.0|0|5.448449287510478|0|1193.0|0
0|2020-05-04|1128.0|0|65.0|0|5.448449287510478|0|1193.0|0
0|2020-05-05|1128.0|0|65.0|0|5.448449287510478|0|1193.0|0
0|2020-05-06|1128.0|0|65.0|0|5.448449287510478|0|1193.0|0
0|2020-05-07|1128.0|0|65.0|0|5.448449287510478|0|1193.0|0
0|2020-05-08|1128.0|0|65.0|0|5.448449287510478|0|1193.0|0
0|2020-05-09|1128.0|0|65.0|0|5.448449287510478|0|1193.0|0
0|2020-05-10|1128.0|0|65.0|0|5.448449287510478|0|1193.0|0
0|2020-05-11|1128.0|0|65.0|0|5.448449287510478|0|1193.0|0
0|2020-05-12|1128.0|0|65.0|0|5.448449287510478|0|1193.0|0
0|2020-05-13|1128.0|0|65.0|0|5.448449287510478|0|1193.0|0
0|2020-05-14|1128.0|0|65.0|0|5.448449287510478|0|1193.0|0
0|2020-05-15|1128.0|0|65.0|0|5.448449287510478|0|1193.0|0
0|2020-05-16|1128.0|0|65.0|0|5.448449287510478|0|1193.0|0
0|2020-05-17|1128.0|0|65.0|0|5.448449287510478|0|1193.0|0
0|2020-05-18|1128.0|0|65.0|0|5.448449287510478|0|1193.0|0
0|2020-05-19|1128.0|0|65.0|0|5.448449287510478|0|1193.0|0
0|2020-05-20|1128.0|0|65.0|0|5.448449287510478|0|1193.0|0
0|2020-05-21|1128.0|0|65.0|0|5.448449287510478|0|1193.0|0
0|2020-05-22|1128.0|0|65.0|0|5.448449287510478|0|1193.0|0
0|2020-05-23|1128.0|0|65.0|0|5.448449287510478|0|1193.0|0
0|2020-05-24|1128.0|0|65.0|0|5.448449287510478|0|1193.0|0
0|2020-05-25|1128.0|0|65.0|0|5.448449287510478|0|1193.0|0
0|2020-05-26|1128.0|0|65.0|0|5.448449287510478|0|1193.0|0
0|2020-05-27|1128.0|0|65.0|0|5.448449287510478|0|1193.0|0
0|2020-05-28|1128.0|0|65.0|0|5.448449287510478|0|1193.0|0
0|2020-05-29|1128.0|0|65.0|0|5.448449287510478|0|1193.0|0
0|2020-05-30|1128.0|0|65.0|0|5.448449287510478|0|1193.0|0
0|2020-05-31|1128.0|0|65.0|0|5.448449287510478|0|1193.0|0
0|2020-06-01|1178.0|0|55.0|0|4.4606650446066505|0|1233.0|0
0|2020-06-02|1178.0|0|55.0|0|4.4606650446066505|0|1233.0|0
0|2020-06-03|1178.0|0|55.0|0|4.4606650446066505|0|1233.0|0
0|2020-06-04|1178.0|0|55.0|0|4.4606650446066505|0|1233.0|0
0|2020-06-05|1178.0|0|55.0|0|4.4606650446066505|0|1233.0|0
0|2020-06-06|1178.0|0|55.0|0|4.4606650446066505|0|1233.0|0
0|2020-06-07|1178.0|0|55.0|0|4.4606650446066505|0|1233.0|0
0|2020-06-08|1178.0|0|55.0|0|4.4606650446066505|0|1233.0|0
0|2020-06-09|1178.0|0|55.0|0|4.4606650446066505|0|1233.0|0
0|2020-06-10|1178.0|0|55.0|0|4.4606650446066505|0|1233.0|0
0|2020-06-11|1178.0|0|55.0|0|4.4606650446066505|0|1233.0|0
0|2020-06-12|1178.0|0|55.0|0|4.4606650446066505|0|1233.0|0
0|2020-06-13|1178.0|0|55.0|0|4.4606650446066505|0|1233.0|0
0|2020-06-14|1178.0|0|55.0|0|4.4606650446066505|0|1233.0|0
0|2020-06-15|1178.0|0|55.0|0|4.4606650446066505|0|1233.0|0
0|2020-06-16|1178.0|0|55.0|0|4.4606650446066505|0|1233.0|0
0|2020-06-17|1178.0|0|55.0|0|4.4606650446066505|0|1233.0|0
0|2020-06-18|1178.0|0|55.0|0|4.4606650446066505|0|1233.0|0
0|2020-06-19|1178.0|0|55.0|0|4.4606650446066505|0|1233.0|0
0|2020-06-20|1178.0|0|55.0|0|4.4606650446066505|0|1233.0|0
0|2020-06-21|1178.0|0|55.0|0|4.4606650446066505|0|1233.0|0
0|2020-06-22|1178.0|0|55.0|0|4.4606650446066505|0|1233.0|0
0|2020-06-23|1178.0|0|55.0|0|4.4606650446066505|0|1233.0|0
0|2020-06-24|1178.0|0|55.0|0|4.4606650446066505|0|1233.0|0
0|2020-06-25|1178.0|0|55.0|0|4.4606650446066505|0|1233.0|0
0|2020-06-26|1178.0|0|55.0|0|4.4606650446066505|0|1233.0|0
0|2020-06-27|1178.0|0|55.0|0|4.4606650446066505|0|1233.0|0
0|2020-06-28|1178.0|0|55.0|0|4.4606650446066505|0|1233.0|0
0|2020-06-29|1178.0|0|55.0|0|4.4606650446066505|0|1233.0|0
0|2020-06-30|1178.0|0|55.0|0|4.4606650446066505|0|1233.0|0
0|2020-07-01|1197.0|0|59.0|0|4.697452229299363|0|1256.0|0
0|2020-07-02|1197.0|0|59.0|0|4.697452229299363|0|1256.0|0
0|2020-07-03|1197.0|0|59.0|0|4.697452229299363|0|1256.0|0
0|2020-07-04|1197.0|0|59.0|0|4.697452229299363|0|1256.0|0
0|2020-07-05|1197.0|0|59.0|0|4.697452229299363|0|1256.0|0
0|2020-07-06|1197.0|0|59.0|0|4.697452229299363|0|1256.0|0
0|2020-07-07|1197.0|0|59.0|0|4.697452229299363|0|1256.0|0
0|2020-07-08|1197.0|0|59.0|0|4.697452229299363|0|1256.0|0
0|2020-07-09|1197.0|0|59.0|0|4.697452229299363|0|1256.0|0
0|2020-07-10|1197.0|0|59.0|0|4.697452229299363|0|1256.0|0
0|2020-07-11|1197.0|0|59.0|0|4.697452229299363|0|1256.0|0
0|2020-07-12|1197.0|0|59.0|0|4.697452229299363|0|1256.0|0
0|2020-07-13|1197.0|0|59.0|0|4.697452229299363|0|1256.0|0
0|2020-07-14|1197.0|0|59.0|0|4.697452229299363|0|1256.0|0
0|2020-07-15|1197.0|0|59.0|0|4.697452229299363|0|1256.0|0
0|2020-07-16|1197.0|0|59.0|0|4.697452229299363|0|1256.0|0
0|2020-07-17|1197.0|0|59.0|0|4.697452229299363|0|1256.0|0
0|2020-07-18|1197.0|0|59.0|0|4.697452229299363|0|1256.0|0
0|2020-07-19|1197.0|0|59.0|0|4.697452229299363|0|1256.0|0
0|2020-07-20|1197.0|0|59.0|0|4.697452229299363|0|1256.0|0
0|2020-07-21|1197.0|0|59.0|0|4.697452229299363|0|1256.0|0
0|2020-07-22|1197.0|0|59.0|0|4.697452229299363|0|1256.0|0
0|2020-07-23|1197.0|0|59.0|0|4.697452229299363|0|1256.0|0
0|2020-07-24|1197.0|0|59.0|0|4.697452229299363|0|1256.0|0
0|2020-07-25|1197.0|0|59.0|0|4.697452229299363|0|1256.0|0
0|2020-07-26|1197.0|0|59.0|0|4.697452229299363|0|1256.0|0
0|2020-07-27|1197.0|0|59.0|0|4.697452229299363|0|1256.0|0
0|2020-07-28|1197.0|0|59.0|0|4.697452229299363|0|1256.0|0
0|2020-07-29|1197.0|0|59.0|0|4.697452229299363|0|1256.0|0
0|2020-07-30|1197.0|0|59.0|0|4.697452229299363|0|1256.0|0
0|2020-07-31|1197.0|0|59.0|0|4.697452229299363|0|1256.0|0
0|2020-08-01|1195.0|0|69.0|0|5.458860759493671|0|1264.0|0
0|2020-08-02|1195.0|0|69.0|0|5.458860759493671|0|1264.0|0
0|2020-08-03|1195.0|0|69.0|0|5.458860759493671|0|1264.0|0
0|2020-08-04|1195.0|0|69.0|0|5.458860759493671|0|1264.0|0
0|2020-08-05|1195.0|0|69.0|0|5.458860759493671|0|1264.0|0
0|2020-08-06|1195.0|0|69.0|0|5.458860759493671|0|1264.0|0
0|2020-08-07|1195.0|0|69.0|0|5.458860759493671|0|1264.0|0
0|2020-08-08|1195.0|0|69.0|0|5.458860759493671|0|1264.0|0
0|2020-08-09|1195.0|0|69.0|0|5.458860759493671|0|1264.0|0
0|2020-08-10|1195.0|0|69.0|0|5.458860759493671|0|1264.0|0
0|2020-08-11|1195.0|0|69.0|0|5.458860759493671|0|1264.0|0
0|2020-08-12|1195.0|0|69.0|0|5.458860759493671|0|1264.0|0
0|2020-08-13|1195.0|0|69.0|0|5.458860759493671|0|1264.0|0
0|2020-08-14|1195.0|0|69.0|0|5.458860759493671|0|1264.0|0
0|2020-08-15|1195.0|0|69.0|0|5.458860759493671|0|1264.0|0
0|2020-08-16|1195.0|0|69.0|0|5.458860759493671|0|1264.0|0
0|2020-08-17|1195.0|0|69.0|0|5.458860759493671|0|1264.0|0
0|2020-08-18|1195.0|0|69.0|0|5.458860759493671|0|1264.0|0
0|2020-08-19|1195.0|0|69.0|0|5.458860759493671|0|1264.0|0
0|2020-08-20|1195.0|0|69.0|0|5.458860759493671|0|1264.0|0
0|2020-08-21|1195.0|0|69.0|0|5.458860759493671|0|1264.0|0
0|2020-08-22|1195.0|0|69.0|0|5.458860759493671|0|1264.0|0
0|2020-08-23|1195.0|0|69.0|0|5.458860759493671|0|1264.0|0
0|2020-08-24|1195.0|0|69.0|0|5.458860759493671|0|1264.0|0
0|2020-08-25|1195.0|0|69.0|0|5.458860759493671|0|1264.0|0
0|2020-08-26|1195.0|0|69.0|0|5.458860759493671|0|1264.0|0
0|2020-08-27|1195.0|0|69.0|0|5.458860759493671|0|1264.0|0
0|2020-08-28|1195.0|0|69.0|0|5.458860759493671|0|1264.0|0
0|2020-08-29|1195.0|0|69.0|0|5.458860759493671|0|1264.0|0
0|2020-08-30|1195.0|0|69.0|0|5.458860759493671|0|1264.0|0
0|2020-08-31|1195.0|0|69.0|0|5.458860759493671|0|1264.0|0
0|2020-09-01|1179.0|0|48.0|0|3.9119804400977993|0|1227.0|0
0|2020-09-02|1179.0|0|48.0|0|3.9119804400977993|0|1227.0|0
0|2020-09-03|1179.0|0|48.0|0|3.9119804400977993|0|1227.0|0
0|2020-09-04|1179.0|0|48.0|0|3.9119804400977993|0|1227.0|0
0|2020-09-05|1179.0|0|48.0|0|3.9119804400977993|0|1227.0|0
0|2020-09-06|1179.0|0|48.0|0|3.9119804400977993|0|1227.0|0
0|2020-09-07|1179.0|0|48.0|0|3.9119804400977993|0|1227.0|0
0|2020-09-08|1179.0|0|48.0|0|3.9119804400977993|0|1227.0|0
0|2020-09-09|1179.0|0|48.0|0|3.9119804400977993|0|1227.0|0
0|2020-09-10|1179.0|0|48.0|0|3.9119804400977993|0|1227.0|0
0|2020-09-11|1179.0|0|48.0|0|3.9119804400977993|0|1227.0|0
0|2020-09-12|1179.0|0|48.0|0|3.9119804400977993|0|1227.0|0
0|2020-09-13|1179.0|0|48.0|0|3.9119804400977993|0|1227.0|0
0|2020-09-14|1179.0|0|48.0|0|3.9119804400977993|0|1227.0|0
0|2020-09-15|1179.0|0|48.0|0|3.9119804400977993|0|1227.0|0
0|2020-09-16|1179.0|0|48.0|0|3.9119804400977993|0|1227.0|0
0|2020-09-17|1179.0|0|48.0|0|3.9119804400977993|0|1227.0|0
0|2020-09-18|1179.0|0|48.0|0|3.9119804400977993|0|1227.0|0
0|2020-09-19|1179.0|0|48.0|0|3.9119804400977993|0|1227.0|0
0|2020-09-20|1179.0|0|48.0|0|3.9119804400977993|0|1227.0|0
0|2020-09-21|1179.0|0|48.0|0|3.9119804400977993|0|1227.0|0
0|2020-09-22|1179.0|0|48.0|0|3.9119804400977993|0|1227.0|0
0|2020-09-23|1179.0|0|48.0|0|3.9119804400977993|0|1227.0|0
0|2020-09-24|1179.0|0|48.0|0|3.9119804400977993|0|1227.0|0
0|2020-09-25|1179.0|0|48.0|0|3.9119804400977993|0|1227.0|0
0|2020-09-26|1179.0|0|48.0|0|3.9119804400977993|0|1227.0|0
0|2020-09-27|1179.0|0|48.0|0|3.9119804400977993|0|1227.0|0
0|2020-09-28|1179.0|0|48.0|0|3.9119804400977993|0|1227.0|0
0|2020-09-29|1179.0|0|48.0|0|3.9119804400977993|0|1227.0|0
0|2020-09-30|1179.0|0|48.0|0|3.9119804400977993|0|1227.0|0
0|2020-10-01|1188.0|0|42.0|0|3.4146341463414633|0|1230.0|0
0|2020-10-02|1188.0|0|42.0|0|3.4146341463414633|0|1230.0|0
0|2020-10-03|1188.0|0|42.0|0|3.4146341463414633|0|1230.0|0
0|2020-10-04|1188.0|0|42.0|0|3.4146341463414633|0|1230.0|0
0|2020-10-05|1188.0|0|42.0|0|3.4146341463414633|0|1230.0|0
0|2020-10-06|1188.0|0|42.0|0|3.4146341463414633|0|1230.0|0
0|2020-10-07|1188.0|0|42.0|0|3.4146341463414633|0|1230.0|0
0|2020-10-08|1188.0|0|42.0|0|3.4146341463414633|0|1230.0|0
0|2020-10-09|1188.0|0|42.0|0|3.4146341463414633|0|1230.0|0
0|2020-10-10|1188.0|0|42.0|0|3.4146341463414633|0|1230.0|0
0|2020-10-11|1188.0|0|42.0|0|3.4146341463414633|0|1230.0|0
0|2020-10-12|1188.0|0|42.0|0|3.4146341463414633|0|1230.0|0
0|2020-10-13|1188.0|0|42.0|0|3.4146341463414633|0|1230.0|0
0|2020-10-14|1188.0|0|42.0|0|3.4146341463414633|0|1230.0|0
0|2020-10-15|1188.0|0|42.0|0|3.4146341463414633|0|1230.0|0
0|2020-10-16|1188.0|0|42.0|0|3.4146341463414633|0|1230.0|0
0|2020-10-17|1188.0|0|42.0|0|3.4146341463414633|0|1230.0|0
0|2020-10-18|1188.0|0|42.0|0|3.4146341463414633|0|1230.0|0
0|2020-10-19|1188.0|0|42.0|0|3.4146341463414633|0|1230.0|0
0|2020-10-20|1188.0|0|42.0|0|3.4146341463414633|0|1230.0|0
0|2020-10-21|1188.0|0|42.0|0|3.4146341463414633|0|1230.0|0
0|2020-10-22|1188.0|0|42.0|0|3.4146341463414633|0|1230.0|0
0|2020-10-23|1188.0|0|42.0|0|3.4146341463414633|0|1230.0|0
0|2020-10-24|1188.0|0|42.0|0|3.4146341463414633|0|1230.0|0
0|2020-10-25|1188.0|0|42.0|0|3.4146341463414633|0|1230.0|0
0|2020-10-26|1188.0|0|42.0|0|3.4146341463414633|0|1230.0|0
0|2020-10-27|1188.0|0|42.0|0|3.4146341463414633|0|1230.0|0
0|2020-10-28|1188.0|0|42.0|0|3.4146341463414633|0|1230.0|0
0|2020-10-29|1188.0|0|42.0|0|3.4146341463414633|0|1230.0|0
0|2020-10-30|1188.0|0|42.0|0|3.4146341463414633|0|1230.0|0
0|2020-10-31|1188.0|0|42.0|0|3.4146341463414633|0|1230.0|0
0|2020-11-01|1162.0|0|40.0|0|3.327787021630616|0|1202.0|0
0|2020-11-02|1162.0|0|40.0|0|3.327787021630616|0|1202.0|0
0|2020-11-03|1162.0|0|40.0|0|3.327787021630616|0|1202.0|0
0|2020-11-04|1162.0|0|40.0|0|3.327787021630616|0|1202.0|0
0|2020-11-05|1162.0|0|40.0|0|3.327787021630616|0|1202.0|0
0|2020-11-06|1162.0|0|40.0|0|3.327787021630616|0|1202.0|0
0|2020-11-07|1162.0|0|40.0|0|3.327787021630616|0|1202.0|0
0|2020-11-08|1162.0|0|40.0|0|3.327787021630616|0|1202.0|0
0|2020-11-09|1162.0|0|40.0|0|3.327787021630616|0|1202.0|0
0|2020-11-10|1162.0|0|40.0|0|3.327787021630616|0|1202.0|0
0|2020-11-11|1162.0|0|40.0|0|3.327787021630616|0|1202.0|0
0|2020-11-12|1162.0|0|40.0|0|3.327787021630616|0|1202.0|0
0|2020-11-13|1162.0|0|40.0|0|3.327787021630616|0|1202.0|0
0|2020-11-14|1162.0|0|40.0|0|3.327787021630616|0|1202.0|0
0|2020-11-15|1162.0|0|40.0|0|3.327787021630616|0|1202.0|0
0|2020-11-16|1162.0|0|40.0|0|3.327787021630616|0|1202.0|0
0|2020-11-17|1162.0|0|40.0|0|3.327787021630616|0|1202.0|0
0|2020-11-18|1162.0|0|40.0|0|3.327787021630616|0|1202.0|0
0|2020-11-19|1162.0|0|40.0|0|3.327787021630616|0|1202.0|0
0|2020-11-20|1162.0|0|40.0|0|3.327787021630616|0|1202.0|0
0|2020-11-21|1162.0|0|40.0|0|3.327787021630616|0|1202.0|0
0|2020-11-22|1162.0|0|40.0|0|3.327787021630616|0|1202.0|0
0|2020-11-23|1162.0|0|40.0|0|3.327787021630616|0|1202.0|0
0|2020-11-24|1162.0|0|40.0|0|3.327787021630616|0|1202.0|0
0|2020-11-25|1162.0|0|40.0|0|3.327787021630616|0|1202.0|0
0|2020-11-26|1162.0|0|40.0|0|3.327787021630616|0|1202.0|0
0|2020-11-27|1162.0|0|40.0|0|3.327787021630616|0|1202.0|0
0|2020-11-28|1162.0|0|40.0|0|3.327787021630616|0|1202.0|0
0|2020-11-29|1162.0|0|40.0|0|3.327787021630616|0|1202.0|0
0|2020-11-30|1162.0|0|40.0|0|3.327787021630616|0|1202.0|0
0|2020-12-01|1147.0|0|42.0|0|3.532380151387721|0|1189.0|0
0|2020-12-02|1147.0|0|42.0|0|3.532380151387721|0|1189.0|0
0|2020-12-03|1147.0|0|42.0|0|3.532380151387721|0|1189.0|0
0|2020-12-04|1147.0|0|42.0|0|3.532380151387721|0|1189.0|0
