|dates|Switzerland_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Switzerland_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Switzerland_Indiana_UnitedStates.NYT_ConfirmedDeaths.data|Switzerland_Indiana_UnitedStates.NYT_ConfirmedDeaths.missing|Switzerland_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Switzerland_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Switzerland_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Switzerland_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
