|dates|Baca_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Baca_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Baca_Colorado_UnitedStates.NYT_ConfirmedDeaths.data|Baca_Colorado_UnitedStates.NYT_ConfirmedDeaths.missing|Baca_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Baca_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Baca_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Baca_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
