|dates|Marion_WestVirginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Marion_WestVirginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Marion_WestVirginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Marion_WestVirginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Marion_WestVirginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Marion_WestVirginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Marion_WestVirginia_UnitedStates.TotalPopulation.data|Marion_WestVirginia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|56072.0|0
