|dates|Cherokee_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Cherokee_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Cherokee_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Cherokee_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Cherokee_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Cherokee_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Cherokee_Iowa_UnitedStates.TotalPopulation.data|Cherokee_Iowa_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|11235.0|0
