|dates|Colfax_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Colfax_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Colfax_Nebraska_UnitedStates.NYT_ConfirmedDeaths.data|Colfax_Nebraska_UnitedStates.NYT_ConfirmedDeaths.missing|Colfax_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Colfax_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Colfax_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Colfax_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
