|dates|Ashley_Arkansas_UnitedStates.BLS_EmployedPopulation.data|Ashley_Arkansas_UnitedStates.BLS_EmployedPopulation.missing|Ashley_Arkansas_UnitedStates.BLS_UnemployedPopulation.data|Ashley_Arkansas_UnitedStates.BLS_UnemployedPopulation.missing|Ashley_Arkansas_UnitedStates.BLS_UnemploymentRate.data|Ashley_Arkansas_UnitedStates.BLS_UnemploymentRate.missing|Ashley_Arkansas_UnitedStates.BLS_LaborForcePopulation.data|Ashley_Arkansas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-09|6955.5|0|555.5|0|7.395819464784982|0|7511.0|0
0|2020-02-10|6955.5|0|555.5|0|7.395819464784982|0|7511.0|0
0|2020-02-11|6955.5|0|555.5|0|7.395819464784982|0|7511.0|0
0|2020-02-12|6955.5|0|555.5|0|7.395819464784982|0|7511.0|0
0|2020-02-13|6955.5|0|555.5|0|7.395819464784982|0|7511.0|0
0|2020-02-14|6955.5|0|555.5|0|7.395819464784982|0|7511.0|0
0|2020-02-15|6955.5|0|555.5|0|7.395819464784982|0|7511.0|0
0|2020-02-16|6955.5|0|555.5|0|7.395819464784982|0|7511.0|0
0|2020-02-17|6955.5|0|555.5|0|7.395819464784982|0|7511.0|0
0|2020-02-18|6955.5|0|555.5|0|7.395819464784982|0|7511.0|0
0|2020-02-19|6955.5|0|555.5|0|7.395819464784982|0|7511.0|0
0|2020-02-20|6955.5|0|555.5|0|7.395819464784982|0|7511.0|0
0|2020-02-21|6955.5|0|555.5|0|7.395819464784982|0|7511.0|0
0|2020-02-22|6955.5|0|555.5|0|7.395819464784982|0|7511.0|0
0|2020-02-23|6955.5|0|555.5|0|7.395819464784982|0|7511.0|0
0|2020-02-24|6955.5|0|555.5|0|7.395819464784982|0|7511.0|0
0|2020-02-25|6955.5|0|555.5|0|7.395819464784982|0|7511.0|0
0|2020-02-26|6955.5|0|555.5|0|7.395819464784982|0|7511.0|0
0|2020-02-27|6955.5|0|555.5|0|7.395819464784982|0|7511.0|0
0|2020-02-28|6955.5|0|555.5|0|7.395819464784982|0|7511.0|0
0|2020-02-29|6955.5|0|555.5|0|7.395819464784982|0|7511.0|0
0|2020-03-01|6780.0|0|638.0|0|8.60070099757347|0|7418.0|0
0|2020-03-02|6780.0|0|638.0|0|8.60070099757347|0|7418.0|0
0|2020-03-03|6780.0|0|638.0|0|8.60070099757347|0|7418.0|0
0|2020-03-04|6780.0|0|638.0|0|8.60070099757347|0|7418.0|0
0|2020-03-05|6780.0|0|638.0|0|8.60070099757347|0|7418.0|0
0|2020-03-06|6780.0|0|638.0|0|8.60070099757347|0|7418.0|0
0|2020-03-07|6780.0|0|638.0|0|8.60070099757347|0|7418.0|0
0|2020-03-08|6780.0|0|638.0|0|8.60070099757347|0|7418.0|0
0|2020-03-09|6780.0|0|638.0|0|8.60070099757347|0|7418.0|0
0|2020-03-10|6780.0|0|638.0|0|8.60070099757347|0|7418.0|0
0|2020-03-11|6780.0|0|638.0|0|8.60070099757347|0|7418.0|0
0|2020-03-12|6780.0|0|638.0|0|8.60070099757347|0|7418.0|0
0|2020-03-13|6780.0|0|638.0|0|8.60070099757347|0|7418.0|0
0|2020-03-14|6780.0|0|638.0|0|8.60070099757347|0|7418.0|0
0|2020-03-15|6780.0|0|638.0|0|8.60070099757347|0|7418.0|0
0|2020-03-16|6780.0|0|638.0|0|8.60070099757347|0|7418.0|0
0|2020-03-17|6780.0|0|638.0|0|8.60070099757347|0|7418.0|0
0|2020-03-18|6780.0|0|638.0|0|8.60070099757347|0|7418.0|0
0|2020-03-19|6780.0|0|638.0|0|8.60070099757347|0|7418.0|0
0|2020-03-20|6780.0|0|638.0|0|8.60070099757347|0|7418.0|0
0|2020-03-21|6780.0|0|638.0|0|8.60070099757347|0|7418.0|0
0|2020-03-22|6780.0|0|638.0|0|8.60070099757347|0|7418.0|0
0|2020-03-23|6780.0|0|638.0|0|8.60070099757347|0|7418.0|0
0|2020-03-24|6780.0|0|638.0|0|8.60070099757347|0|7418.0|0
0|2020-03-25|6780.0|0|638.0|0|8.60070099757347|0|7418.0|0
0|2020-03-26|6780.0|0|638.0|0|8.60070099757347|0|7418.0|0
0|2020-03-27|6780.0|0|638.0|0|8.60070099757347|0|7418.0|0
0|2020-03-28|6780.0|0|638.0|0|8.60070099757347|0|7418.0|0
0|2020-03-29|6780.0|0|638.0|0|8.60070099757347|0|7418.0|0
0|2020-03-30|6780.0|0|638.0|0|8.60070099757347|0|7418.0|0
0|2020-03-31|6780.0|0|638.0|0|8.60070099757347|0|7418.0|0
0|2020-04-01|6368.0|0|899.0|0|12.370992156323105|0|7267.0|0
0|2020-04-02|6368.0|0|899.0|0|12.370992156323105|0|7267.0|0
0|2020-04-03|6368.0|0|899.0|0|12.370992156323105|0|7267.0|0
0|2020-04-04|6368.0|0|899.0|0|12.370992156323105|0|7267.0|0
0|2020-04-05|6368.0|0|899.0|0|12.370992156323105|0|7267.0|0
0|2020-04-06|6368.0|0|899.0|0|12.370992156323105|0|7267.0|0
0|2020-04-07|6368.0|0|899.0|0|12.370992156323105|0|7267.0|0
0|2020-04-08|6368.0|0|899.0|0|12.370992156323105|0|7267.0|0
0|2020-04-09|6368.0|0|899.0|0|12.370992156323105|0|7267.0|0
0|2020-04-10|6368.0|0|899.0|0|12.370992156323105|0|7267.0|0
0|2020-04-11|6368.0|0|899.0|0|12.370992156323105|0|7267.0|0
0|2020-04-12|6368.0|0|899.0|0|12.370992156323105|0|7267.0|0
0|2020-04-13|6368.0|0|899.0|0|12.370992156323105|0|7267.0|0
0|2020-04-14|6368.0|0|899.0|0|12.370992156323105|0|7267.0|0
0|2020-04-15|6368.0|0|899.0|0|12.370992156323105|0|7267.0|0
0|2020-04-16|6368.0|0|899.0|0|12.370992156323105|0|7267.0|0
0|2020-04-17|6368.0|0|899.0|0|12.370992156323105|0|7267.0|0
0|2020-04-18|6368.0|0|899.0|0|12.370992156323105|0|7267.0|0
0|2020-04-19|6368.0|0|899.0|0|12.370992156323105|0|7267.0|0
0|2020-04-20|6368.0|0|899.0|0|12.370992156323105|0|7267.0|0
0|2020-04-21|6368.0|0|899.0|0|12.370992156323105|0|7267.0|0
0|2020-04-22|6368.0|0|899.0|0|12.370992156323105|0|7267.0|0
0|2020-04-23|6368.0|0|899.0|0|12.370992156323105|0|7267.0|0
0|2020-04-24|6368.0|0|899.0|0|12.370992156323105|0|7267.0|0
0|2020-04-25|6368.0|0|899.0|0|12.370992156323105|0|7267.0|0
0|2020-04-26|6368.0|0|899.0|0|12.370992156323105|0|7267.0|0
0|2020-04-27|6368.0|0|899.0|0|12.370992156323105|0|7267.0|0
0|2020-04-28|6368.0|0|899.0|0|12.370992156323105|0|7267.0|0
0|2020-04-29|6368.0|0|899.0|0|12.370992156323105|0|7267.0|0
0|2020-04-30|6368.0|0|899.0|0|12.370992156323105|0|7267.0|0
0|2020-05-01|6483.0|0|849.0|0|11.579378068739771|0|7332.0|0
0|2020-05-02|6483.0|0|849.0|0|11.579378068739771|0|7332.0|0
0|2020-05-03|6483.0|0|849.0|0|11.579378068739771|0|7332.0|0
0|2020-05-04|6483.0|0|849.0|0|11.579378068739771|0|7332.0|0
0|2020-05-05|6483.0|0|849.0|0|11.579378068739771|0|7332.0|0
0|2020-05-06|6483.0|0|849.0|0|11.579378068739771|0|7332.0|0
0|2020-05-07|6483.0|0|849.0|0|11.579378068739771|0|7332.0|0
0|2020-05-08|6483.0|0|849.0|0|11.579378068739771|0|7332.0|0
0|2020-05-09|6483.0|0|849.0|0|11.579378068739771|0|7332.0|0
0|2020-05-10|6483.0|0|849.0|0|11.579378068739771|0|7332.0|0
0|2020-05-11|6483.0|0|849.0|0|11.579378068739771|0|7332.0|0
0|2020-05-12|6483.0|0|849.0|0|11.579378068739771|0|7332.0|0
0|2020-05-13|6483.0|0|849.0|0|11.579378068739771|0|7332.0|0
0|2020-05-14|6483.0|0|849.0|0|11.579378068739771|0|7332.0|0
0|2020-05-15|6483.0|0|849.0|0|11.579378068739771|0|7332.0|0
0|2020-05-16|6483.0|0|849.0|0|11.579378068739771|0|7332.0|0
0|2020-05-17|6483.0|0|849.0|0|11.579378068739771|0|7332.0|0
0|2020-05-18|6483.0|0|849.0|0|11.579378068739771|0|7332.0|0
0|2020-05-19|6483.0|0|849.0|0|11.579378068739771|0|7332.0|0
0|2020-05-20|6483.0|0|849.0|0|11.579378068739771|0|7332.0|0
0|2020-05-21|6483.0|0|849.0|0|11.579378068739771|0|7332.0|0
0|2020-05-22|6483.0|0|849.0|0|11.579378068739771|0|7332.0|0
0|2020-05-23|6483.0|0|849.0|0|11.579378068739771|0|7332.0|0
0|2020-05-24|6483.0|0|849.0|0|11.579378068739771|0|7332.0|0
0|2020-05-25|6483.0|0|849.0|0|11.579378068739771|0|7332.0|0
0|2020-05-26|6483.0|0|849.0|0|11.579378068739771|0|7332.0|0
0|2020-05-27|6483.0|0|849.0|0|11.579378068739771|0|7332.0|0
0|2020-05-28|6483.0|0|849.0|0|11.579378068739771|0|7332.0|0
0|2020-05-29|6483.0|0|849.0|0|11.579378068739771|0|7332.0|0
0|2020-05-30|6483.0|0|849.0|0|11.579378068739771|0|7332.0|0
0|2020-05-31|6483.0|0|849.0|0|11.579378068739771|0|7332.0|0
0|2020-06-01|6481.0|0|806.0|0|11.060793193358036|0|7287.0|0
0|2020-06-02|6481.0|0|806.0|0|11.060793193358036|0|7287.0|0
0|2020-06-03|6481.0|0|806.0|0|11.060793193358036|0|7287.0|0
0|2020-06-04|6481.0|0|806.0|0|11.060793193358036|0|7287.0|0
0|2020-06-05|6481.0|0|806.0|0|11.060793193358036|0|7287.0|0
0|2020-06-06|6481.0|0|806.0|0|11.060793193358036|0|7287.0|0
0|2020-06-07|6481.0|0|806.0|0|11.060793193358036|0|7287.0|0
0|2020-06-08|6481.0|0|806.0|0|11.060793193358036|0|7287.0|0
0|2020-06-09|6481.0|0|806.0|0|11.060793193358036|0|7287.0|0
0|2020-06-10|6481.0|0|806.0|0|11.060793193358036|0|7287.0|0
0|2020-06-11|6481.0|0|806.0|0|11.060793193358036|0|7287.0|0
0|2020-06-12|6481.0|0|806.0|0|11.060793193358036|0|7287.0|0
0|2020-06-13|6481.0|0|806.0|0|11.060793193358036|0|7287.0|0
0|2020-06-14|6481.0|0|806.0|0|11.060793193358036|0|7287.0|0
0|2020-06-15|6481.0|0|806.0|0|11.060793193358036|0|7287.0|0
0|2020-06-16|6481.0|0|806.0|0|11.060793193358036|0|7287.0|0
0|2020-06-17|6481.0|0|806.0|0|11.060793193358036|0|7287.0|0
0|2020-06-18|6481.0|0|806.0|0|11.060793193358036|0|7287.0|0
0|2020-06-19|6481.0|0|806.0|0|11.060793193358036|0|7287.0|0
0|2020-06-20|6481.0|0|806.0|0|11.060793193358036|0|7287.0|0
0|2020-06-21|6481.0|0|806.0|0|11.060793193358036|0|7287.0|0
0|2020-06-22|6481.0|0|806.0|0|11.060793193358036|0|7287.0|0
0|2020-06-23|6481.0|0|806.0|0|11.060793193358036|0|7287.0|0
0|2020-06-24|6481.0|0|806.0|0|11.060793193358036|0|7287.0|0
0|2020-06-25|6481.0|0|806.0|0|11.060793193358036|0|7287.0|0
0|2020-06-26|6481.0|0|806.0|0|11.060793193358036|0|7287.0|0
0|2020-06-27|6481.0|0|806.0|0|11.060793193358036|0|7287.0|0
0|2020-06-28|6481.0|0|806.0|0|11.060793193358036|0|7287.0|0
0|2020-06-29|6481.0|0|806.0|0|11.060793193358036|0|7287.0|0
0|2020-06-30|6481.0|0|806.0|0|11.060793193358036|0|7287.0|0
0|2020-07-01|6271.0|0|821.0|0|11.576424139875916|0|7092.0|0
0|2020-07-02|6271.0|0|821.0|0|11.576424139875916|0|7092.0|0
0|2020-07-03|6271.0|0|821.0|0|11.576424139875916|0|7092.0|0
0|2020-07-04|6271.0|0|821.0|0|11.576424139875916|0|7092.0|0
0|2020-07-05|6271.0|0|821.0|0|11.576424139875916|0|7092.0|0
0|2020-07-06|6271.0|0|821.0|0|11.576424139875916|0|7092.0|0
0|2020-07-07|6271.0|0|821.0|0|11.576424139875916|0|7092.0|0
0|2020-07-08|6271.0|0|821.0|0|11.576424139875916|0|7092.0|0
0|2020-07-09|6271.0|0|821.0|0|11.576424139875916|0|7092.0|0
0|2020-07-10|6271.0|0|821.0|0|11.576424139875916|0|7092.0|0
0|2020-07-11|6271.0|0|821.0|0|11.576424139875916|0|7092.0|0
0|2020-07-12|6271.0|0|821.0|0|11.576424139875916|0|7092.0|0
0|2020-07-13|6271.0|0|821.0|0|11.576424139875916|0|7092.0|0
0|2020-07-14|6271.0|0|821.0|0|11.576424139875916|0|7092.0|0
0|2020-07-15|6271.0|0|821.0|0|11.576424139875916|0|7092.0|0
0|2020-07-16|6271.0|0|821.0|0|11.576424139875916|0|7092.0|0
0|2020-07-17|6271.0|0|821.0|0|11.576424139875916|0|7092.0|0
0|2020-07-18|6271.0|0|821.0|0|11.576424139875916|0|7092.0|0
0|2020-07-19|6271.0|0|821.0|0|11.576424139875916|0|7092.0|0
0|2020-07-20|6271.0|0|821.0|0|11.576424139875916|0|7092.0|0
0|2020-07-21|6271.0|0|821.0|0|11.576424139875916|0|7092.0|0
0|2020-07-22|6271.0|0|821.0|0|11.576424139875916|0|7092.0|0
0|2020-07-23|6271.0|0|821.0|0|11.576424139875916|0|7092.0|0
0|2020-07-24|6271.0|0|821.0|0|11.576424139875916|0|7092.0|0
0|2020-07-25|6271.0|0|821.0|0|11.576424139875916|0|7092.0|0
0|2020-07-26|6271.0|0|821.0|0|11.576424139875916|0|7092.0|0
0|2020-07-27|6271.0|0|821.0|0|11.576424139875916|0|7092.0|0
0|2020-07-28|6271.0|0|821.0|0|11.576424139875916|0|7092.0|0
0|2020-07-29|6271.0|0|821.0|0|11.576424139875916|0|7092.0|0
0|2020-07-30|6271.0|0|821.0|0|11.576424139875916|0|7092.0|0
0|2020-07-31|6271.0|0|821.0|0|11.576424139875916|0|7092.0|0
0|2020-08-01|6595.0|0|666.0|0|9.172290318137998|0|7261.0|0
0|2020-08-02|6595.0|0|666.0|0|9.172290318137998|0|7261.0|0
0|2020-08-03|6595.0|0|666.0|0|9.172290318137998|0|7261.0|0
0|2020-08-04|6595.0|0|666.0|0|9.172290318137998|0|7261.0|0
0|2020-08-05|6595.0|0|666.0|0|9.172290318137998|0|7261.0|0
0|2020-08-06|6595.0|0|666.0|0|9.172290318137998|0|7261.0|0
0|2020-08-07|6595.0|0|666.0|0|9.172290318137998|0|7261.0|0
0|2020-08-08|6595.0|0|666.0|0|9.172290318137998|0|7261.0|0
0|2020-08-09|6595.0|0|666.0|0|9.172290318137998|0|7261.0|0
0|2020-08-10|6595.0|0|666.0|0|9.172290318137998|0|7261.0|0
0|2020-08-11|6595.0|0|666.0|0|9.172290318137998|0|7261.0|0
0|2020-08-12|6595.0|0|666.0|0|9.172290318137998|0|7261.0|0
0|2020-08-13|6595.0|0|666.0|0|9.172290318137998|0|7261.0|0
0|2020-08-14|6595.0|0|666.0|0|9.172290318137998|0|7261.0|0
0|2020-08-15|6595.0|0|666.0|0|9.172290318137998|0|7261.0|0
0|2020-08-16|6595.0|0|666.0|0|9.172290318137998|0|7261.0|0
0|2020-08-17|6595.0|0|666.0|0|9.172290318137998|0|7261.0|0
0|2020-08-18|6595.0|0|666.0|0|9.172290318137998|0|7261.0|0
0|2020-08-19|6595.0|0|666.0|0|9.172290318137998|0|7261.0|0
0|2020-08-20|6595.0|0|666.0|0|9.172290318137998|0|7261.0|0
0|2020-08-21|6595.0|0|666.0|0|9.172290318137998|0|7261.0|0
0|2020-08-22|6595.0|0|666.0|0|9.172290318137998|0|7261.0|0
0|2020-08-23|6595.0|0|666.0|0|9.172290318137998|0|7261.0|0
0|2020-08-24|6595.0|0|666.0|0|9.172290318137998|0|7261.0|0
0|2020-08-25|6595.0|0|666.0|0|9.172290318137998|0|7261.0|0
0|2020-08-26|6595.0|0|666.0|0|9.172290318137998|0|7261.0|0
0|2020-08-27|6595.0|0|666.0|0|9.172290318137998|0|7261.0|0
0|2020-08-28|6595.0|0|666.0|0|9.172290318137998|0|7261.0|0
0|2020-08-29|6595.0|0|666.0|0|9.172290318137998|0|7261.0|0
0|2020-08-30|6595.0|0|666.0|0|9.172290318137998|0|7261.0|0
0|2020-08-31|6595.0|0|666.0|0|9.172290318137998|0|7261.0|0
0|2020-09-01|6540.0|0|634.0|0|8.837468636743797|0|7174.0|0
0|2020-09-02|6540.0|0|634.0|0|8.837468636743797|0|7174.0|0
0|2020-09-03|6540.0|0|634.0|0|8.837468636743797|0|7174.0|0
0|2020-09-04|6540.0|0|634.0|0|8.837468636743797|0|7174.0|0
0|2020-09-05|6540.0|0|634.0|0|8.837468636743797|0|7174.0|0
0|2020-09-06|6540.0|0|634.0|0|8.837468636743797|0|7174.0|0
0|2020-09-07|6540.0|0|634.0|0|8.837468636743797|0|7174.0|0
0|2020-09-08|6540.0|0|634.0|0|8.837468636743797|0|7174.0|0
0|2020-09-09|6540.0|0|634.0|0|8.837468636743797|0|7174.0|0
0|2020-09-10|6540.0|0|634.0|0|8.837468636743797|0|7174.0|0
0|2020-09-11|6540.0|0|634.0|0|8.837468636743797|0|7174.0|0
0|2020-09-12|6540.0|0|634.0|0|8.837468636743797|0|7174.0|0
0|2020-09-13|6540.0|0|634.0|0|8.837468636743797|0|7174.0|0
0|2020-09-14|6540.0|0|634.0|0|8.837468636743797|0|7174.0|0
0|2020-09-15|6540.0|0|634.0|0|8.837468636743797|0|7174.0|0
0|2020-09-16|6540.0|0|634.0|0|8.837468636743797|0|7174.0|0
0|2020-09-17|6540.0|0|634.0|0|8.837468636743797|0|7174.0|0
0|2020-09-18|6540.0|0|634.0|0|8.837468636743797|0|7174.0|0
0|2020-09-19|6540.0|0|634.0|0|8.837468636743797|0|7174.0|0
0|2020-09-20|6540.0|0|634.0|0|8.837468636743797|0|7174.0|0
0|2020-09-21|6540.0|0|634.0|0|8.837468636743797|0|7174.0|0
0|2020-09-22|6540.0|0|634.0|0|8.837468636743797|0|7174.0|0
0|2020-09-23|6540.0|0|634.0|0|8.837468636743797|0|7174.0|0
0|2020-09-24|6540.0|0|634.0|0|8.837468636743797|0|7174.0|0
0|2020-09-25|6540.0|0|634.0|0|8.837468636743797|0|7174.0|0
0|2020-09-26|6540.0|0|634.0|0|8.837468636743797|0|7174.0|0
0|2020-09-27|6540.0|0|634.0|0|8.837468636743797|0|7174.0|0
0|2020-09-28|6540.0|0|634.0|0|8.837468636743797|0|7174.0|0
0|2020-09-29|6540.0|0|634.0|0|8.837468636743797|0|7174.0|0
0|2020-09-30|6540.0|0|634.0|0|8.837468636743797|0|7174.0|0
0|2020-10-01|6510.0|0|559.0|0|7.907766303579007|0|7069.0|0
0|2020-10-02|6510.0|0|559.0|0|7.907766303579007|0|7069.0|0
0|2020-10-03|6510.0|0|559.0|0|7.907766303579007|0|7069.0|0
0|2020-10-04|6510.0|0|559.0|0|7.907766303579007|0|7069.0|0
0|2020-10-05|6510.0|0|559.0|0|7.907766303579007|0|7069.0|0
0|2020-10-06|6510.0|0|559.0|0|7.907766303579007|0|7069.0|0
0|2020-10-07|6510.0|0|559.0|0|7.907766303579007|0|7069.0|0
0|2020-10-08|6510.0|0|559.0|0|7.907766303579007|0|7069.0|0
0|2020-10-09|6510.0|0|559.0|0|7.907766303579007|0|7069.0|0
0|2020-10-10|6510.0|0|559.0|0|7.907766303579007|0|7069.0|0
0|2020-10-11|6510.0|0|559.0|0|7.907766303579007|0|7069.0|0
0|2020-10-12|6510.0|0|559.0|0|7.907766303579007|0|7069.0|0
0|2020-10-13|6510.0|0|559.0|0|7.907766303579007|0|7069.0|0
0|2020-10-14|6510.0|0|559.0|0|7.907766303579007|0|7069.0|0
0|2020-10-15|6510.0|0|559.0|0|7.907766303579007|0|7069.0|0
0|2020-10-16|6510.0|0|559.0|0|7.907766303579007|0|7069.0|0
0|2020-10-17|6510.0|0|559.0|0|7.907766303579007|0|7069.0|0
0|2020-10-18|6510.0|0|559.0|0|7.907766303579007|0|7069.0|0
0|2020-10-19|6510.0|0|559.0|0|7.907766303579007|0|7069.0|0
0|2020-10-20|6510.0|0|559.0|0|7.907766303579007|0|7069.0|0
0|2020-10-21|6510.0|0|559.0|0|7.907766303579007|0|7069.0|0
0|2020-10-22|6510.0|0|559.0|0|7.907766303579007|0|7069.0|0
0|2020-10-23|6510.0|0|559.0|0|7.907766303579007|0|7069.0|0
0|2020-10-24|6510.0|0|559.0|0|7.907766303579007|0|7069.0|0
0|2020-10-25|6510.0|0|559.0|0|7.907766303579007|0|7069.0|0
0|2020-10-26|6510.0|0|559.0|0|7.907766303579007|0|7069.0|0
0|2020-10-27|6510.0|0|559.0|0|7.907766303579007|0|7069.0|0
0|2020-10-28|6510.0|0|559.0|0|7.907766303579007|0|7069.0|0
0|2020-10-29|6510.0|0|559.0|0|7.907766303579007|0|7069.0|0
0|2020-10-30|6510.0|0|559.0|0|7.907766303579007|0|7069.0|0
0|2020-10-31|6510.0|0|559.0|0|7.907766303579007|0|7069.0|0
0|2020-11-01|6407.0|0|541.0|0|7.7864133563615425|0|6948.0|0
0|2020-11-02|6407.0|0|541.0|0|7.7864133563615425|0|6948.0|0
0|2020-11-03|6407.0|0|541.0|0|7.7864133563615425|0|6948.0|0
0|2020-11-04|6407.0|0|541.0|0|7.7864133563615425|0|6948.0|0
0|2020-11-05|6407.0|0|541.0|0|7.7864133563615425|0|6948.0|0
0|2020-11-06|6407.0|0|541.0|0|7.7864133563615425|0|6948.0|0
0|2020-11-07|6407.0|0|541.0|0|7.7864133563615425|0|6948.0|0
0|2020-11-08|6407.0|0|541.0|0|7.7864133563615425|0|6948.0|0
0|2020-11-09|6407.0|0|541.0|0|7.7864133563615425|0|6948.0|0
0|2020-11-10|6407.0|0|541.0|0|7.7864133563615425|0|6948.0|0
0|2020-11-11|6407.0|0|541.0|0|7.7864133563615425|0|6948.0|0
0|2020-11-12|6407.0|0|541.0|0|7.7864133563615425|0|6948.0|0
0|2020-11-13|6407.0|0|541.0|0|7.7864133563615425|0|6948.0|0
0|2020-11-14|6407.0|0|541.0|0|7.7864133563615425|0|6948.0|0
0|2020-11-15|6407.0|0|541.0|0|7.7864133563615425|0|6948.0|0
0|2020-11-16|6407.0|0|541.0|0|7.7864133563615425|0|6948.0|0
0|2020-11-17|6407.0|0|541.0|0|7.7864133563615425|0|6948.0|0
0|2020-11-18|6407.0|0|541.0|0|7.7864133563615425|0|6948.0|0
0|2020-11-19|6407.0|0|541.0|0|7.7864133563615425|0|6948.0|0
0|2020-11-20|6407.0|0|541.0|0|7.7864133563615425|0|6948.0|0
0|2020-11-21|6407.0|0|541.0|0|7.7864133563615425|0|6948.0|0
0|2020-11-22|6407.0|0|541.0|0|7.7864133563615425|0|6948.0|0
0|2020-11-23|6407.0|0|541.0|0|7.7864133563615425|0|6948.0|0
0|2020-11-24|6407.0|0|541.0|0|7.7864133563615425|0|6948.0|0
0|2020-11-25|6407.0|0|541.0|0|7.7864133563615425|0|6948.0|0
0|2020-11-26|6407.0|0|541.0|0|7.7864133563615425|0|6948.0|0
0|2020-11-27|6407.0|0|541.0|0|7.7864133563615425|0|6948.0|0
0|2020-11-28|6407.0|0|541.0|0|7.7864133563615425|0|6948.0|0
0|2020-11-29|6407.0|0|541.0|0|7.7864133563615425|0|6948.0|0
0|2020-11-30|6407.0|0|541.0|0|7.7864133563615425|0|6948.0|0
0|2020-12-01|6524.0|0|554.0|0|7.827069793727041|0|7078.0|0
0|2020-12-02|6524.0|0|554.0|0|7.827069793727041|0|7078.0|0
0|2020-12-03|6524.0|0|554.0|0|7.827069793727041|0|7078.0|0
0|2020-12-04|6524.0|0|554.0|0|7.827069793727041|0|7078.0|0
0|2020-12-05|6524.0|0|554.0|0|7.827069793727041|0|7078.0|0
0|2020-12-06|6524.0|0|554.0|0|7.827069793727041|0|7078.0|0
0|2020-12-07|6524.0|0|554.0|0|7.827069793727041|0|7078.0|0
0|2020-12-08|6524.0|0|554.0|0|7.827069793727041|0|7078.0|0
