|dates|Christian_Kentucky_UnitedStates.BLS_EmployedPopulation.data|Christian_Kentucky_UnitedStates.BLS_EmployedPopulation.missing|Christian_Kentucky_UnitedStates.BLS_UnemployedPopulation.data|Christian_Kentucky_UnitedStates.BLS_UnemployedPopulation.missing|Christian_Kentucky_UnitedStates.BLS_UnemploymentRate.data|Christian_Kentucky_UnitedStates.BLS_UnemploymentRate.missing|Christian_Kentucky_UnitedStates.BLS_LaborForcePopulation.data|Christian_Kentucky_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-04-13|21092.5|0|4734.5|0|18.33159097068959|0|25827.0|0
0|2020-04-14|21092.5|0|4734.5|0|18.33159097068959|0|25827.0|0
0|2020-04-15|21092.5|0|4734.5|0|18.33159097068959|0|25827.0|0
0|2020-04-16|21092.5|0|4734.5|0|18.33159097068959|0|25827.0|0
0|2020-04-17|21092.5|0|4734.5|0|18.33159097068959|0|25827.0|0
0|2020-04-18|21092.5|0|4734.5|0|18.33159097068959|0|25827.0|0
0|2020-04-19|21092.5|0|4734.5|0|18.33159097068959|0|25827.0|0
0|2020-04-20|21092.5|0|4734.5|0|18.33159097068959|0|25827.0|0
0|2020-04-21|21092.5|0|4734.5|0|18.33159097068959|0|25827.0|0
0|2020-04-22|21092.5|0|4734.5|0|18.33159097068959|0|25827.0|0
0|2020-04-23|21092.5|0|4734.5|0|18.33159097068959|0|25827.0|0
0|2020-04-24|21092.5|0|4734.5|0|18.33159097068959|0|25827.0|0
0|2020-04-25|21092.5|0|4734.5|0|18.33159097068959|0|25827.0|0
0|2020-04-26|21092.5|0|4734.5|0|18.33159097068959|0|25827.0|0
0|2020-04-27|21092.5|0|4734.5|0|18.33159097068959|0|25827.0|0
0|2020-04-28|21092.5|0|4734.5|0|18.33159097068959|0|25827.0|0
0|2020-04-29|21092.5|0|4734.5|0|18.33159097068959|0|25827.0|0
0|2020-04-30|21092.5|0|4734.5|0|18.33159097068959|0|25827.0|0
0|2020-05-01|22477.0|0|3514.0|0|13.520064637759225|0|25991.0|0
0|2020-05-02|22477.0|0|3514.0|0|13.520064637759225|0|25991.0|0
0|2020-05-03|22477.0|0|3514.0|0|13.520064637759225|0|25991.0|0
0|2020-05-04|22477.0|0|3514.0|0|13.520064637759225|0|25991.0|0
0|2020-05-05|22477.0|0|3514.0|0|13.520064637759225|0|25991.0|0
0|2020-05-06|22477.0|0|3514.0|0|13.520064637759225|0|25991.0|0
0|2020-05-07|22477.0|0|3514.0|0|13.520064637759225|0|25991.0|0
0|2020-05-08|22477.0|0|3514.0|0|13.520064637759225|0|25991.0|0
0|2020-05-09|22477.0|0|3514.0|0|13.520064637759225|0|25991.0|0
0|2020-05-10|22477.0|0|3514.0|0|13.520064637759225|0|25991.0|0
0|2020-05-11|22477.0|0|3514.0|0|13.520064637759225|0|25991.0|0
0|2020-05-12|22477.0|0|3514.0|0|13.520064637759225|0|25991.0|0
0|2020-05-13|22477.0|0|3514.0|0|13.520064637759225|0|25991.0|0
0|2020-05-14|22477.0|0|3514.0|0|13.520064637759225|0|25991.0|0
0|2020-05-15|22477.0|0|3514.0|0|13.520064637759225|0|25991.0|0
0|2020-05-16|22477.0|0|3514.0|0|13.520064637759225|0|25991.0|0
0|2020-05-17|22477.0|0|3514.0|0|13.520064637759225|0|25991.0|0
0|2020-05-18|22477.0|0|3514.0|0|13.520064637759225|0|25991.0|0
0|2020-05-19|22477.0|0|3514.0|0|13.520064637759225|0|25991.0|0
0|2020-05-20|22477.0|0|3514.0|0|13.520064637759225|0|25991.0|0
0|2020-05-21|22477.0|0|3514.0|0|13.520064637759225|0|25991.0|0
0|2020-05-22|22477.0|0|3514.0|0|13.520064637759225|0|25991.0|0
0|2020-05-23|22477.0|0|3514.0|0|13.520064637759225|0|25991.0|0
0|2020-05-24|22477.0|0|3514.0|0|13.520064637759225|0|25991.0|0
0|2020-05-25|22477.0|0|3514.0|0|13.520064637759225|0|25991.0|0
0|2020-05-26|22477.0|0|3514.0|0|13.520064637759225|0|25991.0|0
0|2020-05-27|22477.0|0|3514.0|0|13.520064637759225|0|25991.0|0
0|2020-05-28|22477.0|0|3514.0|0|13.520064637759225|0|25991.0|0
0|2020-05-29|22477.0|0|3514.0|0|13.520064637759225|0|25991.0|0
0|2020-05-30|22477.0|0|3514.0|0|13.520064637759225|0|25991.0|0
0|2020-05-31|22477.0|0|3514.0|0|13.520064637759225|0|25991.0|0
0|2020-06-01|22630.0|0|1655.0|0|6.81490632077414|0|24285.0|0
0|2020-06-02|22630.0|0|1655.0|0|6.81490632077414|0|24285.0|0
0|2020-06-03|22630.0|0|1655.0|0|6.81490632077414|0|24285.0|0
0|2020-06-04|22630.0|0|1655.0|0|6.81490632077414|0|24285.0|0
0|2020-06-05|22630.0|0|1655.0|0|6.81490632077414|0|24285.0|0
0|2020-06-06|22630.0|0|1655.0|0|6.81490632077414|0|24285.0|0
0|2020-06-07|22630.0|0|1655.0|0|6.81490632077414|0|24285.0|0
0|2020-06-08|22630.0|0|1655.0|0|6.81490632077414|0|24285.0|0
0|2020-06-09|22630.0|0|1655.0|0|6.81490632077414|0|24285.0|0
0|2020-06-10|22630.0|0|1655.0|0|6.81490632077414|0|24285.0|0
0|2020-06-11|22630.0|0|1655.0|0|6.81490632077414|0|24285.0|0
0|2020-06-12|22630.0|0|1655.0|0|6.81490632077414|0|24285.0|0
0|2020-06-13|22630.0|0|1655.0|0|6.81490632077414|0|24285.0|0
0|2020-06-14|22630.0|0|1655.0|0|6.81490632077414|0|24285.0|0
0|2020-06-15|22630.0|0|1655.0|0|6.81490632077414|0|24285.0|0
0|2020-06-16|22630.0|0|1655.0|0|6.81490632077414|0|24285.0|0
0|2020-06-17|22630.0|0|1655.0|0|6.81490632077414|0|24285.0|0
0|2020-06-18|22630.0|0|1655.0|0|6.81490632077414|0|24285.0|0
0|2020-06-19|22630.0|0|1655.0|0|6.81490632077414|0|24285.0|0
0|2020-06-20|22630.0|0|1655.0|0|6.81490632077414|0|24285.0|0
0|2020-06-21|22630.0|0|1655.0|0|6.81490632077414|0|24285.0|0
0|2020-06-22|22630.0|0|1655.0|0|6.81490632077414|0|24285.0|0
0|2020-06-23|22630.0|0|1655.0|0|6.81490632077414|0|24285.0|0
0|2020-06-24|22630.0|0|1655.0|0|6.81490632077414|0|24285.0|0
0|2020-06-25|22630.0|0|1655.0|0|6.81490632077414|0|24285.0|0
0|2020-06-26|22630.0|0|1655.0|0|6.81490632077414|0|24285.0|0
0|2020-06-27|22630.0|0|1655.0|0|6.81490632077414|0|24285.0|0
0|2020-06-28|22630.0|0|1655.0|0|6.81490632077414|0|24285.0|0
0|2020-06-29|22630.0|0|1655.0|0|6.81490632077414|0|24285.0|0
0|2020-06-30|22630.0|0|1655.0|0|6.81490632077414|0|24285.0|0
0|2020-07-01|22112.0|0|1733.0|0|7.2677710211784445|0|23845.0|0
0|2020-07-02|22112.0|0|1733.0|0|7.2677710211784445|0|23845.0|0
0|2020-07-03|22112.0|0|1733.0|0|7.2677710211784445|0|23845.0|0
0|2020-07-04|22112.0|0|1733.0|0|7.2677710211784445|0|23845.0|0
0|2020-07-05|22112.0|0|1733.0|0|7.2677710211784445|0|23845.0|0
0|2020-07-06|22112.0|0|1733.0|0|7.2677710211784445|0|23845.0|0
0|2020-07-07|22112.0|0|1733.0|0|7.2677710211784445|0|23845.0|0
0|2020-07-08|22112.0|0|1733.0|0|7.2677710211784445|0|23845.0|0
0|2020-07-09|22112.0|0|1733.0|0|7.2677710211784445|0|23845.0|0
0|2020-07-10|22112.0|0|1733.0|0|7.2677710211784445|0|23845.0|0
0|2020-07-11|22112.0|0|1733.0|0|7.2677710211784445|0|23845.0|0
0|2020-07-12|22112.0|0|1733.0|0|7.2677710211784445|0|23845.0|0
0|2020-07-13|22112.0|0|1733.0|0|7.2677710211784445|0|23845.0|0
0|2020-07-14|22112.0|0|1733.0|0|7.2677710211784445|0|23845.0|0
0|2020-07-15|22112.0|0|1733.0|0|7.2677710211784445|0|23845.0|0
0|2020-07-16|22112.0|0|1733.0|0|7.2677710211784445|0|23845.0|0
0|2020-07-17|22112.0|0|1733.0|0|7.2677710211784445|0|23845.0|0
0|2020-07-18|22112.0|0|1733.0|0|7.2677710211784445|0|23845.0|0
0|2020-07-19|22112.0|0|1733.0|0|7.2677710211784445|0|23845.0|0
0|2020-07-20|22112.0|0|1733.0|0|7.2677710211784445|0|23845.0|0
0|2020-07-21|22112.0|0|1733.0|0|7.2677710211784445|0|23845.0|0
0|2020-07-22|22112.0|0|1733.0|0|7.2677710211784445|0|23845.0|0
0|2020-07-23|22112.0|0|1733.0|0|7.2677710211784445|0|23845.0|0
0|2020-07-24|22112.0|0|1733.0|0|7.2677710211784445|0|23845.0|0
0|2020-07-25|22112.0|0|1733.0|0|7.2677710211784445|0|23845.0|0
0|2020-07-26|22112.0|0|1733.0|0|7.2677710211784445|0|23845.0|0
0|2020-07-27|22112.0|0|1733.0|0|7.2677710211784445|0|23845.0|0
0|2020-07-28|22112.0|0|1733.0|0|7.2677710211784445|0|23845.0|0
0|2020-07-29|22112.0|0|1733.0|0|7.2677710211784445|0|23845.0|0
0|2020-07-30|22112.0|0|1733.0|0|7.2677710211784445|0|23845.0|0
0|2020-07-31|22112.0|0|1733.0|0|7.2677710211784445|0|23845.0|0
0|2020-08-01|22457.0|0|1477.0|0|6.171137294225788|0|23934.0|0
0|2020-08-02|22457.0|0|1477.0|0|6.171137294225788|0|23934.0|0
0|2020-08-03|22457.0|0|1477.0|0|6.171137294225788|0|23934.0|0
0|2020-08-04|22457.0|0|1477.0|0|6.171137294225788|0|23934.0|0
0|2020-08-05|22457.0|0|1477.0|0|6.171137294225788|0|23934.0|0
0|2020-08-06|22457.0|0|1477.0|0|6.171137294225788|0|23934.0|0
0|2020-08-07|22457.0|0|1477.0|0|6.171137294225788|0|23934.0|0
0|2020-08-08|22457.0|0|1477.0|0|6.171137294225788|0|23934.0|0
0|2020-08-09|22457.0|0|1477.0|0|6.171137294225788|0|23934.0|0
0|2020-08-10|22457.0|0|1477.0|0|6.171137294225788|0|23934.0|0
0|2020-08-11|22457.0|0|1477.0|0|6.171137294225788|0|23934.0|0
0|2020-08-12|22457.0|0|1477.0|0|6.171137294225788|0|23934.0|0
0|2020-08-13|22457.0|0|1477.0|0|6.171137294225788|0|23934.0|0
0|2020-08-14|22457.0|0|1477.0|0|6.171137294225788|0|23934.0|0
0|2020-08-15|22457.0|0|1477.0|0|6.171137294225788|0|23934.0|0
0|2020-08-16|22457.0|0|1477.0|0|6.171137294225788|0|23934.0|0
0|2020-08-17|22457.0|0|1477.0|0|6.171137294225788|0|23934.0|0
0|2020-08-18|22457.0|0|1477.0|0|6.171137294225788|0|23934.0|0
0|2020-08-19|22457.0|0|1477.0|0|6.171137294225788|0|23934.0|0
0|2020-08-20|22457.0|0|1477.0|0|6.171137294225788|0|23934.0|0
0|2020-08-21|22457.0|0|1477.0|0|6.171137294225788|0|23934.0|0
0|2020-08-22|22457.0|0|1477.0|0|6.171137294225788|0|23934.0|0
0|2020-08-23|22457.0|0|1477.0|0|6.171137294225788|0|23934.0|0
0|2020-08-24|22457.0|0|1477.0|0|6.171137294225788|0|23934.0|0
0|2020-08-25|22457.0|0|1477.0|0|6.171137294225788|0|23934.0|0
0|2020-08-26|22457.0|0|1477.0|0|6.171137294225788|0|23934.0|0
0|2020-08-27|22457.0|0|1477.0|0|6.171137294225788|0|23934.0|0
0|2020-08-28|22457.0|0|1477.0|0|6.171137294225788|0|23934.0|0
0|2020-08-29|22457.0|0|1477.0|0|6.171137294225788|0|23934.0|0
0|2020-08-30|22457.0|0|1477.0|0|6.171137294225788|0|23934.0|0
0|2020-08-31|22457.0|0|1477.0|0|6.171137294225788|0|23934.0|0
0|2020-09-01|22599.0|0|1459.0|0|6.06451076564968|0|24058.0|0
0|2020-09-02|22599.0|0|1459.0|0|6.06451076564968|0|24058.0|0
0|2020-09-03|22599.0|0|1459.0|0|6.06451076564968|0|24058.0|0
0|2020-09-04|22599.0|0|1459.0|0|6.06451076564968|0|24058.0|0
0|2020-09-05|22599.0|0|1459.0|0|6.06451076564968|0|24058.0|0
0|2020-09-06|22599.0|0|1459.0|0|6.06451076564968|0|24058.0|0
0|2020-09-07|22599.0|0|1459.0|0|6.06451076564968|0|24058.0|0
0|2020-09-08|22599.0|0|1459.0|0|6.06451076564968|0|24058.0|0
0|2020-09-09|22599.0|0|1459.0|0|6.06451076564968|0|24058.0|0
0|2020-09-10|22599.0|0|1459.0|0|6.06451076564968|0|24058.0|0
0|2020-09-11|22599.0|0|1459.0|0|6.06451076564968|0|24058.0|0
0|2020-09-12|22599.0|0|1459.0|0|6.06451076564968|0|24058.0|0
0|2020-09-13|22599.0|0|1459.0|0|6.06451076564968|0|24058.0|0
0|2020-09-14|22599.0|0|1459.0|0|6.06451076564968|0|24058.0|0
0|2020-09-15|22599.0|0|1459.0|0|6.06451076564968|0|24058.0|0
0|2020-09-16|22599.0|0|1459.0|0|6.06451076564968|0|24058.0|0
0|2020-09-17|22599.0|0|1459.0|0|6.06451076564968|0|24058.0|0
0|2020-09-18|22599.0|0|1459.0|0|6.06451076564968|0|24058.0|0
0|2020-09-19|22599.0|0|1459.0|0|6.06451076564968|0|24058.0|0
0|2020-09-20|22599.0|0|1459.0|0|6.06451076564968|0|24058.0|0
0|2020-09-21|22599.0|0|1459.0|0|6.06451076564968|0|24058.0|0
0|2020-09-22|22599.0|0|1459.0|0|6.06451076564968|0|24058.0|0
0|2020-09-23|22599.0|0|1459.0|0|6.06451076564968|0|24058.0|0
0|2020-09-24|22599.0|0|1459.0|0|6.06451076564968|0|24058.0|0
0|2020-09-25|22599.0|0|1459.0|0|6.06451076564968|0|24058.0|0
0|2020-09-26|22599.0|0|1459.0|0|6.06451076564968|0|24058.0|0
0|2020-09-27|22599.0|0|1459.0|0|6.06451076564968|0|24058.0|0
0|2020-09-28|22599.0|0|1459.0|0|6.06451076564968|0|24058.0|0
0|2020-09-29|22599.0|0|1459.0|0|6.06451076564968|0|24058.0|0
0|2020-09-30|22599.0|0|1459.0|0|6.06451076564968|0|24058.0|0
0|2020-10-01|22881.0|0|1291.0|0|5.340890286281648|0|24172.0|0
0|2020-10-02|22881.0|0|1291.0|0|5.340890286281648|0|24172.0|0
0|2020-10-03|22881.0|0|1291.0|0|5.340890286281648|0|24172.0|0
0|2020-10-04|22881.0|0|1291.0|0|5.340890286281648|0|24172.0|0
0|2020-10-05|22881.0|0|1291.0|0|5.340890286281648|0|24172.0|0
0|2020-10-06|22881.0|0|1291.0|0|5.340890286281648|0|24172.0|0
0|2020-10-07|22881.0|0|1291.0|0|5.340890286281648|0|24172.0|0
0|2020-10-08|22881.0|0|1291.0|0|5.340890286281648|0|24172.0|0
0|2020-10-09|22881.0|0|1291.0|0|5.340890286281648|0|24172.0|0
0|2020-10-10|22881.0|0|1291.0|0|5.340890286281648|0|24172.0|0
0|2020-10-11|22881.0|0|1291.0|0|5.340890286281648|0|24172.0|0
0|2020-10-12|22881.0|0|1291.0|0|5.340890286281648|0|24172.0|0
0|2020-10-13|22881.0|0|1291.0|0|5.340890286281648|0|24172.0|0
0|2020-10-14|22881.0|0|1291.0|0|5.340890286281648|0|24172.0|0
0|2020-10-15|22881.0|0|1291.0|0|5.340890286281648|0|24172.0|0
0|2020-10-16|22881.0|0|1291.0|0|5.340890286281648|0|24172.0|0
0|2020-10-17|22881.0|0|1291.0|0|5.340890286281648|0|24172.0|0
0|2020-10-18|22881.0|0|1291.0|0|5.340890286281648|0|24172.0|0
0|2020-10-19|22881.0|0|1291.0|0|5.340890286281648|0|24172.0|0
0|2020-10-20|22881.0|0|1291.0|0|5.340890286281648|0|24172.0|0
0|2020-10-21|22881.0|0|1291.0|0|5.340890286281648|0|24172.0|0
0|2020-10-22|22881.0|0|1291.0|0|5.340890286281648|0|24172.0|0
0|2020-10-23|22881.0|0|1291.0|0|5.340890286281648|0|24172.0|0
0|2020-10-24|22881.0|0|1291.0|0|5.340890286281648|0|24172.0|0
0|2020-10-25|22881.0|0|1291.0|0|5.340890286281648|0|24172.0|0
0|2020-10-26|22881.0|0|1291.0|0|5.340890286281648|0|24172.0|0
0|2020-10-27|22881.0|0|1291.0|0|5.340890286281648|0|24172.0|0
0|2020-10-28|22881.0|0|1291.0|0|5.340890286281648|0|24172.0|0
0|2020-10-29|22881.0|0|1291.0|0|5.340890286281648|0|24172.0|0
0|2020-10-30|22881.0|0|1291.0|0|5.340890286281648|0|24172.0|0
0|2020-10-31|22881.0|0|1291.0|0|5.340890286281648|0|24172.0|0
0|2020-11-01|23006.0|0|1362.0|0|5.58929743926461|0|24368.0|0
0|2020-11-02|23006.0|0|1362.0|0|5.58929743926461|0|24368.0|0
0|2020-11-03|23006.0|0|1362.0|0|5.58929743926461|0|24368.0|0
0|2020-11-04|23006.0|0|1362.0|0|5.58929743926461|0|24368.0|0
0|2020-11-05|23006.0|0|1362.0|0|5.58929743926461|0|24368.0|0
0|2020-11-06|23006.0|0|1362.0|0|5.58929743926461|0|24368.0|0
0|2020-11-07|23006.0|0|1362.0|0|5.58929743926461|0|24368.0|0
0|2020-11-08|23006.0|0|1362.0|0|5.58929743926461|0|24368.0|0
0|2020-11-09|23006.0|0|1362.0|0|5.58929743926461|0|24368.0|0
0|2020-11-10|23006.0|0|1362.0|0|5.58929743926461|0|24368.0|0
0|2020-11-11|23006.0|0|1362.0|0|5.58929743926461|0|24368.0|0
0|2020-11-12|23006.0|0|1362.0|0|5.58929743926461|0|24368.0|0
0|2020-11-13|23006.0|0|1362.0|0|5.58929743926461|0|24368.0|0
0|2020-11-14|23006.0|0|1362.0|0|5.58929743926461|0|24368.0|0
0|2020-11-15|23006.0|0|1362.0|0|5.58929743926461|0|24368.0|0
0|2020-11-16|23006.0|0|1362.0|0|5.58929743926461|0|24368.0|0
0|2020-11-17|23006.0|0|1362.0|0|5.58929743926461|0|24368.0|0
0|2020-11-18|23006.0|0|1362.0|0|5.58929743926461|0|24368.0|0
0|2020-11-19|23006.0|0|1362.0|0|5.58929743926461|0|24368.0|0
0|2020-11-20|23006.0|0|1362.0|0|5.58929743926461|0|24368.0|0
0|2020-11-21|23006.0|0|1362.0|0|5.58929743926461|0|24368.0|0
0|2020-11-22|23006.0|0|1362.0|0|5.58929743926461|0|24368.0|0
0|2020-11-23|23006.0|0|1362.0|0|5.58929743926461|0|24368.0|0
0|2020-11-24|23006.0|0|1362.0|0|5.58929743926461|0|24368.0|0
0|2020-11-25|23006.0|0|1362.0|0|5.58929743926461|0|24368.0|0
0|2020-11-26|23006.0|0|1362.0|0|5.58929743926461|0|24368.0|0
0|2020-11-27|23006.0|0|1362.0|0|5.58929743926461|0|24368.0|0
0|2020-11-28|23006.0|0|1362.0|0|5.58929743926461|0|24368.0|0
0|2020-11-29|23006.0|0|1362.0|0|5.58929743926461|0|24368.0|0
0|2020-11-30|23006.0|0|1362.0|0|5.58929743926461|0|24368.0|0
