|dates|Saluda_SouthCarolina_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Saluda_SouthCarolina_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Saluda_SouthCarolina_UnitedStates.NYT_ConfirmedDeaths.data|Saluda_SouthCarolina_UnitedStates.NYT_ConfirmedDeaths.missing|Saluda_SouthCarolina_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Saluda_SouthCarolina_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Saluda_SouthCarolina_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Saluda_SouthCarolina_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
