|dates|Chatham_NorthCarolina_UnitedStates.BLS_EmployedPopulation.data|Chatham_NorthCarolina_UnitedStates.BLS_EmployedPopulation.missing|Chatham_NorthCarolina_UnitedStates.BLS_UnemployedPopulation.data|Chatham_NorthCarolina_UnitedStates.BLS_UnemployedPopulation.missing|Chatham_NorthCarolina_UnitedStates.BLS_UnemploymentRate.data|Chatham_NorthCarolina_UnitedStates.BLS_UnemploymentRate.missing|Chatham_NorthCarolina_UnitedStates.BLS_LaborForcePopulation.data|Chatham_NorthCarolina_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|35284.0|0|1200.0|0|3.289113035851332|0|36484.0|0
0|2020-01-02|35284.0|0|1200.0|0|3.289113035851332|0|36484.0|0
0|2020-01-03|35284.0|0|1200.0|0|3.289113035851332|0|36484.0|0
0|2020-01-04|35284.0|0|1200.0|0|3.289113035851332|0|36484.0|0
0|2020-01-05|35284.0|0|1200.0|0|3.289113035851332|0|36484.0|0
0|2020-01-06|35284.0|0|1200.0|0|3.289113035851332|0|36484.0|0
0|2020-01-07|35284.0|0|1200.0|0|3.289113035851332|0|36484.0|0
0|2020-01-08|35284.0|0|1200.0|0|3.289113035851332|0|36484.0|0
0|2020-01-09|35284.0|0|1200.0|0|3.289113035851332|0|36484.0|0
0|2020-01-10|35284.0|0|1200.0|0|3.289113035851332|0|36484.0|0
0|2020-01-11|35284.0|0|1200.0|0|3.289113035851332|0|36484.0|0
0|2020-01-12|35284.0|0|1200.0|0|3.289113035851332|0|36484.0|0
0|2020-01-13|35284.0|0|1200.0|0|3.289113035851332|0|36484.0|0
0|2020-01-14|35284.0|0|1200.0|0|3.289113035851332|0|36484.0|0
0|2020-01-15|35284.0|0|1200.0|0|3.289113035851332|0|36484.0|0
0|2020-01-16|35284.0|0|1200.0|0|3.289113035851332|0|36484.0|0
0|2020-01-17|35284.0|0|1200.0|0|3.289113035851332|0|36484.0|0
0|2020-01-18|35284.0|0|1200.0|0|3.289113035851332|0|36484.0|0
0|2020-01-19|35284.0|0|1200.0|0|3.289113035851332|0|36484.0|0
0|2020-01-20|35284.0|0|1200.0|0|3.289113035851332|0|36484.0|0
0|2020-01-21|35284.0|0|1200.0|0|3.289113035851332|0|36484.0|0
0|2020-01-22|35284.0|0|1200.0|0|3.289113035851332|0|36484.0|0
0|2020-01-23|35284.0|0|1200.0|0|3.289113035851332|0|36484.0|0
0|2020-01-24|35284.0|0|1200.0|0|3.289113035851332|0|36484.0|0
0|2020-01-25|35284.0|0|1200.0|0|3.289113035851332|0|36484.0|0
0|2020-01-26|35284.0|0|1200.0|0|3.289113035851332|0|36484.0|0
0|2020-01-27|35284.0|0|1200.0|0|3.289113035851332|0|36484.0|0
0|2020-01-28|35284.0|0|1200.0|0|3.289113035851332|0|36484.0|0
0|2020-01-29|35284.0|0|1200.0|0|3.289113035851332|0|36484.0|0
0|2020-01-30|35284.0|0|1200.0|0|3.289113035851332|0|36484.0|0
0|2020-01-31|35284.0|0|1200.0|0|3.289113035851332|0|36484.0|0
0|2020-02-01|35795.5|0|1138.5|0|3.082525586180755|0|36934.0|0
0|2020-02-02|35795.5|0|1138.5|0|3.082525586180755|0|36934.0|0
0|2020-02-03|35795.5|0|1138.5|0|3.082525586180755|0|36934.0|0
0|2020-02-04|35795.5|0|1138.5|0|3.082525586180755|0|36934.0|0
0|2020-02-05|35795.5|0|1138.5|0|3.082525586180755|0|36934.0|0
0|2020-02-06|35795.5|0|1138.5|0|3.082525586180755|0|36934.0|0
0|2020-02-07|35795.5|0|1138.5|0|3.082525586180755|0|36934.0|0
0|2020-02-08|35795.5|0|1138.5|0|3.082525586180755|0|36934.0|0
0|2020-02-09|35795.5|0|1138.5|0|3.082525586180755|0|36934.0|0
0|2020-02-10|35795.5|0|1138.5|0|3.082525586180755|0|36934.0|0
0|2020-02-11|35795.5|0|1138.5|0|3.082525586180755|0|36934.0|0
0|2020-02-12|35795.5|0|1138.5|0|3.082525586180755|0|36934.0|0
0|2020-02-13|35795.5|0|1138.5|0|3.082525586180755|0|36934.0|0
0|2020-02-14|35795.5|0|1138.5|0|3.082525586180755|0|36934.0|0
0|2020-02-15|35795.5|0|1138.5|0|3.082525586180755|0|36934.0|0
0|2020-02-16|35795.5|0|1138.5|0|3.082525586180755|0|36934.0|0
0|2020-02-17|35795.5|0|1138.5|0|3.082525586180755|0|36934.0|0
0|2020-02-18|35795.5|0|1138.5|0|3.082525586180755|0|36934.0|0
0|2020-02-19|35795.5|0|1138.5|0|3.082525586180755|0|36934.0|0
0|2020-02-20|35795.5|0|1138.5|0|3.082525586180755|0|36934.0|0
0|2020-02-21|35795.5|0|1138.5|0|3.082525586180755|0|36934.0|0
0|2020-02-22|35795.5|0|1138.5|0|3.082525586180755|0|36934.0|0
0|2020-02-23|35795.5|0|1138.5|0|3.082525586180755|0|36934.0|0
0|2020-02-24|35795.5|0|1138.5|0|3.082525586180755|0|36934.0|0
0|2020-02-25|35795.5|0|1138.5|0|3.082525586180755|0|36934.0|0
0|2020-02-26|35795.5|0|1138.5|0|3.082525586180755|0|36934.0|0
0|2020-02-27|35795.5|0|1138.5|0|3.082525586180755|0|36934.0|0
0|2020-02-28|35795.5|0|1138.5|0|3.082525586180755|0|36934.0|0
0|2020-02-29|35795.5|0|1138.5|0|3.082525586180755|0|36934.0|0
0|2020-03-01|33925.0|0|1281.5|0|3.639952849615838|0|35206.5|0
0|2020-03-02|33925.0|0|1281.5|0|3.639952849615838|0|35206.5|0
0|2020-03-03|33925.0|0|1281.5|0|3.639952849615838|0|35206.5|0
0|2020-03-04|33925.0|0|1281.5|0|3.639952849615838|0|35206.5|0
0|2020-03-05|33925.0|0|1281.5|0|3.639952849615838|0|35206.5|0
0|2020-03-06|33925.0|0|1281.5|0|3.639952849615838|0|35206.5|0
0|2020-03-07|33925.0|0|1281.5|0|3.639952849615838|0|35206.5|0
0|2020-03-08|33925.0|0|1281.5|0|3.639952849615838|0|35206.5|0
0|2020-03-09|33925.0|0|1281.5|0|3.639952849615838|0|35206.5|0
0|2020-03-10|33925.0|0|1281.5|0|3.639952849615838|0|35206.5|0
0|2020-03-11|33925.0|0|1281.5|0|3.639952849615838|0|35206.5|0
0|2020-03-12|33925.0|0|1281.5|0|3.639952849615838|0|35206.5|0
0|2020-03-13|33925.0|0|1281.5|0|3.639952849615838|0|35206.5|0
0|2020-03-14|33925.0|0|1281.5|0|3.639952849615838|0|35206.5|0
0|2020-03-15|33925.0|0|1281.5|0|3.639952849615838|0|35206.5|0
0|2020-03-16|33925.0|0|1281.5|0|3.639952849615838|0|35206.5|0
0|2020-03-17|33925.0|0|1281.5|0|3.639952849615838|0|35206.5|0
0|2020-03-18|33925.0|0|1281.5|0|3.639952849615838|0|35206.5|0
0|2020-03-19|33925.0|0|1281.5|0|3.639952849615838|0|35206.5|0
0|2020-03-20|33925.0|0|1281.5|0|3.639952849615838|0|35206.5|0
0|2020-03-21|33925.0|0|1281.5|0|3.639952849615838|0|35206.5|0
0|2020-03-22|33925.0|0|1281.5|0|3.639952849615838|0|35206.5|0
