|dates|Costilla_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Costilla_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Costilla_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Costilla_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Costilla_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Costilla_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Costilla_Colorado_UnitedStates.TotalPopulation.data|Costilla_Colorado_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|3887.0|0
