|dates|Bullock_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Bullock_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Bullock_Alabama_UnitedStates.NYT_ConfirmedDeaths.data|Bullock_Alabama_UnitedStates.NYT_ConfirmedDeaths.missing|Bullock_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Bullock_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Bullock_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Bullock_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
