|dates|Hall_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Hall_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Hall_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Hall_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Hall_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Hall_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Hall_Texas_UnitedStates.TotalPopulation.data|Hall_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|2964.0|0
