|dates|Montague_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Montague_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Montague_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Montague_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Montague_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Montague_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Montague_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Montague_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
