|dates|Crawford_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Crawford_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Crawford_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Crawford_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Crawford_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Crawford_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Crawford_Michigan_UnitedStates.TotalPopulation.data|Crawford_Michigan_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|14029.0|0
