|dates|Iron_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Iron_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Iron_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Iron_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Iron_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Iron_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Iron_Michigan_UnitedStates.TotalPopulation.data|Iron_Michigan_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|11066.0|0
