|dates|Bryan_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Bryan_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Bryan_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Bryan_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Bryan_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Bryan_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Bryan_Georgia_UnitedStates.TotalPopulation.data|Bryan_Georgia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|39627.0|0
