|dates|Lancaster_Nebraska_UnitedStates.BLS_EmployedPopulation.data|Lancaster_Nebraska_UnitedStates.BLS_EmployedPopulation.missing|Lancaster_Nebraska_UnitedStates.BLS_UnemployedPopulation.data|Lancaster_Nebraska_UnitedStates.BLS_UnemployedPopulation.missing|Lancaster_Nebraska_UnitedStates.BLS_UnemploymentRate.data|Lancaster_Nebraska_UnitedStates.BLS_UnemploymentRate.missing|Lancaster_Nebraska_UnitedStates.BLS_LaborForcePopulation.data|Lancaster_Nebraska_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-03-15|174216.0|0|6159.0|0|3.4145530145530145|0|180375.0|0
0|2020-03-16|174216.0|0|6159.0|0|3.4145530145530145|0|180375.0|0
0|2020-03-17|174216.0|0|6159.0|0|3.4145530145530145|0|180375.0|0
0|2020-03-18|174216.0|0|6159.0|0|3.4145530145530145|0|180375.0|0
0|2020-03-19|174216.0|0|6159.0|0|3.4145530145530145|0|180375.0|0
0|2020-03-20|174216.0|0|6159.0|0|3.4145530145530145|0|180375.0|0
0|2020-03-21|174216.0|0|6159.0|0|3.4145530145530145|0|180375.0|0
0|2020-03-22|174216.0|0|6159.0|0|3.4145530145530145|0|180375.0|0
0|2020-03-23|174216.0|0|6159.0|0|3.4145530145530145|0|180375.0|0
0|2020-03-24|174216.0|0|6159.0|0|3.4145530145530145|0|180375.0|0
0|2020-03-25|174216.0|0|6159.0|0|3.4145530145530145|0|180375.0|0
0|2020-03-26|174216.0|0|6159.0|0|3.4145530145530145|0|180375.0|0
0|2020-03-27|174216.0|0|6159.0|0|3.4145530145530145|0|180375.0|0
0|2020-03-28|174216.0|0|6159.0|0|3.4145530145530145|0|180375.0|0
0|2020-03-29|174216.0|0|6159.0|0|3.4145530145530145|0|180375.0|0
0|2020-03-30|174216.0|0|6159.0|0|3.4145530145530145|0|180375.0|0
0|2020-03-31|174216.0|0|6159.0|0|3.4145530145530145|0|180375.0|0
0|2020-04-01|163522.5|0|15649.0|0|8.73408996408469|0|179171.5|0
0|2020-04-02|163522.5|0|15649.0|0|8.73408996408469|0|179171.5|0
0|2020-04-03|163522.5|0|15649.0|0|8.73408996408469|0|179171.5|0
0|2020-04-04|163522.5|0|15649.0|0|8.73408996408469|0|179171.5|0
0|2020-04-05|163522.5|0|15649.0|0|8.73408996408469|0|179171.5|0
0|2020-04-06|163522.5|0|15649.0|0|8.73408996408469|0|179171.5|0
0|2020-04-07|163522.5|0|15649.0|0|8.73408996408469|0|179171.5|0
0|2020-04-08|163522.5|0|15649.0|0|8.73408996408469|0|179171.5|0
0|2020-04-09|163522.5|0|15649.0|0|8.73408996408469|0|179171.5|0
0|2020-04-10|163522.5|0|15649.0|0|8.73408996408469|0|179171.5|0
0|2020-04-11|163522.5|0|15649.0|0|8.73408996408469|0|179171.5|0
0|2020-04-12|163522.5|0|15649.0|0|8.73408996408469|0|179171.5|0
0|2020-04-13|163522.5|0|15649.0|0|8.73408996408469|0|179171.5|0
0|2020-04-14|163522.5|0|15649.0|0|8.73408996408469|0|179171.5|0
0|2020-04-15|163522.5|0|15649.0|0|8.73408996408469|0|179171.5|0
0|2020-04-16|163522.5|0|15649.0|0|8.73408996408469|0|179171.5|0
0|2020-04-17|163522.5|0|15649.0|0|8.73408996408469|0|179171.5|0
0|2020-04-18|163522.5|0|15649.0|0|8.73408996408469|0|179171.5|0
0|2020-04-19|163522.5|0|15649.0|0|8.73408996408469|0|179171.5|0
0|2020-04-20|163522.5|0|15649.0|0|8.73408996408469|0|179171.5|0
0|2020-04-21|163522.5|0|15649.0|0|8.73408996408469|0|179171.5|0
0|2020-04-22|163522.5|0|15649.0|0|8.73408996408469|0|179171.5|0
0|2020-04-23|163522.5|0|15649.0|0|8.73408996408469|0|179171.5|0
0|2020-04-24|163522.5|0|15649.0|0|8.73408996408469|0|179171.5|0
0|2020-04-25|163522.5|0|15649.0|0|8.73408996408469|0|179171.5|0
0|2020-04-26|163522.5|0|15649.0|0|8.73408996408469|0|179171.5|0
0|2020-04-27|163522.5|0|15649.0|0|8.73408996408469|0|179171.5|0
0|2020-04-28|163522.5|0|15649.0|0|8.73408996408469|0|179171.5|0
0|2020-04-29|163522.5|0|15649.0|0|8.73408996408469|0|179171.5|0
0|2020-04-30|163522.5|0|15649.0|0|8.73408996408469|0|179171.5|0
0|2020-05-01|166990.0|0|9597.0|0|5.4347148997378065|0|176587.0|0
0|2020-05-02|166990.0|0|9597.0|0|5.4347148997378065|0|176587.0|0
0|2020-05-03|166990.0|0|9597.0|0|5.4347148997378065|0|176587.0|0
0|2020-05-04|166990.0|0|9597.0|0|5.4347148997378065|0|176587.0|0
0|2020-05-05|166990.0|0|9597.0|0|5.4347148997378065|0|176587.0|0
0|2020-05-06|166990.0|0|9597.0|0|5.4347148997378065|0|176587.0|0
0|2020-05-07|166990.0|0|9597.0|0|5.4347148997378065|0|176587.0|0
0|2020-05-08|166990.0|0|9597.0|0|5.4347148997378065|0|176587.0|0
0|2020-05-09|166990.0|0|9597.0|0|5.4347148997378065|0|176587.0|0
0|2020-05-10|166990.0|0|9597.0|0|5.4347148997378065|0|176587.0|0
0|2020-05-11|166990.0|0|9597.0|0|5.4347148997378065|0|176587.0|0
0|2020-05-12|166990.0|0|9597.0|0|5.4347148997378065|0|176587.0|0
0|2020-05-13|166990.0|0|9597.0|0|5.4347148997378065|0|176587.0|0
0|2020-05-14|166990.0|0|9597.0|0|5.4347148997378065|0|176587.0|0
0|2020-05-15|166990.0|0|9597.0|0|5.4347148997378065|0|176587.0|0
0|2020-05-16|166990.0|0|9597.0|0|5.4347148997378065|0|176587.0|0
0|2020-05-17|166990.0|0|9597.0|0|5.4347148997378065|0|176587.0|0
0|2020-05-18|166990.0|0|9597.0|0|5.4347148997378065|0|176587.0|0
0|2020-05-19|166990.0|0|9597.0|0|5.4347148997378065|0|176587.0|0
0|2020-05-20|166990.0|0|9597.0|0|5.4347148997378065|0|176587.0|0
0|2020-05-21|166990.0|0|9597.0|0|5.4347148997378065|0|176587.0|0
0|2020-05-22|166990.0|0|9597.0|0|5.4347148997378065|0|176587.0|0
0|2020-05-23|166990.0|0|9597.0|0|5.4347148997378065|0|176587.0|0
0|2020-05-24|166990.0|0|9597.0|0|5.4347148997378065|0|176587.0|0
0|2020-05-25|166990.0|0|9597.0|0|5.4347148997378065|0|176587.0|0
0|2020-05-26|166990.0|0|9597.0|0|5.4347148997378065|0|176587.0|0
0|2020-05-27|166990.0|0|9597.0|0|5.4347148997378065|0|176587.0|0
0|2020-05-28|166990.0|0|9597.0|0|5.4347148997378065|0|176587.0|0
0|2020-05-29|166990.0|0|9597.0|0|5.4347148997378065|0|176587.0|0
0|2020-05-30|166990.0|0|9597.0|0|5.4347148997378065|0|176587.0|0
0|2020-05-31|166990.0|0|9597.0|0|5.4347148997378065|0|176587.0|0
0|2020-06-01|166363.0|0|12106.0|0|6.783250872700581|0|178469.0|0
0|2020-06-02|166363.0|0|12106.0|0|6.783250872700581|0|178469.0|0
0|2020-06-03|166363.0|0|12106.0|0|6.783250872700581|0|178469.0|0
0|2020-06-04|166363.0|0|12106.0|0|6.783250872700581|0|178469.0|0
0|2020-06-05|166363.0|0|12106.0|0|6.783250872700581|0|178469.0|0
0|2020-06-06|166363.0|0|12106.0|0|6.783250872700581|0|178469.0|0
0|2020-06-07|166363.0|0|12106.0|0|6.783250872700581|0|178469.0|0
0|2020-06-08|166363.0|0|12106.0|0|6.783250872700581|0|178469.0|0
0|2020-06-09|166363.0|0|12106.0|0|6.783250872700581|0|178469.0|0
0|2020-06-10|166363.0|0|12106.0|0|6.783250872700581|0|178469.0|0
0|2020-06-11|166363.0|0|12106.0|0|6.783250872700581|0|178469.0|0
0|2020-06-12|166363.0|0|12106.0|0|6.783250872700581|0|178469.0|0
0|2020-06-13|166363.0|0|12106.0|0|6.783250872700581|0|178469.0|0
0|2020-06-14|166363.0|0|12106.0|0|6.783250872700581|0|178469.0|0
0|2020-06-15|166363.0|0|12106.0|0|6.783250872700581|0|178469.0|0
0|2020-06-16|166363.0|0|12106.0|0|6.783250872700581|0|178469.0|0
0|2020-06-17|166363.0|0|12106.0|0|6.783250872700581|0|178469.0|0
0|2020-06-18|166363.0|0|12106.0|0|6.783250872700581|0|178469.0|0
0|2020-06-19|166363.0|0|12106.0|0|6.783250872700581|0|178469.0|0
0|2020-06-20|166363.0|0|12106.0|0|6.783250872700581|0|178469.0|0
0|2020-06-21|166363.0|0|12106.0|0|6.783250872700581|0|178469.0|0
0|2020-06-22|166363.0|0|12106.0|0|6.783250872700581|0|178469.0|0
0|2020-06-23|166363.0|0|12106.0|0|6.783250872700581|0|178469.0|0
0|2020-06-24|166363.0|0|12106.0|0|6.783250872700581|0|178469.0|0
0|2020-06-25|166363.0|0|12106.0|0|6.783250872700581|0|178469.0|0
0|2020-06-26|166363.0|0|12106.0|0|6.783250872700581|0|178469.0|0
0|2020-06-27|166363.0|0|12106.0|0|6.783250872700581|0|178469.0|0
0|2020-06-28|166363.0|0|12106.0|0|6.783250872700581|0|178469.0|0
0|2020-06-29|166363.0|0|12106.0|0|6.783250872700581|0|178469.0|0
0|2020-06-30|166363.0|0|12106.0|0|6.783250872700581|0|178469.0|0
0|2020-07-01|168961.0|0|8713.0|0|4.903925166315837|0|177674.0|0
0|2020-07-02|168961.0|0|8713.0|0|4.903925166315837|0|177674.0|0
0|2020-07-03|168961.0|0|8713.0|0|4.903925166315837|0|177674.0|0
0|2020-07-04|168961.0|0|8713.0|0|4.903925166315837|0|177674.0|0
0|2020-07-05|168961.0|0|8713.0|0|4.903925166315837|0|177674.0|0
0|2020-07-06|168961.0|0|8713.0|0|4.903925166315837|0|177674.0|0
0|2020-07-07|168961.0|0|8713.0|0|4.903925166315837|0|177674.0|0
0|2020-07-08|168961.0|0|8713.0|0|4.903925166315837|0|177674.0|0
0|2020-07-09|168961.0|0|8713.0|0|4.903925166315837|0|177674.0|0
0|2020-07-10|168961.0|0|8713.0|0|4.903925166315837|0|177674.0|0
0|2020-07-11|168961.0|0|8713.0|0|4.903925166315837|0|177674.0|0
0|2020-07-12|168961.0|0|8713.0|0|4.903925166315837|0|177674.0|0
0|2020-07-13|168961.0|0|8713.0|0|4.903925166315837|0|177674.0|0
0|2020-07-14|168961.0|0|8713.0|0|4.903925166315837|0|177674.0|0
0|2020-07-15|168961.0|0|8713.0|0|4.903925166315837|0|177674.0|0
0|2020-07-16|168961.0|0|8713.0|0|4.903925166315837|0|177674.0|0
0|2020-07-17|168961.0|0|8713.0|0|4.903925166315837|0|177674.0|0
0|2020-07-18|168961.0|0|8713.0|0|4.903925166315837|0|177674.0|0
0|2020-07-19|168961.0|0|8713.0|0|4.903925166315837|0|177674.0|0
0|2020-07-20|168961.0|0|8713.0|0|4.903925166315837|0|177674.0|0
0|2020-07-21|168961.0|0|8713.0|0|4.903925166315837|0|177674.0|0
0|2020-07-22|168961.0|0|8713.0|0|4.903925166315837|0|177674.0|0
0|2020-07-23|168961.0|0|8713.0|0|4.903925166315837|0|177674.0|0
0|2020-07-24|168961.0|0|8713.0|0|4.903925166315837|0|177674.0|0
0|2020-07-25|168961.0|0|8713.0|0|4.903925166315837|0|177674.0|0
0|2020-07-26|168961.0|0|8713.0|0|4.903925166315837|0|177674.0|0
0|2020-07-27|168961.0|0|8713.0|0|4.903925166315837|0|177674.0|0
0|2020-07-28|168961.0|0|8713.0|0|4.903925166315837|0|177674.0|0
0|2020-07-29|168961.0|0|8713.0|0|4.903925166315837|0|177674.0|0
0|2020-07-30|168961.0|0|8713.0|0|4.903925166315837|0|177674.0|0
0|2020-07-31|168961.0|0|8713.0|0|4.903925166315837|0|177674.0|0
0|2020-08-01|170163.0|0|6923.0|0|3.9093999525654204|0|177086.0|0
0|2020-08-02|170163.0|0|6923.0|0|3.9093999525654204|0|177086.0|0
0|2020-08-03|170163.0|0|6923.0|0|3.9093999525654204|0|177086.0|0
0|2020-08-04|170163.0|0|6923.0|0|3.9093999525654204|0|177086.0|0
0|2020-08-05|170163.0|0|6923.0|0|3.9093999525654204|0|177086.0|0
0|2020-08-06|170163.0|0|6923.0|0|3.9093999525654204|0|177086.0|0
0|2020-08-07|170163.0|0|6923.0|0|3.9093999525654204|0|177086.0|0
0|2020-08-08|170163.0|0|6923.0|0|3.9093999525654204|0|177086.0|0
0|2020-08-09|170163.0|0|6923.0|0|3.9093999525654204|0|177086.0|0
0|2020-08-10|170163.0|0|6923.0|0|3.9093999525654204|0|177086.0|0
0|2020-08-11|170163.0|0|6923.0|0|3.9093999525654204|0|177086.0|0
0|2020-08-12|170163.0|0|6923.0|0|3.9093999525654204|0|177086.0|0
0|2020-08-13|170163.0|0|6923.0|0|3.9093999525654204|0|177086.0|0
0|2020-08-14|170163.0|0|6923.0|0|3.9093999525654204|0|177086.0|0
0|2020-08-15|170163.0|0|6923.0|0|3.9093999525654204|0|177086.0|0
0|2020-08-16|170163.0|0|6923.0|0|3.9093999525654204|0|177086.0|0
0|2020-08-17|170163.0|0|6923.0|0|3.9093999525654204|0|177086.0|0
0|2020-08-18|170163.0|0|6923.0|0|3.9093999525654204|0|177086.0|0
0|2020-08-19|170163.0|0|6923.0|0|3.9093999525654204|0|177086.0|0
0|2020-08-20|170163.0|0|6923.0|0|3.9093999525654204|0|177086.0|0
0|2020-08-21|170163.0|0|6923.0|0|3.9093999525654204|0|177086.0|0
0|2020-08-22|170163.0|0|6923.0|0|3.9093999525654204|0|177086.0|0
0|2020-08-23|170163.0|0|6923.0|0|3.9093999525654204|0|177086.0|0
0|2020-08-24|170163.0|0|6923.0|0|3.9093999525654204|0|177086.0|0
0|2020-08-25|170163.0|0|6923.0|0|3.9093999525654204|0|177086.0|0
0|2020-08-26|170163.0|0|6923.0|0|3.9093999525654204|0|177086.0|0
0|2020-08-27|170163.0|0|6923.0|0|3.9093999525654204|0|177086.0|0
0|2020-08-28|170163.0|0|6923.0|0|3.9093999525654204|0|177086.0|0
0|2020-08-29|170163.0|0|6923.0|0|3.9093999525654204|0|177086.0|0
0|2020-08-30|170163.0|0|6923.0|0|3.9093999525654204|0|177086.0|0
0|2020-08-31|170163.0|0|6923.0|0|3.9093999525654204|0|177086.0|0
0|2020-09-01|169566.0|0|6468.0|0|3.674290193939807|0|176034.0|0
0|2020-09-02|169566.0|0|6468.0|0|3.674290193939807|0|176034.0|0
0|2020-09-03|169566.0|0|6468.0|0|3.674290193939807|0|176034.0|0
0|2020-09-04|169566.0|0|6468.0|0|3.674290193939807|0|176034.0|0
0|2020-09-05|169566.0|0|6468.0|0|3.674290193939807|0|176034.0|0
0|2020-09-06|169566.0|0|6468.0|0|3.674290193939807|0|176034.0|0
0|2020-09-07|169566.0|0|6468.0|0|3.674290193939807|0|176034.0|0
0|2020-09-08|169566.0|0|6468.0|0|3.674290193939807|0|176034.0|0
0|2020-09-09|169566.0|0|6468.0|0|3.674290193939807|0|176034.0|0
0|2020-09-10|169566.0|0|6468.0|0|3.674290193939807|0|176034.0|0
0|2020-09-11|169566.0|0|6468.0|0|3.674290193939807|0|176034.0|0
0|2020-09-12|169566.0|0|6468.0|0|3.674290193939807|0|176034.0|0
0|2020-09-13|169566.0|0|6468.0|0|3.674290193939807|0|176034.0|0
0|2020-09-14|169566.0|0|6468.0|0|3.674290193939807|0|176034.0|0
0|2020-09-15|169566.0|0|6468.0|0|3.674290193939807|0|176034.0|0
0|2020-09-16|169566.0|0|6468.0|0|3.674290193939807|0|176034.0|0
0|2020-09-17|169566.0|0|6468.0|0|3.674290193939807|0|176034.0|0
0|2020-09-18|169566.0|0|6468.0|0|3.674290193939807|0|176034.0|0
0|2020-09-19|169566.0|0|6468.0|0|3.674290193939807|0|176034.0|0
0|2020-09-20|169566.0|0|6468.0|0|3.674290193939807|0|176034.0|0
0|2020-09-21|169566.0|0|6468.0|0|3.674290193939807|0|176034.0|0
0|2020-09-22|169566.0|0|6468.0|0|3.674290193939807|0|176034.0|0
0|2020-09-23|169566.0|0|6468.0|0|3.674290193939807|0|176034.0|0
0|2020-09-24|169566.0|0|6468.0|0|3.674290193939807|0|176034.0|0
0|2020-09-25|169566.0|0|6468.0|0|3.674290193939807|0|176034.0|0
0|2020-09-26|169566.0|0|6468.0|0|3.674290193939807|0|176034.0|0
0|2020-09-27|169566.0|0|6468.0|0|3.674290193939807|0|176034.0|0
0|2020-09-28|169566.0|0|6468.0|0|3.674290193939807|0|176034.0|0
0|2020-09-29|169566.0|0|6468.0|0|3.674290193939807|0|176034.0|0
0|2020-09-30|169566.0|0|6468.0|0|3.674290193939807|0|176034.0|0
0|2020-10-01|170835.0|0|5633.0|0|3.192080150508874|0|176468.0|0
0|2020-10-02|170835.0|0|5633.0|0|3.192080150508874|0|176468.0|0
0|2020-10-03|170835.0|0|5633.0|0|3.192080150508874|0|176468.0|0
0|2020-10-04|170835.0|0|5633.0|0|3.192080150508874|0|176468.0|0
0|2020-10-05|170835.0|0|5633.0|0|3.192080150508874|0|176468.0|0
0|2020-10-06|170835.0|0|5633.0|0|3.192080150508874|0|176468.0|0
0|2020-10-07|170835.0|0|5633.0|0|3.192080150508874|0|176468.0|0
0|2020-10-08|170835.0|0|5633.0|0|3.192080150508874|0|176468.0|0
0|2020-10-09|170835.0|0|5633.0|0|3.192080150508874|0|176468.0|0
0|2020-10-10|170835.0|0|5633.0|0|3.192080150508874|0|176468.0|0
0|2020-10-11|170835.0|0|5633.0|0|3.192080150508874|0|176468.0|0
0|2020-10-12|170835.0|0|5633.0|0|3.192080150508874|0|176468.0|0
0|2020-10-13|170835.0|0|5633.0|0|3.192080150508874|0|176468.0|0
0|2020-10-14|170835.0|0|5633.0|0|3.192080150508874|0|176468.0|0
0|2020-10-15|170835.0|0|5633.0|0|3.192080150508874|0|176468.0|0
0|2020-10-16|170835.0|0|5633.0|0|3.192080150508874|0|176468.0|0
0|2020-10-17|170835.0|0|5633.0|0|3.192080150508874|0|176468.0|0
0|2020-10-18|170835.0|0|5633.0|0|3.192080150508874|0|176468.0|0
0|2020-10-19|170835.0|0|5633.0|0|3.192080150508874|0|176468.0|0
0|2020-10-20|170835.0|0|5633.0|0|3.192080150508874|0|176468.0|0
0|2020-10-21|170835.0|0|5633.0|0|3.192080150508874|0|176468.0|0
0|2020-10-22|170835.0|0|5633.0|0|3.192080150508874|0|176468.0|0
0|2020-10-23|170835.0|0|5633.0|0|3.192080150508874|0|176468.0|0
0|2020-10-24|170835.0|0|5633.0|0|3.192080150508874|0|176468.0|0
0|2020-10-25|170835.0|0|5633.0|0|3.192080150508874|0|176468.0|0
0|2020-10-26|170835.0|0|5633.0|0|3.192080150508874|0|176468.0|0
0|2020-10-27|170835.0|0|5633.0|0|3.192080150508874|0|176468.0|0
0|2020-10-28|170835.0|0|5633.0|0|3.192080150508874|0|176468.0|0
0|2020-10-29|170835.0|0|5633.0|0|3.192080150508874|0|176468.0|0
0|2020-10-30|170835.0|0|5633.0|0|3.192080150508874|0|176468.0|0
0|2020-10-31|170835.0|0|5633.0|0|3.192080150508874|0|176468.0|0
0|2020-11-01|169697.0|0|5271.0|0|3.01255086644415|0|174968.0|0
0|2020-11-02|169697.0|0|5271.0|0|3.01255086644415|0|174968.0|0
0|2020-11-03|169697.0|0|5271.0|0|3.01255086644415|0|174968.0|0
0|2020-11-04|169697.0|0|5271.0|0|3.01255086644415|0|174968.0|0
0|2020-11-05|169697.0|0|5271.0|0|3.01255086644415|0|174968.0|0
0|2020-11-06|169697.0|0|5271.0|0|3.01255086644415|0|174968.0|0
0|2020-11-07|169697.0|0|5271.0|0|3.01255086644415|0|174968.0|0
0|2020-11-08|169697.0|0|5271.0|0|3.01255086644415|0|174968.0|0
0|2020-11-09|169697.0|0|5271.0|0|3.01255086644415|0|174968.0|0
0|2020-11-10|169697.0|0|5271.0|0|3.01255086644415|0|174968.0|0
0|2020-11-11|169697.0|0|5271.0|0|3.01255086644415|0|174968.0|0
0|2020-11-12|169697.0|0|5271.0|0|3.01255086644415|0|174968.0|0
0|2020-11-13|169697.0|0|5271.0|0|3.01255086644415|0|174968.0|0
0|2020-11-14|169697.0|0|5271.0|0|3.01255086644415|0|174968.0|0
0|2020-11-15|169697.0|0|5271.0|0|3.01255086644415|0|174968.0|0
0|2020-11-16|169697.0|0|5271.0|0|3.01255086644415|0|174968.0|0
0|2020-11-17|169697.0|0|5271.0|0|3.01255086644415|0|174968.0|0
0|2020-11-18|169697.0|0|5271.0|0|3.01255086644415|0|174968.0|0
0|2020-11-19|169697.0|0|5271.0|0|3.01255086644415|0|174968.0|0
0|2020-11-20|169697.0|0|5271.0|0|3.01255086644415|0|174968.0|0
0|2020-11-21|169697.0|0|5271.0|0|3.01255086644415|0|174968.0|0
0|2020-11-22|169697.0|0|5271.0|0|3.01255086644415|0|174968.0|0
0|2020-11-23|169697.0|0|5271.0|0|3.01255086644415|0|174968.0|0
0|2020-11-24|169697.0|0|5271.0|0|3.01255086644415|0|174968.0|0
0|2020-11-25|169697.0|0|5271.0|0|3.01255086644415|0|174968.0|0
0|2020-11-26|169697.0|0|5271.0|0|3.01255086644415|0|174968.0|0
0|2020-11-27|169697.0|0|5271.0|0|3.01255086644415|0|174968.0|0
