|dates|Lafayette_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Lafayette_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Lafayette_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Lafayette_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Lafayette_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Lafayette_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Lafayette_Missouri_UnitedStates.TotalPopulation.data|Lafayette_Missouri_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|32708.0|0
