|dates|Hocking_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Hocking_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Hocking_Ohio_UnitedStates.NYT_ConfirmedDeaths.data|Hocking_Ohio_UnitedStates.NYT_ConfirmedDeaths.missing|Hocking_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Hocking_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Hocking_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Hocking_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
