|dates|Cuyahoga_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Cuyahoga_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Cuyahoga_Ohio_UnitedStates.NYT_ConfirmedDeaths.data|Cuyahoga_Ohio_UnitedStates.NYT_ConfirmedDeaths.missing|Cuyahoga_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Cuyahoga_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Cuyahoga_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Cuyahoga_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
