|dates|Hooker_Nebraska_UnitedStates.BLS_EmployedPopulation.data|Hooker_Nebraska_UnitedStates.BLS_EmployedPopulation.missing|Hooker_Nebraska_UnitedStates.BLS_UnemployedPopulation.data|Hooker_Nebraska_UnitedStates.BLS_UnemployedPopulation.missing|Hooker_Nebraska_UnitedStates.BLS_UnemploymentRate.data|Hooker_Nebraska_UnitedStates.BLS_UnemploymentRate.missing|Hooker_Nebraska_UnitedStates.BLS_LaborForcePopulation.data|Hooker_Nebraska_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-03-16|377.5|0|15.5|0|3.9440203562340965|0|393.0|0
0|2020-03-17|377.5|0|15.5|0|3.9440203562340965|0|393.0|0
0|2020-03-18|377.5|0|15.5|0|3.9440203562340965|0|393.0|0
0|2020-03-19|377.5|0|15.5|0|3.9440203562340965|0|393.0|0
0|2020-03-20|377.5|0|15.5|0|3.9440203562340965|0|393.0|0
0|2020-03-21|377.5|0|15.5|0|3.9440203562340965|0|393.0|0
0|2020-03-22|377.5|0|15.5|0|3.9440203562340965|0|393.0|0
0|2020-03-23|377.5|0|15.5|0|3.9440203562340965|0|393.0|0
0|2020-03-24|377.5|0|15.5|0|3.9440203562340965|0|393.0|0
0|2020-03-25|377.5|0|15.5|0|3.9440203562340965|0|393.0|0
0|2020-03-26|377.5|0|15.5|0|3.9440203562340965|0|393.0|0
0|2020-03-27|377.5|0|15.5|0|3.9440203562340965|0|393.0|0
0|2020-03-28|377.5|0|15.5|0|3.9440203562340965|0|393.0|0
0|2020-03-29|377.5|0|15.5|0|3.9440203562340965|0|393.0|0
0|2020-03-30|377.5|0|15.5|0|3.9440203562340965|0|393.0|0
0|2020-03-31|377.5|0|15.5|0|3.9440203562340965|0|393.0|0
0|2020-04-01|364.5|0|15.5|0|4.078947368421052|0|380.0|0
0|2020-04-02|364.5|0|15.5|0|4.078947368421052|0|380.0|0
0|2020-04-03|364.5|0|15.5|0|4.078947368421052|0|380.0|0
0|2020-04-04|364.5|0|15.5|0|4.078947368421052|0|380.0|0
0|2020-04-05|364.5|0|15.5|0|4.078947368421052|0|380.0|0
0|2020-04-06|364.5|0|15.5|0|4.078947368421052|0|380.0|0
0|2020-04-07|364.5|0|15.5|0|4.078947368421052|0|380.0|0
0|2020-04-08|364.5|0|15.5|0|4.078947368421052|0|380.0|0
0|2020-04-09|364.5|0|15.5|0|4.078947368421052|0|380.0|0
0|2020-04-10|364.5|0|15.5|0|4.078947368421052|0|380.0|0
0|2020-04-11|364.5|0|15.5|0|4.078947368421052|0|380.0|0
0|2020-04-12|364.5|0|15.5|0|4.078947368421052|0|380.0|0
0|2020-04-13|364.5|0|15.5|0|4.078947368421052|0|380.0|0
0|2020-04-14|364.5|0|15.5|0|4.078947368421052|0|380.0|0
0|2020-04-15|364.5|0|15.5|0|4.078947368421052|0|380.0|0
0|2020-04-16|364.5|0|15.5|0|4.078947368421052|0|380.0|0
0|2020-04-17|364.5|0|15.5|0|4.078947368421052|0|380.0|0
0|2020-04-18|364.5|0|15.5|0|4.078947368421052|0|380.0|0
0|2020-04-19|364.5|0|15.5|0|4.078947368421052|0|380.0|0
0|2020-04-20|364.5|0|15.5|0|4.078947368421052|0|380.0|0
0|2020-04-21|364.5|0|15.5|0|4.078947368421052|0|380.0|0
0|2020-04-22|364.5|0|15.5|0|4.078947368421052|0|380.0|0
0|2020-04-23|364.5|0|15.5|0|4.078947368421052|0|380.0|0
0|2020-04-24|364.5|0|15.5|0|4.078947368421052|0|380.0|0
0|2020-04-25|364.5|0|15.5|0|4.078947368421052|0|380.0|0
0|2020-04-26|364.5|0|15.5|0|4.078947368421052|0|380.0|0
0|2020-04-27|364.5|0|15.5|0|4.078947368421052|0|380.0|0
0|2020-04-28|364.5|0|15.5|0|4.078947368421052|0|380.0|0
0|2020-04-29|364.5|0|15.5|0|4.078947368421052|0|380.0|0
0|2020-04-30|364.5|0|15.5|0|4.078947368421052|0|380.0|0
0|2020-05-01|386.0|0|10.0|0|2.525252525252525|0|396.0|0
0|2020-05-02|386.0|0|10.0|0|2.525252525252525|0|396.0|0
0|2020-05-03|386.0|0|10.0|0|2.525252525252525|0|396.0|0
0|2020-05-04|386.0|0|10.0|0|2.525252525252525|0|396.0|0
0|2020-05-05|386.0|0|10.0|0|2.525252525252525|0|396.0|0
0|2020-05-06|386.0|0|10.0|0|2.525252525252525|0|396.0|0
0|2020-05-07|386.0|0|10.0|0|2.525252525252525|0|396.0|0
0|2020-05-08|386.0|0|10.0|0|2.525252525252525|0|396.0|0
0|2020-05-09|386.0|0|10.0|0|2.525252525252525|0|396.0|0
0|2020-05-10|386.0|0|10.0|0|2.525252525252525|0|396.0|0
0|2020-05-11|386.0|0|10.0|0|2.525252525252525|0|396.0|0
0|2020-05-12|386.0|0|10.0|0|2.525252525252525|0|396.0|0
0|2020-05-13|386.0|0|10.0|0|2.525252525252525|0|396.0|0
0|2020-05-14|386.0|0|10.0|0|2.525252525252525|0|396.0|0
0|2020-05-15|386.0|0|10.0|0|2.525252525252525|0|396.0|0
0|2020-05-16|386.0|0|10.0|0|2.525252525252525|0|396.0|0
0|2020-05-17|386.0|0|10.0|0|2.525252525252525|0|396.0|0
0|2020-05-18|386.0|0|10.0|0|2.525252525252525|0|396.0|0
0|2020-05-19|386.0|0|10.0|0|2.525252525252525|0|396.0|0
0|2020-05-20|386.0|0|10.0|0|2.525252525252525|0|396.0|0
0|2020-05-21|386.0|0|10.0|0|2.525252525252525|0|396.0|0
0|2020-05-22|386.0|0|10.0|0|2.525252525252525|0|396.0|0
0|2020-05-23|386.0|0|10.0|0|2.525252525252525|0|396.0|0
0|2020-05-24|386.0|0|10.0|0|2.525252525252525|0|396.0|0
0|2020-05-25|386.0|0|10.0|0|2.525252525252525|0|396.0|0
0|2020-05-26|386.0|0|10.0|0|2.525252525252525|0|396.0|0
0|2020-05-27|386.0|0|10.0|0|2.525252525252525|0|396.0|0
0|2020-05-28|386.0|0|10.0|0|2.525252525252525|0|396.0|0
0|2020-05-29|386.0|0|10.0|0|2.525252525252525|0|396.0|0
0|2020-05-30|386.0|0|10.0|0|2.525252525252525|0|396.0|0
0|2020-05-31|386.0|0|10.0|0|2.525252525252525|0|396.0|0
0|2020-06-01|458.0|0|12.0|0|2.5531914893617023|0|470.0|0
0|2020-06-02|458.0|0|12.0|0|2.5531914893617023|0|470.0|0
0|2020-06-03|458.0|0|12.0|0|2.5531914893617023|0|470.0|0
0|2020-06-04|458.0|0|12.0|0|2.5531914893617023|0|470.0|0
0|2020-06-05|458.0|0|12.0|0|2.5531914893617023|0|470.0|0
0|2020-06-06|458.0|0|12.0|0|2.5531914893617023|0|470.0|0
0|2020-06-07|458.0|0|12.0|0|2.5531914893617023|0|470.0|0
0|2020-06-08|458.0|0|12.0|0|2.5531914893617023|0|470.0|0
0|2020-06-09|458.0|0|12.0|0|2.5531914893617023|0|470.0|0
0|2020-06-10|458.0|0|12.0|0|2.5531914893617023|0|470.0|0
0|2020-06-11|458.0|0|12.0|0|2.5531914893617023|0|470.0|0
0|2020-06-12|458.0|0|12.0|0|2.5531914893617023|0|470.0|0
0|2020-06-13|458.0|0|12.0|0|2.5531914893617023|0|470.0|0
0|2020-06-14|458.0|0|12.0|0|2.5531914893617023|0|470.0|0
0|2020-06-15|458.0|0|12.0|0|2.5531914893617023|0|470.0|0
0|2020-06-16|458.0|0|12.0|0|2.5531914893617023|0|470.0|0
0|2020-06-17|458.0|0|12.0|0|2.5531914893617023|0|470.0|0
0|2020-06-18|458.0|0|12.0|0|2.5531914893617023|0|470.0|0
0|2020-06-19|458.0|0|12.0|0|2.5531914893617023|0|470.0|0
0|2020-06-20|458.0|0|12.0|0|2.5531914893617023|0|470.0|0
0|2020-06-21|458.0|0|12.0|0|2.5531914893617023|0|470.0|0
0|2020-06-22|458.0|0|12.0|0|2.5531914893617023|0|470.0|0
0|2020-06-23|458.0|0|12.0|0|2.5531914893617023|0|470.0|0
0|2020-06-24|458.0|0|12.0|0|2.5531914893617023|0|470.0|0
0|2020-06-25|458.0|0|12.0|0|2.5531914893617023|0|470.0|0
0|2020-06-26|458.0|0|12.0|0|2.5531914893617023|0|470.0|0
0|2020-06-27|458.0|0|12.0|0|2.5531914893617023|0|470.0|0
0|2020-06-28|458.0|0|12.0|0|2.5531914893617023|0|470.0|0
0|2020-06-29|458.0|0|12.0|0|2.5531914893617023|0|470.0|0
0|2020-06-30|458.0|0|12.0|0|2.5531914893617023|0|470.0|0
0|2020-07-01|446.0|0|9.0|0|1.978021978021978|0|455.0|0
0|2020-07-02|446.0|0|9.0|0|1.978021978021978|0|455.0|0
0|2020-07-03|446.0|0|9.0|0|1.978021978021978|0|455.0|0
0|2020-07-04|446.0|0|9.0|0|1.978021978021978|0|455.0|0
0|2020-07-05|446.0|0|9.0|0|1.978021978021978|0|455.0|0
0|2020-07-06|446.0|0|9.0|0|1.978021978021978|0|455.0|0
0|2020-07-07|446.0|0|9.0|0|1.978021978021978|0|455.0|0
0|2020-07-08|446.0|0|9.0|0|1.978021978021978|0|455.0|0
0|2020-07-09|446.0|0|9.0|0|1.978021978021978|0|455.0|0
0|2020-07-10|446.0|0|9.0|0|1.978021978021978|0|455.0|0
0|2020-07-11|446.0|0|9.0|0|1.978021978021978|0|455.0|0
0|2020-07-12|446.0|0|9.0|0|1.978021978021978|0|455.0|0
0|2020-07-13|446.0|0|9.0|0|1.978021978021978|0|455.0|0
0|2020-07-14|446.0|0|9.0|0|1.978021978021978|0|455.0|0
0|2020-07-15|446.0|0|9.0|0|1.978021978021978|0|455.0|0
0|2020-07-16|446.0|0|9.0|0|1.978021978021978|0|455.0|0
0|2020-07-17|446.0|0|9.0|0|1.978021978021978|0|455.0|0
0|2020-07-18|446.0|0|9.0|0|1.978021978021978|0|455.0|0
0|2020-07-19|446.0|0|9.0|0|1.978021978021978|0|455.0|0
0|2020-07-20|446.0|0|9.0|0|1.978021978021978|0|455.0|0
0|2020-07-21|446.0|0|9.0|0|1.978021978021978|0|455.0|0
0|2020-07-22|446.0|0|9.0|0|1.978021978021978|0|455.0|0
0|2020-07-23|446.0|0|9.0|0|1.978021978021978|0|455.0|0
0|2020-07-24|446.0|0|9.0|0|1.978021978021978|0|455.0|0
0|2020-07-25|446.0|0|9.0|0|1.978021978021978|0|455.0|0
0|2020-07-26|446.0|0|9.0|0|1.978021978021978|0|455.0|0
0|2020-07-27|446.0|0|9.0|0|1.978021978021978|0|455.0|0
0|2020-07-28|446.0|0|9.0|0|1.978021978021978|0|455.0|0
0|2020-07-29|446.0|0|9.0|0|1.978021978021978|0|455.0|0
0|2020-07-30|446.0|0|9.0|0|1.978021978021978|0|455.0|0
0|2020-07-31|446.0|0|9.0|0|1.978021978021978|0|455.0|0
0|2020-08-01|440.0|0|8.0|0|1.7857142857142858|0|448.0|0
0|2020-08-02|440.0|0|8.0|0|1.7857142857142858|0|448.0|0
0|2020-08-03|440.0|0|8.0|0|1.7857142857142858|0|448.0|0
0|2020-08-04|440.0|0|8.0|0|1.7857142857142858|0|448.0|0
0|2020-08-05|440.0|0|8.0|0|1.7857142857142858|0|448.0|0
0|2020-08-06|440.0|0|8.0|0|1.7857142857142858|0|448.0|0
0|2020-08-07|440.0|0|8.0|0|1.7857142857142858|0|448.0|0
0|2020-08-08|440.0|0|8.0|0|1.7857142857142858|0|448.0|0
0|2020-08-09|440.0|0|8.0|0|1.7857142857142858|0|448.0|0
0|2020-08-10|440.0|0|8.0|0|1.7857142857142858|0|448.0|0
0|2020-08-11|440.0|0|8.0|0|1.7857142857142858|0|448.0|0
0|2020-08-12|440.0|0|8.0|0|1.7857142857142858|0|448.0|0
0|2020-08-13|440.0|0|8.0|0|1.7857142857142858|0|448.0|0
0|2020-08-14|440.0|0|8.0|0|1.7857142857142858|0|448.0|0
0|2020-08-15|440.0|0|8.0|0|1.7857142857142858|0|448.0|0
0|2020-08-16|440.0|0|8.0|0|1.7857142857142858|0|448.0|0
0|2020-08-17|440.0|0|8.0|0|1.7857142857142858|0|448.0|0
0|2020-08-18|440.0|0|8.0|0|1.7857142857142858|0|448.0|0
0|2020-08-19|440.0|0|8.0|0|1.7857142857142858|0|448.0|0
0|2020-08-20|440.0|0|8.0|0|1.7857142857142858|0|448.0|0
0|2020-08-21|440.0|0|8.0|0|1.7857142857142858|0|448.0|0
0|2020-08-22|440.0|0|8.0|0|1.7857142857142858|0|448.0|0
0|2020-08-23|440.0|0|8.0|0|1.7857142857142858|0|448.0|0
0|2020-08-24|440.0|0|8.0|0|1.7857142857142858|0|448.0|0
0|2020-08-25|440.0|0|8.0|0|1.7857142857142858|0|448.0|0
0|2020-08-26|440.0|0|8.0|0|1.7857142857142858|0|448.0|0
0|2020-08-27|440.0|0|8.0|0|1.7857142857142858|0|448.0|0
0|2020-08-28|440.0|0|8.0|0|1.7857142857142858|0|448.0|0
0|2020-08-29|440.0|0|8.0|0|1.7857142857142858|0|448.0|0
0|2020-08-30|440.0|0|8.0|0|1.7857142857142858|0|448.0|0
0|2020-08-31|440.0|0|8.0|0|1.7857142857142858|0|448.0|0
0|2020-09-01|429.0|0|10.0|0|2.277904328018223|0|439.0|0
0|2020-09-02|429.0|0|10.0|0|2.277904328018223|0|439.0|0
0|2020-09-03|429.0|0|10.0|0|2.277904328018223|0|439.0|0
0|2020-09-04|429.0|0|10.0|0|2.277904328018223|0|439.0|0
0|2020-09-05|429.0|0|10.0|0|2.277904328018223|0|439.0|0
0|2020-09-06|429.0|0|10.0|0|2.277904328018223|0|439.0|0
0|2020-09-07|429.0|0|10.0|0|2.277904328018223|0|439.0|0
0|2020-09-08|429.0|0|10.0|0|2.277904328018223|0|439.0|0
0|2020-09-09|429.0|0|10.0|0|2.277904328018223|0|439.0|0
0|2020-09-10|429.0|0|10.0|0|2.277904328018223|0|439.0|0
0|2020-09-11|429.0|0|10.0|0|2.277904328018223|0|439.0|0
0|2020-09-12|429.0|0|10.0|0|2.277904328018223|0|439.0|0
0|2020-09-13|429.0|0|10.0|0|2.277904328018223|0|439.0|0
0|2020-09-14|429.0|0|10.0|0|2.277904328018223|0|439.0|0
0|2020-09-15|429.0|0|10.0|0|2.277904328018223|0|439.0|0
0|2020-09-16|429.0|0|10.0|0|2.277904328018223|0|439.0|0
0|2020-09-17|429.0|0|10.0|0|2.277904328018223|0|439.0|0
0|2020-09-18|429.0|0|10.0|0|2.277904328018223|0|439.0|0
0|2020-09-19|429.0|0|10.0|0|2.277904328018223|0|439.0|0
0|2020-09-20|429.0|0|10.0|0|2.277904328018223|0|439.0|0
0|2020-09-21|429.0|0|10.0|0|2.277904328018223|0|439.0|0
0|2020-09-22|429.0|0|10.0|0|2.277904328018223|0|439.0|0
0|2020-09-23|429.0|0|10.0|0|2.277904328018223|0|439.0|0
0|2020-09-24|429.0|0|10.0|0|2.277904328018223|0|439.0|0
0|2020-09-25|429.0|0|10.0|0|2.277904328018223|0|439.0|0
0|2020-09-26|429.0|0|10.0|0|2.277904328018223|0|439.0|0
0|2020-09-27|429.0|0|10.0|0|2.277904328018223|0|439.0|0
0|2020-09-28|429.0|0|10.0|0|2.277904328018223|0|439.0|0
0|2020-09-29|429.0|0|10.0|0|2.277904328018223|0|439.0|0
0|2020-09-30|429.0|0|10.0|0|2.277904328018223|0|439.0|0
0|2020-10-01|387.0|0|8.0|0|2.0253164556962027|0|395.0|0
0|2020-10-02|387.0|0|8.0|0|2.0253164556962027|0|395.0|0
0|2020-10-03|387.0|0|8.0|0|2.0253164556962027|0|395.0|0
0|2020-10-04|387.0|0|8.0|0|2.0253164556962027|0|395.0|0
0|2020-10-05|387.0|0|8.0|0|2.0253164556962027|0|395.0|0
0|2020-10-06|387.0|0|8.0|0|2.0253164556962027|0|395.0|0
0|2020-10-07|387.0|0|8.0|0|2.0253164556962027|0|395.0|0
0|2020-10-08|387.0|0|8.0|0|2.0253164556962027|0|395.0|0
0|2020-10-09|387.0|0|8.0|0|2.0253164556962027|0|395.0|0
0|2020-10-10|387.0|0|8.0|0|2.0253164556962027|0|395.0|0
0|2020-10-11|387.0|0|8.0|0|2.0253164556962027|0|395.0|0
0|2020-10-12|387.0|0|8.0|0|2.0253164556962027|0|395.0|0
0|2020-10-13|387.0|0|8.0|0|2.0253164556962027|0|395.0|0
0|2020-10-14|387.0|0|8.0|0|2.0253164556962027|0|395.0|0
0|2020-10-15|387.0|0|8.0|0|2.0253164556962027|0|395.0|0
0|2020-10-16|387.0|0|8.0|0|2.0253164556962027|0|395.0|0
0|2020-10-17|387.0|0|8.0|0|2.0253164556962027|0|395.0|0
0|2020-10-18|387.0|0|8.0|0|2.0253164556962027|0|395.0|0
0|2020-10-19|387.0|0|8.0|0|2.0253164556962027|0|395.0|0
0|2020-10-20|387.0|0|8.0|0|2.0253164556962027|0|395.0|0
0|2020-10-21|387.0|0|8.0|0|2.0253164556962027|0|395.0|0
0|2020-10-22|387.0|0|8.0|0|2.0253164556962027|0|395.0|0
0|2020-10-23|387.0|0|8.0|0|2.0253164556962027|0|395.0|0
0|2020-10-24|387.0|0|8.0|0|2.0253164556962027|0|395.0|0
0|2020-10-25|387.0|0|8.0|0|2.0253164556962027|0|395.0|0
0|2020-10-26|387.0|0|8.0|0|2.0253164556962027|0|395.0|0
0|2020-10-27|387.0|0|8.0|0|2.0253164556962027|0|395.0|0
0|2020-10-28|387.0|0|8.0|0|2.0253164556962027|0|395.0|0
0|2020-10-29|387.0|0|8.0|0|2.0253164556962027|0|395.0|0
0|2020-10-30|387.0|0|8.0|0|2.0253164556962027|0|395.0|0
0|2020-10-31|387.0|0|8.0|0|2.0253164556962027|0|395.0|0
0|2020-11-01|428.0|0|8.0|0|1.834862385321101|0|436.0|0
0|2020-11-02|428.0|0|8.0|0|1.834862385321101|0|436.0|0
0|2020-11-03|428.0|0|8.0|0|1.834862385321101|0|436.0|0
0|2020-11-04|428.0|0|8.0|0|1.834862385321101|0|436.0|0
0|2020-11-05|428.0|0|8.0|0|1.834862385321101|0|436.0|0
0|2020-11-06|428.0|0|8.0|0|1.834862385321101|0|436.0|0
0|2020-11-07|428.0|0|8.0|0|1.834862385321101|0|436.0|0
0|2020-11-08|428.0|0|8.0|0|1.834862385321101|0|436.0|0
0|2020-11-09|428.0|0|8.0|0|1.834862385321101|0|436.0|0
0|2020-11-10|428.0|0|8.0|0|1.834862385321101|0|436.0|0
0|2020-11-11|428.0|0|8.0|0|1.834862385321101|0|436.0|0
0|2020-11-12|428.0|0|8.0|0|1.834862385321101|0|436.0|0
0|2020-11-13|428.0|0|8.0|0|1.834862385321101|0|436.0|0
0|2020-11-14|428.0|0|8.0|0|1.834862385321101|0|436.0|0
0|2020-11-15|428.0|0|8.0|0|1.834862385321101|0|436.0|0
0|2020-11-16|428.0|0|8.0|0|1.834862385321101|0|436.0|0
0|2020-11-17|428.0|0|8.0|0|1.834862385321101|0|436.0|0
0|2020-11-18|428.0|0|8.0|0|1.834862385321101|0|436.0|0
0|2020-11-19|428.0|0|8.0|0|1.834862385321101|0|436.0|0
0|2020-11-20|428.0|0|8.0|0|1.834862385321101|0|436.0|0
0|2020-11-21|428.0|0|8.0|0|1.834862385321101|0|436.0|0
0|2020-11-22|428.0|0|8.0|0|1.834862385321101|0|436.0|0
0|2020-11-23|428.0|0|8.0|0|1.834862385321101|0|436.0|0
0|2020-11-24|428.0|0|8.0|0|1.834862385321101|0|436.0|0
0|2020-11-25|428.0|0|8.0|0|1.834862385321101|0|436.0|0
0|2020-11-26|428.0|0|8.0|0|1.834862385321101|0|436.0|0
0|2020-11-27|428.0|0|8.0|0|1.834862385321101|0|436.0|0
0|2020-11-28|428.0|0|8.0|0|1.834862385321101|0|436.0|0
0|2020-11-29|428.0|0|8.0|0|1.834862385321101|0|436.0|0
0|2020-11-30|428.0|0|8.0|0|1.834862385321101|0|436.0|0
0|2020-12-01|374.0|0|9.0|0|2.349869451697128|0|383.0|0
0|2020-12-02|374.0|0|9.0|0|2.349869451697128|0|383.0|0
0|2020-12-03|374.0|0|9.0|0|2.349869451697128|0|383.0|0
0|2020-12-04|374.0|0|9.0|0|2.349869451697128|0|383.0|0
0|2020-12-05|374.0|0|9.0|0|2.349869451697128|0|383.0|0
0|2020-12-06|374.0|0|9.0|0|2.349869451697128|0|383.0|0
0|2020-12-07|374.0|0|9.0|0|2.349869451697128|0|383.0|0
0|2020-12-08|374.0|0|9.0|0|2.349869451697128|0|383.0|0
0|2020-12-09|374.0|0|9.0|0|2.349869451697128|0|383.0|0
0|2020-12-10|374.0|0|9.0|0|2.349869451697128|0|383.0|0
0|2020-12-11|374.0|0|9.0|0|2.349869451697128|0|383.0|0
0|2020-12-12|374.0|0|9.0|0|2.349869451697128|0|383.0|0
0|2020-12-13|374.0|0|9.0|0|2.349869451697128|0|383.0|0
0|2020-12-14|374.0|0|9.0|0|2.349869451697128|0|383.0|0
0|2020-12-15|374.0|0|9.0|0|2.349869451697128|0|383.0|0
0|2020-12-16|374.0|0|9.0|0|2.349869451697128|0|383.0|0
0|2020-12-17|374.0|0|9.0|0|2.349869451697128|0|383.0|0
0|2020-12-18|374.0|0|9.0|0|2.349869451697128|0|383.0|0
0|2020-12-19|374.0|0|9.0|0|2.349869451697128|0|383.0|0
0|2020-12-20|374.0|0|9.0|0|2.349869451697128|0|383.0|0
0|2020-12-21|374.0|0|9.0|0|2.349869451697128|0|383.0|0
0|2020-12-22|374.0|0|9.0|0|2.349869451697128|0|383.0|0
0|2020-12-23|374.0|0|9.0|0|2.349869451697128|0|383.0|0
