|dates|Oldham_Kentucky_UnitedStates.BLS_EmployedPopulation.data|Oldham_Kentucky_UnitedStates.BLS_EmployedPopulation.missing|Oldham_Kentucky_UnitedStates.BLS_UnemployedPopulation.data|Oldham_Kentucky_UnitedStates.BLS_UnemployedPopulation.missing|Oldham_Kentucky_UnitedStates.BLS_UnemploymentRate.data|Oldham_Kentucky_UnitedStates.BLS_UnemploymentRate.missing|Oldham_Kentucky_UnitedStates.BLS_LaborForcePopulation.data|Oldham_Kentucky_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-03-22|32212.5|0|1202.0|0|3.5972407188496014|0|33414.5|0
0|2020-03-23|32212.5|0|1202.0|0|3.5972407188496014|0|33414.5|0
0|2020-03-24|32212.5|0|1202.0|0|3.5972407188496014|0|33414.5|0
0|2020-03-25|32212.5|0|1202.0|0|3.5972407188496014|0|33414.5|0
0|2020-03-26|32212.5|0|1202.0|0|3.5972407188496014|0|33414.5|0
0|2020-03-27|32212.5|0|1202.0|0|3.5972407188496014|0|33414.5|0
0|2020-03-28|32212.5|0|1202.0|0|3.5972407188496014|0|33414.5|0
0|2020-03-29|32212.5|0|1202.0|0|3.5972407188496014|0|33414.5|0
0|2020-03-30|32212.5|0|1202.0|0|3.5972407188496014|0|33414.5|0
0|2020-03-31|32212.5|0|1202.0|0|3.5972407188496014|0|33414.5|0
0|2020-04-01|27804.0|0|4331.5|0|13.47886293973954|0|32135.5|0
0|2020-04-02|27804.0|0|4331.5|0|13.47886293973954|0|32135.5|0
0|2020-04-03|27804.0|0|4331.5|0|13.47886293973954|0|32135.5|0
0|2020-04-04|27804.0|0|4331.5|0|13.47886293973954|0|32135.5|0
0|2020-04-05|27804.0|0|4331.5|0|13.47886293973954|0|32135.5|0
0|2020-04-06|27804.0|0|4331.5|0|13.47886293973954|0|32135.5|0
0|2020-04-07|27804.0|0|4331.5|0|13.47886293973954|0|32135.5|0
0|2020-04-08|27804.0|0|4331.5|0|13.47886293973954|0|32135.5|0
0|2020-04-09|27804.0|0|4331.5|0|13.47886293973954|0|32135.5|0
0|2020-04-10|27804.0|0|4331.5|0|13.47886293973954|0|32135.5|0
0|2020-04-11|27804.0|0|4331.5|0|13.47886293973954|0|32135.5|0
0|2020-04-12|27804.0|0|4331.5|0|13.47886293973954|0|32135.5|0
0|2020-04-13|27804.0|0|4331.5|0|13.47886293973954|0|32135.5|0
0|2020-04-14|27804.0|0|4331.5|0|13.47886293973954|0|32135.5|0
0|2020-04-15|27804.0|0|4331.5|0|13.47886293973954|0|32135.5|0
0|2020-04-16|27804.0|0|4331.5|0|13.47886293973954|0|32135.5|0
0|2020-04-17|27804.0|0|4331.5|0|13.47886293973954|0|32135.5|0
0|2020-04-18|27804.0|0|4331.5|0|13.47886293973954|0|32135.5|0
0|2020-04-19|27804.0|0|4331.5|0|13.47886293973954|0|32135.5|0
0|2020-04-20|27804.0|0|4331.5|0|13.47886293973954|0|32135.5|0
0|2020-04-21|27804.0|0|4331.5|0|13.47886293973954|0|32135.5|0
0|2020-04-22|27804.0|0|4331.5|0|13.47886293973954|0|32135.5|0
0|2020-04-23|27804.0|0|4331.5|0|13.47886293973954|0|32135.5|0
0|2020-04-24|27804.0|0|4331.5|0|13.47886293973954|0|32135.5|0
0|2020-04-25|27804.0|0|4331.5|0|13.47886293973954|0|32135.5|0
0|2020-04-26|27804.0|0|4331.5|0|13.47886293973954|0|32135.5|0
0|2020-04-27|27804.0|0|4331.5|0|13.47886293973954|0|32135.5|0
0|2020-04-28|27804.0|0|4331.5|0|13.47886293973954|0|32135.5|0
0|2020-04-29|27804.0|0|4331.5|0|13.47886293973954|0|32135.5|0
0|2020-04-30|27804.0|0|4331.5|0|13.47886293973954|0|32135.5|0
0|2020-05-01|30092.0|0|2943.0|0|8.908733161798093|0|33035.0|0
0|2020-05-02|30092.0|0|2943.0|0|8.908733161798093|0|33035.0|0
0|2020-05-03|30092.0|0|2943.0|0|8.908733161798093|0|33035.0|0
0|2020-05-04|30092.0|0|2943.0|0|8.908733161798093|0|33035.0|0
0|2020-05-05|30092.0|0|2943.0|0|8.908733161798093|0|33035.0|0
0|2020-05-06|30092.0|0|2943.0|0|8.908733161798093|0|33035.0|0
0|2020-05-07|30092.0|0|2943.0|0|8.908733161798093|0|33035.0|0
0|2020-05-08|30092.0|0|2943.0|0|8.908733161798093|0|33035.0|0
0|2020-05-09|30092.0|0|2943.0|0|8.908733161798093|0|33035.0|0
0|2020-05-10|30092.0|0|2943.0|0|8.908733161798093|0|33035.0|0
0|2020-05-11|30092.0|0|2943.0|0|8.908733161798093|0|33035.0|0
0|2020-05-12|30092.0|0|2943.0|0|8.908733161798093|0|33035.0|0
0|2020-05-13|30092.0|0|2943.0|0|8.908733161798093|0|33035.0|0
0|2020-05-14|30092.0|0|2943.0|0|8.908733161798093|0|33035.0|0
0|2020-05-15|30092.0|0|2943.0|0|8.908733161798093|0|33035.0|0
0|2020-05-16|30092.0|0|2943.0|0|8.908733161798093|0|33035.0|0
0|2020-05-17|30092.0|0|2943.0|0|8.908733161798093|0|33035.0|0
0|2020-05-18|30092.0|0|2943.0|0|8.908733161798093|0|33035.0|0
0|2020-05-19|30092.0|0|2943.0|0|8.908733161798093|0|33035.0|0
0|2020-05-20|30092.0|0|2943.0|0|8.908733161798093|0|33035.0|0
0|2020-05-21|30092.0|0|2943.0|0|8.908733161798093|0|33035.0|0
0|2020-05-22|30092.0|0|2943.0|0|8.908733161798093|0|33035.0|0
0|2020-05-23|30092.0|0|2943.0|0|8.908733161798093|0|33035.0|0
0|2020-05-24|30092.0|0|2943.0|0|8.908733161798093|0|33035.0|0
0|2020-05-25|30092.0|0|2943.0|0|8.908733161798093|0|33035.0|0
0|2020-05-26|30092.0|0|2943.0|0|8.908733161798093|0|33035.0|0
0|2020-05-27|30092.0|0|2943.0|0|8.908733161798093|0|33035.0|0
0|2020-05-28|30092.0|0|2943.0|0|8.908733161798093|0|33035.0|0
0|2020-05-29|30092.0|0|2943.0|0|8.908733161798093|0|33035.0|0
0|2020-05-30|30092.0|0|2943.0|0|8.908733161798093|0|33035.0|0
0|2020-05-31|30092.0|0|2943.0|0|8.908733161798093|0|33035.0|0
0|2020-06-01|30497.0|0|1394.0|0|4.371139192875733|0|31891.0|0
0|2020-06-02|30497.0|0|1394.0|0|4.371139192875733|0|31891.0|0
0|2020-06-03|30497.0|0|1394.0|0|4.371139192875733|0|31891.0|0
0|2020-06-04|30497.0|0|1394.0|0|4.371139192875733|0|31891.0|0
0|2020-06-05|30497.0|0|1394.0|0|4.371139192875733|0|31891.0|0
0|2020-06-06|30497.0|0|1394.0|0|4.371139192875733|0|31891.0|0
0|2020-06-07|30497.0|0|1394.0|0|4.371139192875733|0|31891.0|0
0|2020-06-08|30497.0|0|1394.0|0|4.371139192875733|0|31891.0|0
0|2020-06-09|30497.0|0|1394.0|0|4.371139192875733|0|31891.0|0
0|2020-06-10|30497.0|0|1394.0|0|4.371139192875733|0|31891.0|0
0|2020-06-11|30497.0|0|1394.0|0|4.371139192875733|0|31891.0|0
0|2020-06-12|30497.0|0|1394.0|0|4.371139192875733|0|31891.0|0
0|2020-06-13|30497.0|0|1394.0|0|4.371139192875733|0|31891.0|0
0|2020-06-14|30497.0|0|1394.0|0|4.371139192875733|0|31891.0|0
0|2020-06-15|30497.0|0|1394.0|0|4.371139192875733|0|31891.0|0
0|2020-06-16|30497.0|0|1394.0|0|4.371139192875733|0|31891.0|0
0|2020-06-17|30497.0|0|1394.0|0|4.371139192875733|0|31891.0|0
0|2020-06-18|30497.0|0|1394.0|0|4.371139192875733|0|31891.0|0
0|2020-06-19|30497.0|0|1394.0|0|4.371139192875733|0|31891.0|0
0|2020-06-20|30497.0|0|1394.0|0|4.371139192875733|0|31891.0|0
0|2020-06-21|30497.0|0|1394.0|0|4.371139192875733|0|31891.0|0
0|2020-06-22|30497.0|0|1394.0|0|4.371139192875733|0|31891.0|0
0|2020-06-23|30497.0|0|1394.0|0|4.371139192875733|0|31891.0|0
0|2020-06-24|30497.0|0|1394.0|0|4.371139192875733|0|31891.0|0
0|2020-06-25|30497.0|0|1394.0|0|4.371139192875733|0|31891.0|0
0|2020-06-26|30497.0|0|1394.0|0|4.371139192875733|0|31891.0|0
0|2020-06-27|30497.0|0|1394.0|0|4.371139192875733|0|31891.0|0
0|2020-06-28|30497.0|0|1394.0|0|4.371139192875733|0|31891.0|0
0|2020-06-29|30497.0|0|1394.0|0|4.371139192875733|0|31891.0|0
0|2020-06-30|30497.0|0|1394.0|0|4.371139192875733|0|31891.0|0
0|2020-07-01|30461.0|0|1313.0|0|4.132309435387424|0|31774.0|0
0|2020-07-02|30461.0|0|1313.0|0|4.132309435387424|0|31774.0|0
0|2020-07-03|30461.0|0|1313.0|0|4.132309435387424|0|31774.0|0
0|2020-07-04|30461.0|0|1313.0|0|4.132309435387424|0|31774.0|0
0|2020-07-05|30461.0|0|1313.0|0|4.132309435387424|0|31774.0|0
0|2020-07-06|30461.0|0|1313.0|0|4.132309435387424|0|31774.0|0
0|2020-07-07|30461.0|0|1313.0|0|4.132309435387424|0|31774.0|0
0|2020-07-08|30461.0|0|1313.0|0|4.132309435387424|0|31774.0|0
0|2020-07-09|30461.0|0|1313.0|0|4.132309435387424|0|31774.0|0
0|2020-07-10|30461.0|0|1313.0|0|4.132309435387424|0|31774.0|0
0|2020-07-11|30461.0|0|1313.0|0|4.132309435387424|0|31774.0|0
0|2020-07-12|30461.0|0|1313.0|0|4.132309435387424|0|31774.0|0
0|2020-07-13|30461.0|0|1313.0|0|4.132309435387424|0|31774.0|0
0|2020-07-14|30461.0|0|1313.0|0|4.132309435387424|0|31774.0|0
0|2020-07-15|30461.0|0|1313.0|0|4.132309435387424|0|31774.0|0
0|2020-07-16|30461.0|0|1313.0|0|4.132309435387424|0|31774.0|0
0|2020-07-17|30461.0|0|1313.0|0|4.132309435387424|0|31774.0|0
0|2020-07-18|30461.0|0|1313.0|0|4.132309435387424|0|31774.0|0
0|2020-07-19|30461.0|0|1313.0|0|4.132309435387424|0|31774.0|0
0|2020-07-20|30461.0|0|1313.0|0|4.132309435387424|0|31774.0|0
0|2020-07-21|30461.0|0|1313.0|0|4.132309435387424|0|31774.0|0
0|2020-07-22|30461.0|0|1313.0|0|4.132309435387424|0|31774.0|0
0|2020-07-23|30461.0|0|1313.0|0|4.132309435387424|0|31774.0|0
0|2020-07-24|30461.0|0|1313.0|0|4.132309435387424|0|31774.0|0
0|2020-07-25|30461.0|0|1313.0|0|4.132309435387424|0|31774.0|0
0|2020-07-26|30461.0|0|1313.0|0|4.132309435387424|0|31774.0|0
0|2020-07-27|30461.0|0|1313.0|0|4.132309435387424|0|31774.0|0
0|2020-07-28|30461.0|0|1313.0|0|4.132309435387424|0|31774.0|0
0|2020-07-29|30461.0|0|1313.0|0|4.132309435387424|0|31774.0|0
0|2020-07-30|30461.0|0|1313.0|0|4.132309435387424|0|31774.0|0
0|2020-07-31|30461.0|0|1313.0|0|4.132309435387424|0|31774.0|0
0|2020-08-01|30782.0|0|1124.0|0|3.5228483670782924|0|31906.0|0
0|2020-08-02|30782.0|0|1124.0|0|3.5228483670782924|0|31906.0|0
0|2020-08-03|30782.0|0|1124.0|0|3.5228483670782924|0|31906.0|0
0|2020-08-04|30782.0|0|1124.0|0|3.5228483670782924|0|31906.0|0
0|2020-08-05|30782.0|0|1124.0|0|3.5228483670782924|0|31906.0|0
0|2020-08-06|30782.0|0|1124.0|0|3.5228483670782924|0|31906.0|0
0|2020-08-07|30782.0|0|1124.0|0|3.5228483670782924|0|31906.0|0
0|2020-08-08|30782.0|0|1124.0|0|3.5228483670782924|0|31906.0|0
0|2020-08-09|30782.0|0|1124.0|0|3.5228483670782924|0|31906.0|0
0|2020-08-10|30782.0|0|1124.0|0|3.5228483670782924|0|31906.0|0
0|2020-08-11|30782.0|0|1124.0|0|3.5228483670782924|0|31906.0|0
0|2020-08-12|30782.0|0|1124.0|0|3.5228483670782924|0|31906.0|0
0|2020-08-13|30782.0|0|1124.0|0|3.5228483670782924|0|31906.0|0
0|2020-08-14|30782.0|0|1124.0|0|3.5228483670782924|0|31906.0|0
0|2020-08-15|30782.0|0|1124.0|0|3.5228483670782924|0|31906.0|0
0|2020-08-16|30782.0|0|1124.0|0|3.5228483670782924|0|31906.0|0
0|2020-08-17|30782.0|0|1124.0|0|3.5228483670782924|0|31906.0|0
0|2020-08-18|30782.0|0|1124.0|0|3.5228483670782924|0|31906.0|0
0|2020-08-19|30782.0|0|1124.0|0|3.5228483670782924|0|31906.0|0
0|2020-08-20|30782.0|0|1124.0|0|3.5228483670782924|0|31906.0|0
0|2020-08-21|30782.0|0|1124.0|0|3.5228483670782924|0|31906.0|0
0|2020-08-22|30782.0|0|1124.0|0|3.5228483670782924|0|31906.0|0
0|2020-08-23|30782.0|0|1124.0|0|3.5228483670782924|0|31906.0|0
0|2020-08-24|30782.0|0|1124.0|0|3.5228483670782924|0|31906.0|0
0|2020-08-25|30782.0|0|1124.0|0|3.5228483670782924|0|31906.0|0
0|2020-08-26|30782.0|0|1124.0|0|3.5228483670782924|0|31906.0|0
0|2020-08-27|30782.0|0|1124.0|0|3.5228483670782924|0|31906.0|0
0|2020-08-28|30782.0|0|1124.0|0|3.5228483670782924|0|31906.0|0
0|2020-08-29|30782.0|0|1124.0|0|3.5228483670782924|0|31906.0|0
0|2020-08-30|30782.0|0|1124.0|0|3.5228483670782924|0|31906.0|0
0|2020-08-31|30782.0|0|1124.0|0|3.5228483670782924|0|31906.0|0
0|2020-09-01|30627.0|0|1105.0|0|3.482289171813942|0|31732.0|0
0|2020-09-02|30627.0|0|1105.0|0|3.482289171813942|0|31732.0|0
0|2020-09-03|30627.0|0|1105.0|0|3.482289171813942|0|31732.0|0
0|2020-09-04|30627.0|0|1105.0|0|3.482289171813942|0|31732.0|0
0|2020-09-05|30627.0|0|1105.0|0|3.482289171813942|0|31732.0|0
0|2020-09-06|30627.0|0|1105.0|0|3.482289171813942|0|31732.0|0
0|2020-09-07|30627.0|0|1105.0|0|3.482289171813942|0|31732.0|0
0|2020-09-08|30627.0|0|1105.0|0|3.482289171813942|0|31732.0|0
0|2020-09-09|30627.0|0|1105.0|0|3.482289171813942|0|31732.0|0
0|2020-09-10|30627.0|0|1105.0|0|3.482289171813942|0|31732.0|0
0|2020-09-11|30627.0|0|1105.0|0|3.482289171813942|0|31732.0|0
0|2020-09-12|30627.0|0|1105.0|0|3.482289171813942|0|31732.0|0
0|2020-09-13|30627.0|0|1105.0|0|3.482289171813942|0|31732.0|0
0|2020-09-14|30627.0|0|1105.0|0|3.482289171813942|0|31732.0|0
0|2020-09-15|30627.0|0|1105.0|0|3.482289171813942|0|31732.0|0
0|2020-09-16|30627.0|0|1105.0|0|3.482289171813942|0|31732.0|0
0|2020-09-17|30627.0|0|1105.0|0|3.482289171813942|0|31732.0|0
0|2020-09-18|30627.0|0|1105.0|0|3.482289171813942|0|31732.0|0
0|2020-09-19|30627.0|0|1105.0|0|3.482289171813942|0|31732.0|0
0|2020-09-20|30627.0|0|1105.0|0|3.482289171813942|0|31732.0|0
0|2020-09-21|30627.0|0|1105.0|0|3.482289171813942|0|31732.0|0
0|2020-09-22|30627.0|0|1105.0|0|3.482289171813942|0|31732.0|0
0|2020-09-23|30627.0|0|1105.0|0|3.482289171813942|0|31732.0|0
0|2020-09-24|30627.0|0|1105.0|0|3.482289171813942|0|31732.0|0
0|2020-09-25|30627.0|0|1105.0|0|3.482289171813942|0|31732.0|0
0|2020-09-26|30627.0|0|1105.0|0|3.482289171813942|0|31732.0|0
0|2020-09-27|30627.0|0|1105.0|0|3.482289171813942|0|31732.0|0
0|2020-09-28|30627.0|0|1105.0|0|3.482289171813942|0|31732.0|0
0|2020-09-29|30627.0|0|1105.0|0|3.482289171813942|0|31732.0|0
0|2020-09-30|30627.0|0|1105.0|0|3.482289171813942|0|31732.0|0
0|2020-10-01|30654.0|0|1071.0|0|3.375886524822695|0|31725.0|0
0|2020-10-02|30654.0|0|1071.0|0|3.375886524822695|0|31725.0|0
0|2020-10-03|30654.0|0|1071.0|0|3.375886524822695|0|31725.0|0
0|2020-10-04|30654.0|0|1071.0|0|3.375886524822695|0|31725.0|0
0|2020-10-05|30654.0|0|1071.0|0|3.375886524822695|0|31725.0|0
0|2020-10-06|30654.0|0|1071.0|0|3.375886524822695|0|31725.0|0
0|2020-10-07|30654.0|0|1071.0|0|3.375886524822695|0|31725.0|0
0|2020-10-08|30654.0|0|1071.0|0|3.375886524822695|0|31725.0|0
0|2020-10-09|30654.0|0|1071.0|0|3.375886524822695|0|31725.0|0
0|2020-10-10|30654.0|0|1071.0|0|3.375886524822695|0|31725.0|0
0|2020-10-11|30654.0|0|1071.0|0|3.375886524822695|0|31725.0|0
0|2020-10-12|30654.0|0|1071.0|0|3.375886524822695|0|31725.0|0
0|2020-10-13|30654.0|0|1071.0|0|3.375886524822695|0|31725.0|0
0|2020-10-14|30654.0|0|1071.0|0|3.375886524822695|0|31725.0|0
0|2020-10-15|30654.0|0|1071.0|0|3.375886524822695|0|31725.0|0
0|2020-10-16|30654.0|0|1071.0|0|3.375886524822695|0|31725.0|0
0|2020-10-17|30654.0|0|1071.0|0|3.375886524822695|0|31725.0|0
0|2020-10-18|30654.0|0|1071.0|0|3.375886524822695|0|31725.0|0
0|2020-10-19|30654.0|0|1071.0|0|3.375886524822695|0|31725.0|0
0|2020-10-20|30654.0|0|1071.0|0|3.375886524822695|0|31725.0|0
0|2020-10-21|30654.0|0|1071.0|0|3.375886524822695|0|31725.0|0
0|2020-10-22|30654.0|0|1071.0|0|3.375886524822695|0|31725.0|0
0|2020-10-23|30654.0|0|1071.0|0|3.375886524822695|0|31725.0|0
0|2020-10-24|30654.0|0|1071.0|0|3.375886524822695|0|31725.0|0
0|2020-10-25|30654.0|0|1071.0|0|3.375886524822695|0|31725.0|0
0|2020-10-26|30654.0|0|1071.0|0|3.375886524822695|0|31725.0|0
0|2020-10-27|30654.0|0|1071.0|0|3.375886524822695|0|31725.0|0
0|2020-10-28|30654.0|0|1071.0|0|3.375886524822695|0|31725.0|0
0|2020-10-29|30654.0|0|1071.0|0|3.375886524822695|0|31725.0|0
0|2020-10-30|30654.0|0|1071.0|0|3.375886524822695|0|31725.0|0
0|2020-10-31|30654.0|0|1071.0|0|3.375886524822695|0|31725.0|0
0|2020-11-01|30979.0|0|1115.0|0|3.4741696267215056|0|32094.0|0
0|2020-11-02|30979.0|0|1115.0|0|3.4741696267215056|0|32094.0|0
0|2020-11-03|30979.0|0|1115.0|0|3.4741696267215056|0|32094.0|0
0|2020-11-04|30979.0|0|1115.0|0|3.4741696267215056|0|32094.0|0
0|2020-11-05|30979.0|0|1115.0|0|3.4741696267215056|0|32094.0|0
0|2020-11-06|30979.0|0|1115.0|0|3.4741696267215056|0|32094.0|0
0|2020-11-07|30979.0|0|1115.0|0|3.4741696267215056|0|32094.0|0
0|2020-11-08|30979.0|0|1115.0|0|3.4741696267215056|0|32094.0|0
0|2020-11-09|30979.0|0|1115.0|0|3.4741696267215056|0|32094.0|0
0|2020-11-10|30979.0|0|1115.0|0|3.4741696267215056|0|32094.0|0
0|2020-11-11|30979.0|0|1115.0|0|3.4741696267215056|0|32094.0|0
0|2020-11-12|30979.0|0|1115.0|0|3.4741696267215056|0|32094.0|0
0|2020-11-13|30979.0|0|1115.0|0|3.4741696267215056|0|32094.0|0
0|2020-11-14|30979.0|0|1115.0|0|3.4741696267215056|0|32094.0|0
0|2020-11-15|30979.0|0|1115.0|0|3.4741696267215056|0|32094.0|0
0|2020-11-16|30979.0|0|1115.0|0|3.4741696267215056|0|32094.0|0
0|2020-11-17|30979.0|0|1115.0|0|3.4741696267215056|0|32094.0|0
0|2020-11-18|30979.0|0|1115.0|0|3.4741696267215056|0|32094.0|0
0|2020-11-19|30979.0|0|1115.0|0|3.4741696267215056|0|32094.0|0
0|2020-11-20|30979.0|0|1115.0|0|3.4741696267215056|0|32094.0|0
0|2020-11-21|30979.0|0|1115.0|0|3.4741696267215056|0|32094.0|0
0|2020-11-22|30979.0|0|1115.0|0|3.4741696267215056|0|32094.0|0
0|2020-11-23|30979.0|0|1115.0|0|3.4741696267215056|0|32094.0|0
0|2020-11-24|30979.0|0|1115.0|0|3.4741696267215056|0|32094.0|0
0|2020-11-25|30979.0|0|1115.0|0|3.4741696267215056|0|32094.0|0
0|2020-11-26|30979.0|0|1115.0|0|3.4741696267215056|0|32094.0|0
0|2020-11-27|30979.0|0|1115.0|0|3.4741696267215056|0|32094.0|0
0|2020-11-28|30979.0|0|1115.0|0|3.4741696267215056|0|32094.0|0
