|dates|Cheboygan_Michigan_UnitedStates.BLS_EmployedPopulation.data|Cheboygan_Michigan_UnitedStates.BLS_EmployedPopulation.missing|Cheboygan_Michigan_UnitedStates.BLS_UnemployedPopulation.data|Cheboygan_Michigan_UnitedStates.BLS_UnemployedPopulation.missing|Cheboygan_Michigan_UnitedStates.BLS_UnemploymentRate.data|Cheboygan_Michigan_UnitedStates.BLS_UnemploymentRate.missing|Cheboygan_Michigan_UnitedStates.BLS_LaborForcePopulation.data|Cheboygan_Michigan_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|8503.0|0|1595.5|0|15.799376144972026|0|10098.5|0
0|2020-01-02|8503.0|0|1595.5|0|15.799376144972026|0|10098.5|0
0|2020-01-03|8503.0|0|1595.5|0|15.799376144972026|0|10098.5|0
0|2020-01-04|8503.0|0|1595.5|0|15.799376144972026|0|10098.5|0
0|2020-01-05|8503.0|0|1595.5|0|15.799376144972026|0|10098.5|0
0|2020-01-06|8503.0|0|1595.5|0|15.799376144972026|0|10098.5|0
0|2020-01-07|8503.0|0|1595.5|0|15.799376144972026|0|10098.5|0
0|2020-01-08|8503.0|0|1595.5|0|15.799376144972026|0|10098.5|0
0|2020-01-09|8503.0|0|1595.5|0|15.799376144972026|0|10098.5|0
0|2020-01-10|8503.0|0|1595.5|0|15.799376144972026|0|10098.5|0
0|2020-01-11|8503.0|0|1595.5|0|15.799376144972026|0|10098.5|0
0|2020-01-12|8503.0|0|1595.5|0|15.799376144972026|0|10098.5|0
0|2020-01-13|8503.0|0|1595.5|0|15.799376144972026|0|10098.5|0
0|2020-01-14|8503.0|0|1595.5|0|15.799376144972026|0|10098.5|0
0|2020-01-15|8503.0|0|1595.5|0|15.799376144972026|0|10098.5|0
0|2020-01-16|8503.0|0|1595.5|0|15.799376144972026|0|10098.5|0
0|2020-01-17|8503.0|0|1595.5|0|15.799376144972026|0|10098.5|0
0|2020-01-18|8503.0|0|1595.5|0|15.799376144972026|0|10098.5|0
0|2020-01-19|8503.0|0|1595.5|0|15.799376144972026|0|10098.5|0
0|2020-01-20|8503.0|0|1595.5|0|15.799376144972026|0|10098.5|0
0|2020-01-21|8503.0|0|1595.5|0|15.799376144972026|0|10098.5|0
0|2020-01-22|8503.0|0|1595.5|0|15.799376144972026|0|10098.5|0
0|2020-01-23|8503.0|0|1595.5|0|15.799376144972026|0|10098.5|0
0|2020-01-24|8503.0|0|1595.5|0|15.799376144972026|0|10098.5|0
0|2020-01-25|8503.0|0|1595.5|0|15.799376144972026|0|10098.5|0
0|2020-01-26|8503.0|0|1595.5|0|15.799376144972026|0|10098.5|0
0|2020-01-27|8503.0|0|1595.5|0|15.799376144972026|0|10098.5|0
0|2020-01-28|8503.0|0|1595.5|0|15.799376144972026|0|10098.5|0
0|2020-01-29|8503.0|0|1595.5|0|15.799376144972026|0|10098.5|0
0|2020-01-30|8503.0|0|1595.5|0|15.799376144972026|0|10098.5|0
0|2020-01-31|8503.0|0|1595.5|0|15.799376144972026|0|10098.5|0
0|2020-02-01|8544.5|0|1441.5|0|14.435209293010214|0|9986.0|0
0|2020-02-02|8544.5|0|1441.5|0|14.435209293010214|0|9986.0|0
0|2020-02-03|8544.5|0|1441.5|0|14.435209293010214|0|9986.0|0
0|2020-02-04|8544.5|0|1441.5|0|14.435209293010214|0|9986.0|0
0|2020-02-05|8544.5|0|1441.5|0|14.435209293010214|0|9986.0|0
0|2020-02-06|8544.5|0|1441.5|0|14.435209293010214|0|9986.0|0
0|2020-02-07|8544.5|0|1441.5|0|14.435209293010214|0|9986.0|0
0|2020-02-08|8544.5|0|1441.5|0|14.435209293010214|0|9986.0|0
0|2020-02-09|8544.5|0|1441.5|0|14.435209293010214|0|9986.0|0
0|2020-02-10|8544.5|0|1441.5|0|14.435209293010214|0|9986.0|0
0|2020-02-11|8544.5|0|1441.5|0|14.435209293010214|0|9986.0|0
0|2020-02-12|8544.5|0|1441.5|0|14.435209293010214|0|9986.0|0
0|2020-02-13|8544.5|0|1441.5|0|14.435209293010214|0|9986.0|0
0|2020-02-14|8544.5|0|1441.5|0|14.435209293010214|0|9986.0|0
0|2020-02-15|8544.5|0|1441.5|0|14.435209293010214|0|9986.0|0
0|2020-02-16|8544.5|0|1441.5|0|14.435209293010214|0|9986.0|0
0|2020-02-17|8544.5|0|1441.5|0|14.435209293010214|0|9986.0|0
0|2020-02-18|8544.5|0|1441.5|0|14.435209293010214|0|9986.0|0
0|2020-02-19|8544.5|0|1441.5|0|14.435209293010214|0|9986.0|0
0|2020-02-20|8544.5|0|1441.5|0|14.435209293010214|0|9986.0|0
0|2020-02-21|8544.5|0|1441.5|0|14.435209293010214|0|9986.0|0
0|2020-02-22|8544.5|0|1441.5|0|14.435209293010214|0|9986.0|0
0|2020-02-23|8544.5|0|1441.5|0|14.435209293010214|0|9986.0|0
0|2020-02-24|8544.5|0|1441.5|0|14.435209293010214|0|9986.0|0
0|2020-02-25|8544.5|0|1441.5|0|14.435209293010214|0|9986.0|0
0|2020-02-26|8544.5|0|1441.5|0|14.435209293010214|0|9986.0|0
0|2020-02-27|8544.5|0|1441.5|0|14.435209293010214|0|9986.0|0
0|2020-02-28|8544.5|0|1441.5|0|14.435209293010214|0|9986.0|0
0|2020-02-29|8544.5|0|1441.5|0|14.435209293010214|0|9986.0|0
0|2020-03-01|8422.0|0|1387.5|0|14.144451806921861|0|9809.5|0
0|2020-03-02|8422.0|0|1387.5|0|14.144451806921861|0|9809.5|0
