|dates|Massac_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Massac_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Massac_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Massac_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Massac_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Massac_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Massac_Illinois_UnitedStates.TotalPopulation.data|Massac_Illinois_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|13772.0|0
