|dates|Upton_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Upton_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Upton_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Upton_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Upton_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Upton_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Upton_Texas_UnitedStates.TotalPopulation.data|Upton_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|3657.0|0
