|dates|Hopewell_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Hopewell_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Hopewell_Virginia_UnitedStates.NYT_ConfirmedDeaths.data|Hopewell_Virginia_UnitedStates.NYT_ConfirmedDeaths.missing|Hopewell_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Hopewell_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Hopewell_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Hopewell_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
