|dates|Deuel_SouthDakota_UnitedStates.MaleAndFemale_AtLeast65_Population.data|Deuel_SouthDakota_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|Deuel_SouthDakota_UnitedStates.Male_Total_Population.data|Deuel_SouthDakota_UnitedStates.Male_Total_Population.missing|Deuel_SouthDakota_UnitedStates.Female_Total_Population.data|Deuel_SouthDakota_UnitedStates.Female_Total_Population.missing|Deuel_SouthDakota_UnitedStates.MaleAndFemale_Under18_Population.data|Deuel_SouthDakota_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2020-03-14|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-03-15|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-03-16|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-03-17|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-03-18|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-03-19|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-03-20|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-03-21|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-03-22|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-03-23|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-03-24|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-03-25|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-03-26|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-03-27|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-03-28|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-03-29|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-03-30|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-03-31|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-04-01|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-04-02|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-04-03|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-04-04|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-04-05|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-04-06|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-04-07|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-04-08|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-04-09|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-04-10|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-04-11|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-04-12|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-04-13|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-04-14|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-04-15|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-04-16|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-04-17|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-04-18|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-04-19|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-04-20|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-04-21|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-04-22|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-04-23|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-04-24|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-04-25|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-04-26|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-04-27|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-04-28|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-04-29|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-04-30|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-05-01|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-05-02|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-05-03|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-05-04|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-05-05|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-05-06|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-05-07|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-05-08|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-05-09|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-05-10|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-05-11|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-05-12|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-05-13|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-05-14|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-05-15|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-05-16|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-05-17|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-05-18|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-05-19|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-05-20|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-05-21|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-05-22|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-05-23|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-05-24|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-05-25|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-05-26|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-05-27|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-05-28|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-05-29|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-05-30|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-05-31|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-06-01|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-06-02|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-06-03|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-06-04|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-06-05|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-06-06|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-06-07|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-06-08|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-06-09|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-06-10|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-06-11|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-06-12|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-06-13|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-06-14|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-06-15|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-06-16|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-06-17|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-06-18|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-06-19|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-06-20|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-06-21|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-06-22|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-06-23|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-06-24|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-06-25|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-06-26|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-06-27|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-06-28|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-06-29|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-06-30|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-07-01|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-07-02|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-07-03|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-07-04|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-07-05|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-07-06|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-07-07|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-07-08|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-07-09|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-07-10|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-07-11|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-07-12|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-07-13|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-07-14|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-07-15|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-07-16|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-07-17|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-07-18|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-07-19|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-07-20|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-07-21|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-07-22|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-07-23|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-07-24|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-07-25|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-07-26|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-07-27|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-07-28|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-07-29|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-07-30|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-07-31|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-08-01|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-08-02|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-08-03|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-08-04|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-08-05|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-08-06|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-08-07|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-08-08|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-08-09|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-08-10|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-08-11|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-08-12|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-08-13|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-08-14|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-08-15|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-08-16|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-08-17|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-08-18|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-08-19|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-08-20|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-08-21|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-08-22|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-08-23|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-08-24|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-08-25|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-08-26|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-08-27|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-08-28|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-08-29|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-08-30|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-08-31|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-09-01|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-09-02|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-09-03|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-09-04|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-09-05|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-09-06|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-09-07|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-09-08|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-09-09|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-09-10|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-09-11|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-09-12|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-09-13|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-09-14|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-09-15|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-09-16|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-09-17|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-09-18|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-09-19|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-09-20|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-09-21|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-09-22|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-09-23|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-09-24|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-09-25|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-09-26|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-09-27|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-09-28|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-09-29|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-09-30|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-10-01|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-10-02|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-10-03|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-10-04|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-10-05|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-10-06|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-10-07|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-10-08|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-10-09|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-10-10|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-10-11|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-10-12|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-10-13|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-10-14|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-10-15|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-10-16|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-10-17|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-10-18|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-10-19|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-10-20|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-10-21|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-10-22|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-10-23|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-10-24|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-10-25|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-10-26|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-10-27|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-10-28|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-10-29|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-10-30|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-10-31|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-11-01|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-11-02|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-11-03|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-11-04|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-11-05|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-11-06|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-11-07|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-11-08|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-11-09|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-11-10|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-11-11|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-11-12|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-11-13|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-11-14|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-11-15|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-11-16|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-11-17|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-11-18|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-11-19|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-11-20|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-11-21|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-11-22|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-11-23|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-11-24|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-11-25|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-11-26|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-11-27|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-11-28|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-11-29|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-11-30|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-12-01|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-12-02|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-12-03|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-12-04|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-12-05|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-12-06|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-12-07|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-12-08|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-12-09|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-12-10|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-12-11|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-12-12|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-12-13|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-12-14|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-12-15|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-12-16|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-12-17|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-12-18|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-12-19|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-12-20|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-12-21|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-12-22|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-12-23|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-12-24|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-12-25|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-12-26|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-12-27|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-12-28|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-12-29|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-12-30|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2020-12-31|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2021-01-01|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2021-01-02|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2021-01-03|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2021-01-04|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2021-01-05|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2021-01-06|949.0|0|2243.0|0|2094.0|0|1032.0|0
0|2021-01-07|949.0|0|2243.0|0|2094.0|0|1032.0|0
