|dates|Fredericksburg_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Fredericksburg_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Fredericksburg_Virginia_UnitedStates.NYT_ConfirmedDeaths.data|Fredericksburg_Virginia_UnitedStates.NYT_ConfirmedDeaths.missing|Fredericksburg_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Fredericksburg_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Fredericksburg_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Fredericksburg_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
