|dates|Union_Iowa_UnitedStates.BLS_EmployedPopulation.data|Union_Iowa_UnitedStates.BLS_EmployedPopulation.missing|Union_Iowa_UnitedStates.BLS_UnemployedPopulation.data|Union_Iowa_UnitedStates.BLS_UnemployedPopulation.missing|Union_Iowa_UnitedStates.BLS_UnemploymentRate.data|Union_Iowa_UnitedStates.BLS_UnemploymentRate.missing|Union_Iowa_UnitedStates.BLS_LaborForcePopulation.data|Union_Iowa_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-23|6141.5|0|266.0|0|4.151385095591104|0|6407.5|0
0|2020-01-24|6141.5|0|266.0|0|4.151385095591104|0|6407.5|0
0|2020-01-25|6141.5|0|266.0|0|4.151385095591104|0|6407.5|0
0|2020-01-26|6141.5|0|266.0|0|4.151385095591104|0|6407.5|0
0|2020-01-27|6141.5|0|266.0|0|4.151385095591104|0|6407.5|0
0|2020-01-28|6141.5|0|266.0|0|4.151385095591104|0|6407.5|0
0|2020-01-29|6141.5|0|266.0|0|4.151385095591104|0|6407.5|0
0|2020-01-30|6141.5|0|266.0|0|4.151385095591104|0|6407.5|0
0|2020-01-31|6141.5|0|266.0|0|4.151385095591104|0|6407.5|0
0|2020-02-01|6228.5|0|249.0|0|3.844075646468545|0|6477.5|0
0|2020-02-02|6228.5|0|249.0|0|3.844075646468545|0|6477.5|0
0|2020-02-03|6228.5|0|249.0|0|3.844075646468545|0|6477.5|0
0|2020-02-04|6228.5|0|249.0|0|3.844075646468545|0|6477.5|0
0|2020-02-05|6228.5|0|249.0|0|3.844075646468545|0|6477.5|0
0|2020-02-06|6228.5|0|249.0|0|3.844075646468545|0|6477.5|0
0|2020-02-07|6228.5|0|249.0|0|3.844075646468545|0|6477.5|0
0|2020-02-08|6228.5|0|249.0|0|3.844075646468545|0|6477.5|0
0|2020-02-09|6228.5|0|249.0|0|3.844075646468545|0|6477.5|0
0|2020-02-10|6228.5|0|249.0|0|3.844075646468545|0|6477.5|0
0|2020-02-11|6228.5|0|249.0|0|3.844075646468545|0|6477.5|0
0|2020-02-12|6228.5|0|249.0|0|3.844075646468545|0|6477.5|0
0|2020-02-13|6228.5|0|249.0|0|3.844075646468545|0|6477.5|0
0|2020-02-14|6228.5|0|249.0|0|3.844075646468545|0|6477.5|0
0|2020-02-15|6228.5|0|249.0|0|3.844075646468545|0|6477.5|0
0|2020-02-16|6228.5|0|249.0|0|3.844075646468545|0|6477.5|0
0|2020-02-17|6228.5|0|249.0|0|3.844075646468545|0|6477.5|0
0|2020-02-18|6228.5|0|249.0|0|3.844075646468545|0|6477.5|0
0|2020-02-19|6228.5|0|249.0|0|3.844075646468545|0|6477.5|0
0|2020-02-20|6228.5|0|249.0|0|3.844075646468545|0|6477.5|0
0|2020-02-21|6228.5|0|249.0|0|3.844075646468545|0|6477.5|0
0|2020-02-22|6228.5|0|249.0|0|3.844075646468545|0|6477.5|0
0|2020-02-23|6228.5|0|249.0|0|3.844075646468545|0|6477.5|0
0|2020-02-24|6228.5|0|249.0|0|3.844075646468545|0|6477.5|0
0|2020-02-25|6228.5|0|249.0|0|3.844075646468545|0|6477.5|0
0|2020-02-26|6228.5|0|249.0|0|3.844075646468545|0|6477.5|0
0|2020-02-27|6228.5|0|249.0|0|3.844075646468545|0|6477.5|0
0|2020-02-28|6228.5|0|249.0|0|3.844075646468545|0|6477.5|0
0|2020-02-29|6228.5|0|249.0|0|3.844075646468545|0|6477.5|0
0|2020-03-01|6136.0|0|261.0|0|4.080037517586368|0|6397.0|0
0|2020-03-02|6136.0|0|261.0|0|4.080037517586368|0|6397.0|0
0|2020-03-03|6136.0|0|261.0|0|4.080037517586368|0|6397.0|0
0|2020-03-04|6136.0|0|261.0|0|4.080037517586368|0|6397.0|0
0|2020-03-05|6136.0|0|261.0|0|4.080037517586368|0|6397.0|0
0|2020-03-06|6136.0|0|261.0|0|4.080037517586368|0|6397.0|0
0|2020-03-07|6136.0|0|261.0|0|4.080037517586368|0|6397.0|0
0|2020-03-08|6136.0|0|261.0|0|4.080037517586368|0|6397.0|0
0|2020-03-09|6136.0|0|261.0|0|4.080037517586368|0|6397.0|0
0|2020-03-10|6136.0|0|261.0|0|4.080037517586368|0|6397.0|0
0|2020-03-11|6136.0|0|261.0|0|4.080037517586368|0|6397.0|0
0|2020-03-12|6136.0|0|261.0|0|4.080037517586368|0|6397.0|0
0|2020-03-13|6136.0|0|261.0|0|4.080037517586368|0|6397.0|0
0|2020-03-14|6136.0|0|261.0|0|4.080037517586368|0|6397.0|0
0|2020-03-15|6136.0|0|261.0|0|4.080037517586368|0|6397.0|0
0|2020-03-16|6136.0|0|261.0|0|4.080037517586368|0|6397.0|0
0|2020-03-17|6136.0|0|261.0|0|4.080037517586368|0|6397.0|0
0|2020-03-18|6136.0|0|261.0|0|4.080037517586368|0|6397.0|0
0|2020-03-19|6136.0|0|261.0|0|4.080037517586368|0|6397.0|0
0|2020-03-20|6136.0|0|261.0|0|4.080037517586368|0|6397.0|0
0|2020-03-21|6136.0|0|261.0|0|4.080037517586368|0|6397.0|0
0|2020-03-22|6136.0|0|261.0|0|4.080037517586368|0|6397.0|0
0|2020-03-23|6136.0|0|261.0|0|4.080037517586368|0|6397.0|0
0|2020-03-24|6136.0|0|261.0|0|4.080037517586368|0|6397.0|0
0|2020-03-25|6136.0|0|261.0|0|4.080037517586368|0|6397.0|0
0|2020-03-26|6136.0|0|261.0|0|4.080037517586368|0|6397.0|0
0|2020-03-27|6136.0|0|261.0|0|4.080037517586368|0|6397.0|0
0|2020-03-28|6136.0|0|261.0|0|4.080037517586368|0|6397.0|0
0|2020-03-29|6136.0|0|261.0|0|4.080037517586368|0|6397.0|0
0|2020-03-30|6136.0|0|261.0|0|4.080037517586368|0|6397.0|0
0|2020-03-31|6136.0|0|261.0|0|4.080037517586368|0|6397.0|0
0|2020-04-01|5594.0|0|796.0|0|12.456964006259781|0|6390.0|0
0|2020-04-02|5594.0|0|796.0|0|12.456964006259781|0|6390.0|0
0|2020-04-03|5594.0|0|796.0|0|12.456964006259781|0|6390.0|0
0|2020-04-04|5594.0|0|796.0|0|12.456964006259781|0|6390.0|0
0|2020-04-05|5594.0|0|796.0|0|12.456964006259781|0|6390.0|0
0|2020-04-06|5594.0|0|796.0|0|12.456964006259781|0|6390.0|0
0|2020-04-07|5594.0|0|796.0|0|12.456964006259781|0|6390.0|0
0|2020-04-08|5594.0|0|796.0|0|12.456964006259781|0|6390.0|0
0|2020-04-09|5594.0|0|796.0|0|12.456964006259781|0|6390.0|0
0|2020-04-10|5594.0|0|796.0|0|12.456964006259781|0|6390.0|0
0|2020-04-11|5594.0|0|796.0|0|12.456964006259781|0|6390.0|0
0|2020-04-12|5594.0|0|796.0|0|12.456964006259781|0|6390.0|0
0|2020-04-13|5594.0|0|796.0|0|12.456964006259781|0|6390.0|0
0|2020-04-14|5594.0|0|796.0|0|12.456964006259781|0|6390.0|0
0|2020-04-15|5594.0|0|796.0|0|12.456964006259781|0|6390.0|0
0|2020-04-16|5594.0|0|796.0|0|12.456964006259781|0|6390.0|0
0|2020-04-17|5594.0|0|796.0|0|12.456964006259781|0|6390.0|0
0|2020-04-18|5594.0|0|796.0|0|12.456964006259781|0|6390.0|0
0|2020-04-19|5594.0|0|796.0|0|12.456964006259781|0|6390.0|0
0|2020-04-20|5594.0|0|796.0|0|12.456964006259781|0|6390.0|0
0|2020-04-21|5594.0|0|796.0|0|12.456964006259781|0|6390.0|0
0|2020-04-22|5594.0|0|796.0|0|12.456964006259781|0|6390.0|0
0|2020-04-23|5594.0|0|796.0|0|12.456964006259781|0|6390.0|0
0|2020-04-24|5594.0|0|796.0|0|12.456964006259781|0|6390.0|0
0|2020-04-25|5594.0|0|796.0|0|12.456964006259781|0|6390.0|0
0|2020-04-26|5594.0|0|796.0|0|12.456964006259781|0|6390.0|0
0|2020-04-27|5594.0|0|796.0|0|12.456964006259781|0|6390.0|0
0|2020-04-28|5594.0|0|796.0|0|12.456964006259781|0|6390.0|0
0|2020-04-29|5594.0|0|796.0|0|12.456964006259781|0|6390.0|0
0|2020-04-30|5594.0|0|796.0|0|12.456964006259781|0|6390.0|0
0|2020-05-01|5505.0|0|536.0|0|8.872703194835292|0|6041.0|0
0|2020-05-02|5505.0|0|536.0|0|8.872703194835292|0|6041.0|0
0|2020-05-03|5505.0|0|536.0|0|8.872703194835292|0|6041.0|0
0|2020-05-04|5505.0|0|536.0|0|8.872703194835292|0|6041.0|0
0|2020-05-05|5505.0|0|536.0|0|8.872703194835292|0|6041.0|0
0|2020-05-06|5505.0|0|536.0|0|8.872703194835292|0|6041.0|0
0|2020-05-07|5505.0|0|536.0|0|8.872703194835292|0|6041.0|0
0|2020-05-08|5505.0|0|536.0|0|8.872703194835292|0|6041.0|0
0|2020-05-09|5505.0|0|536.0|0|8.872703194835292|0|6041.0|0
0|2020-05-10|5505.0|0|536.0|0|8.872703194835292|0|6041.0|0
0|2020-05-11|5505.0|0|536.0|0|8.872703194835292|0|6041.0|0
0|2020-05-12|5505.0|0|536.0|0|8.872703194835292|0|6041.0|0
0|2020-05-13|5505.0|0|536.0|0|8.872703194835292|0|6041.0|0
0|2020-05-14|5505.0|0|536.0|0|8.872703194835292|0|6041.0|0
0|2020-05-15|5505.0|0|536.0|0|8.872703194835292|0|6041.0|0
0|2020-05-16|5505.0|0|536.0|0|8.872703194835292|0|6041.0|0
0|2020-05-17|5505.0|0|536.0|0|8.872703194835292|0|6041.0|0
0|2020-05-18|5505.0|0|536.0|0|8.872703194835292|0|6041.0|0
0|2020-05-19|5505.0|0|536.0|0|8.872703194835292|0|6041.0|0
0|2020-05-20|5505.0|0|536.0|0|8.872703194835292|0|6041.0|0
0|2020-05-21|5505.0|0|536.0|0|8.872703194835292|0|6041.0|0
0|2020-05-22|5505.0|0|536.0|0|8.872703194835292|0|6041.0|0
0|2020-05-23|5505.0|0|536.0|0|8.872703194835292|0|6041.0|0
0|2020-05-24|5505.0|0|536.0|0|8.872703194835292|0|6041.0|0
0|2020-05-25|5505.0|0|536.0|0|8.872703194835292|0|6041.0|0
0|2020-05-26|5505.0|0|536.0|0|8.872703194835292|0|6041.0|0
0|2020-05-27|5505.0|0|536.0|0|8.872703194835292|0|6041.0|0
0|2020-05-28|5505.0|0|536.0|0|8.872703194835292|0|6041.0|0
0|2020-05-29|5505.0|0|536.0|0|8.872703194835292|0|6041.0|0
0|2020-05-30|5505.0|0|536.0|0|8.872703194835292|0|6041.0|0
0|2020-05-31|5505.0|0|536.0|0|8.872703194835292|0|6041.0|0
0|2020-06-01|5604.0|0|501.0|0|8.206388206388207|0|6105.0|0
0|2020-06-02|5604.0|0|501.0|0|8.206388206388207|0|6105.0|0
0|2020-06-03|5604.0|0|501.0|0|8.206388206388207|0|6105.0|0
0|2020-06-04|5604.0|0|501.0|0|8.206388206388207|0|6105.0|0
0|2020-06-05|5604.0|0|501.0|0|8.206388206388207|0|6105.0|0
0|2020-06-06|5604.0|0|501.0|0|8.206388206388207|0|6105.0|0
0|2020-06-07|5604.0|0|501.0|0|8.206388206388207|0|6105.0|0
0|2020-06-08|5604.0|0|501.0|0|8.206388206388207|0|6105.0|0
0|2020-06-09|5604.0|0|501.0|0|8.206388206388207|0|6105.0|0
0|2020-06-10|5604.0|0|501.0|0|8.206388206388207|0|6105.0|0
0|2020-06-11|5604.0|0|501.0|0|8.206388206388207|0|6105.0|0
0|2020-06-12|5604.0|0|501.0|0|8.206388206388207|0|6105.0|0
0|2020-06-13|5604.0|0|501.0|0|8.206388206388207|0|6105.0|0
0|2020-06-14|5604.0|0|501.0|0|8.206388206388207|0|6105.0|0
0|2020-06-15|5604.0|0|501.0|0|8.206388206388207|0|6105.0|0
0|2020-06-16|5604.0|0|501.0|0|8.206388206388207|0|6105.0|0
0|2020-06-17|5604.0|0|501.0|0|8.206388206388207|0|6105.0|0
0|2020-06-18|5604.0|0|501.0|0|8.206388206388207|0|6105.0|0
0|2020-06-19|5604.0|0|501.0|0|8.206388206388207|0|6105.0|0
0|2020-06-20|5604.0|0|501.0|0|8.206388206388207|0|6105.0|0
0|2020-06-21|5604.0|0|501.0|0|8.206388206388207|0|6105.0|0
0|2020-06-22|5604.0|0|501.0|0|8.206388206388207|0|6105.0|0
0|2020-06-23|5604.0|0|501.0|0|8.206388206388207|0|6105.0|0
0|2020-06-24|5604.0|0|501.0|0|8.206388206388207|0|6105.0|0
0|2020-06-25|5604.0|0|501.0|0|8.206388206388207|0|6105.0|0
0|2020-06-26|5604.0|0|501.0|0|8.206388206388207|0|6105.0|0
0|2020-06-27|5604.0|0|501.0|0|8.206388206388207|0|6105.0|0
0|2020-06-28|5604.0|0|501.0|0|8.206388206388207|0|6105.0|0
0|2020-06-29|5604.0|0|501.0|0|8.206388206388207|0|6105.0|0
0|2020-06-30|5604.0|0|501.0|0|8.206388206388207|0|6105.0|0
0|2020-07-01|5571.0|0|396.0|0|6.636500754147813|0|5967.0|0
0|2020-07-02|5571.0|0|396.0|0|6.636500754147813|0|5967.0|0
0|2020-07-03|5571.0|0|396.0|0|6.636500754147813|0|5967.0|0
0|2020-07-04|5571.0|0|396.0|0|6.636500754147813|0|5967.0|0
0|2020-07-05|5571.0|0|396.0|0|6.636500754147813|0|5967.0|0
0|2020-07-06|5571.0|0|396.0|0|6.636500754147813|0|5967.0|0
0|2020-07-07|5571.0|0|396.0|0|6.636500754147813|0|5967.0|0
0|2020-07-08|5571.0|0|396.0|0|6.636500754147813|0|5967.0|0
0|2020-07-09|5571.0|0|396.0|0|6.636500754147813|0|5967.0|0
0|2020-07-10|5571.0|0|396.0|0|6.636500754147813|0|5967.0|0
0|2020-07-11|5571.0|0|396.0|0|6.636500754147813|0|5967.0|0
0|2020-07-12|5571.0|0|396.0|0|6.636500754147813|0|5967.0|0
0|2020-07-13|5571.0|0|396.0|0|6.636500754147813|0|5967.0|0
0|2020-07-14|5571.0|0|396.0|0|6.636500754147813|0|5967.0|0
0|2020-07-15|5571.0|0|396.0|0|6.636500754147813|0|5967.0|0
0|2020-07-16|5571.0|0|396.0|0|6.636500754147813|0|5967.0|0
0|2020-07-17|5571.0|0|396.0|0|6.636500754147813|0|5967.0|0
0|2020-07-18|5571.0|0|396.0|0|6.636500754147813|0|5967.0|0
0|2020-07-19|5571.0|0|396.0|0|6.636500754147813|0|5967.0|0
0|2020-07-20|5571.0|0|396.0|0|6.636500754147813|0|5967.0|0
0|2020-07-21|5571.0|0|396.0|0|6.636500754147813|0|5967.0|0
0|2020-07-22|5571.0|0|396.0|0|6.636500754147813|0|5967.0|0
0|2020-07-23|5571.0|0|396.0|0|6.636500754147813|0|5967.0|0
0|2020-07-24|5571.0|0|396.0|0|6.636500754147813|0|5967.0|0
0|2020-07-25|5571.0|0|396.0|0|6.636500754147813|0|5967.0|0
0|2020-07-26|5571.0|0|396.0|0|6.636500754147813|0|5967.0|0
0|2020-07-27|5571.0|0|396.0|0|6.636500754147813|0|5967.0|0
0|2020-07-28|5571.0|0|396.0|0|6.636500754147813|0|5967.0|0
0|2020-07-29|5571.0|0|396.0|0|6.636500754147813|0|5967.0|0
0|2020-07-30|5571.0|0|396.0|0|6.636500754147813|0|5967.0|0
0|2020-07-31|5571.0|0|396.0|0|6.636500754147813|0|5967.0|0
0|2020-08-01|5666.0|0|320.0|0|5.345806882726362|0|5986.0|0
0|2020-08-02|5666.0|0|320.0|0|5.345806882726362|0|5986.0|0
0|2020-08-03|5666.0|0|320.0|0|5.345806882726362|0|5986.0|0
0|2020-08-04|5666.0|0|320.0|0|5.345806882726362|0|5986.0|0
0|2020-08-05|5666.0|0|320.0|0|5.345806882726362|0|5986.0|0
0|2020-08-06|5666.0|0|320.0|0|5.345806882726362|0|5986.0|0
0|2020-08-07|5666.0|0|320.0|0|5.345806882726362|0|5986.0|0
0|2020-08-08|5666.0|0|320.0|0|5.345806882726362|0|5986.0|0
0|2020-08-09|5666.0|0|320.0|0|5.345806882726362|0|5986.0|0
0|2020-08-10|5666.0|0|320.0|0|5.345806882726362|0|5986.0|0
0|2020-08-11|5666.0|0|320.0|0|5.345806882726362|0|5986.0|0
0|2020-08-12|5666.0|0|320.0|0|5.345806882726362|0|5986.0|0
0|2020-08-13|5666.0|0|320.0|0|5.345806882726362|0|5986.0|0
0|2020-08-14|5666.0|0|320.0|0|5.345806882726362|0|5986.0|0
0|2020-08-15|5666.0|0|320.0|0|5.345806882726362|0|5986.0|0
0|2020-08-16|5666.0|0|320.0|0|5.345806882726362|0|5986.0|0
0|2020-08-17|5666.0|0|320.0|0|5.345806882726362|0|5986.0|0
0|2020-08-18|5666.0|0|320.0|0|5.345806882726362|0|5986.0|0
0|2020-08-19|5666.0|0|320.0|0|5.345806882726362|0|5986.0|0
0|2020-08-20|5666.0|0|320.0|0|5.345806882726362|0|5986.0|0
0|2020-08-21|5666.0|0|320.0|0|5.345806882726362|0|5986.0|0
0|2020-08-22|5666.0|0|320.0|0|5.345806882726362|0|5986.0|0
0|2020-08-23|5666.0|0|320.0|0|5.345806882726362|0|5986.0|0
0|2020-08-24|5666.0|0|320.0|0|5.345806882726362|0|5986.0|0
0|2020-08-25|5666.0|0|320.0|0|5.345806882726362|0|5986.0|0
0|2020-08-26|5666.0|0|320.0|0|5.345806882726362|0|5986.0|0
0|2020-08-27|5666.0|0|320.0|0|5.345806882726362|0|5986.0|0
0|2020-08-28|5666.0|0|320.0|0|5.345806882726362|0|5986.0|0
0|2020-08-29|5666.0|0|320.0|0|5.345806882726362|0|5986.0|0
0|2020-08-30|5666.0|0|320.0|0|5.345806882726362|0|5986.0|0
0|2020-08-31|5666.0|0|320.0|0|5.345806882726362|0|5986.0|0
0|2020-09-01|5691.0|0|292.0|0|4.880494735082735|0|5983.0|0
0|2020-09-02|5691.0|0|292.0|0|4.880494735082735|0|5983.0|0
0|2020-09-03|5691.0|0|292.0|0|4.880494735082735|0|5983.0|0
0|2020-09-04|5691.0|0|292.0|0|4.880494735082735|0|5983.0|0
0|2020-09-05|5691.0|0|292.0|0|4.880494735082735|0|5983.0|0
0|2020-09-06|5691.0|0|292.0|0|4.880494735082735|0|5983.0|0
0|2020-09-07|5691.0|0|292.0|0|4.880494735082735|0|5983.0|0
0|2020-09-08|5691.0|0|292.0|0|4.880494735082735|0|5983.0|0
0|2020-09-09|5691.0|0|292.0|0|4.880494735082735|0|5983.0|0
0|2020-09-10|5691.0|0|292.0|0|4.880494735082735|0|5983.0|0
0|2020-09-11|5691.0|0|292.0|0|4.880494735082735|0|5983.0|0
0|2020-09-12|5691.0|0|292.0|0|4.880494735082735|0|5983.0|0
0|2020-09-13|5691.0|0|292.0|0|4.880494735082735|0|5983.0|0
0|2020-09-14|5691.0|0|292.0|0|4.880494735082735|0|5983.0|0
0|2020-09-15|5691.0|0|292.0|0|4.880494735082735|0|5983.0|0
0|2020-09-16|5691.0|0|292.0|0|4.880494735082735|0|5983.0|0
0|2020-09-17|5691.0|0|292.0|0|4.880494735082735|0|5983.0|0
0|2020-09-18|5691.0|0|292.0|0|4.880494735082735|0|5983.0|0
0|2020-09-19|5691.0|0|292.0|0|4.880494735082735|0|5983.0|0
0|2020-09-20|5691.0|0|292.0|0|4.880494735082735|0|5983.0|0
0|2020-09-21|5691.0|0|292.0|0|4.880494735082735|0|5983.0|0
0|2020-09-22|5691.0|0|292.0|0|4.880494735082735|0|5983.0|0
0|2020-09-23|5691.0|0|292.0|0|4.880494735082735|0|5983.0|0
0|2020-09-24|5691.0|0|292.0|0|4.880494735082735|0|5983.0|0
0|2020-09-25|5691.0|0|292.0|0|4.880494735082735|0|5983.0|0
0|2020-09-26|5691.0|0|292.0|0|4.880494735082735|0|5983.0|0
0|2020-09-27|5691.0|0|292.0|0|4.880494735082735|0|5983.0|0
0|2020-09-28|5691.0|0|292.0|0|4.880494735082735|0|5983.0|0
0|2020-09-29|5691.0|0|292.0|0|4.880494735082735|0|5983.0|0
0|2020-09-30|5691.0|0|292.0|0|4.880494735082735|0|5983.0|0
0|2020-10-01|5732.0|0|224.0|0|3.760913364674278|0|5956.0|0
0|2020-10-02|5732.0|0|224.0|0|3.760913364674278|0|5956.0|0
0|2020-10-03|5732.0|0|224.0|0|3.760913364674278|0|5956.0|0
0|2020-10-04|5732.0|0|224.0|0|3.760913364674278|0|5956.0|0
0|2020-10-05|5732.0|0|224.0|0|3.760913364674278|0|5956.0|0
0|2020-10-06|5732.0|0|224.0|0|3.760913364674278|0|5956.0|0
0|2020-10-07|5732.0|0|224.0|0|3.760913364674278|0|5956.0|0
0|2020-10-08|5732.0|0|224.0|0|3.760913364674278|0|5956.0|0
0|2020-10-09|5732.0|0|224.0|0|3.760913364674278|0|5956.0|0
0|2020-10-10|5732.0|0|224.0|0|3.760913364674278|0|5956.0|0
0|2020-10-11|5732.0|0|224.0|0|3.760913364674278|0|5956.0|0
0|2020-10-12|5732.0|0|224.0|0|3.760913364674278|0|5956.0|0
0|2020-10-13|5732.0|0|224.0|0|3.760913364674278|0|5956.0|0
0|2020-10-14|5732.0|0|224.0|0|3.760913364674278|0|5956.0|0
0|2020-10-15|5732.0|0|224.0|0|3.760913364674278|0|5956.0|0
0|2020-10-16|5732.0|0|224.0|0|3.760913364674278|0|5956.0|0
0|2020-10-17|5732.0|0|224.0|0|3.760913364674278|0|5956.0|0
0|2020-10-18|5732.0|0|224.0|0|3.760913364674278|0|5956.0|0
0|2020-10-19|5732.0|0|224.0|0|3.760913364674278|0|5956.0|0
0|2020-10-20|5732.0|0|224.0|0|3.760913364674278|0|5956.0|0
0|2020-10-21|5732.0|0|224.0|0|3.760913364674278|0|5956.0|0
0|2020-10-22|5732.0|0|224.0|0|3.760913364674278|0|5956.0|0
0|2020-10-23|5732.0|0|224.0|0|3.760913364674278|0|5956.0|0
0|2020-10-24|5732.0|0|224.0|0|3.760913364674278|0|5956.0|0
0|2020-10-25|5732.0|0|224.0|0|3.760913364674278|0|5956.0|0
0|2020-10-26|5732.0|0|224.0|0|3.760913364674278|0|5956.0|0
0|2020-10-27|5732.0|0|224.0|0|3.760913364674278|0|5956.0|0
0|2020-10-28|5732.0|0|224.0|0|3.760913364674278|0|5956.0|0
0|2020-10-29|5732.0|0|224.0|0|3.760913364674278|0|5956.0|0
0|2020-10-30|5732.0|0|224.0|0|3.760913364674278|0|5956.0|0
0|2020-10-31|5732.0|0|224.0|0|3.760913364674278|0|5956.0|0
0|2020-11-01|5839.0|0|244.0|0|4.011178694722998|0|6083.0|0
0|2020-11-02|5839.0|0|244.0|0|4.011178694722998|0|6083.0|0
0|2020-11-03|5839.0|0|244.0|0|4.011178694722998|0|6083.0|0
0|2020-11-04|5839.0|0|244.0|0|4.011178694722998|0|6083.0|0
0|2020-11-05|5839.0|0|244.0|0|4.011178694722998|0|6083.0|0
0|2020-11-06|5839.0|0|244.0|0|4.011178694722998|0|6083.0|0
0|2020-11-07|5839.0|0|244.0|0|4.011178694722998|0|6083.0|0
0|2020-11-08|5839.0|0|244.0|0|4.011178694722998|0|6083.0|0
0|2020-11-09|5839.0|0|244.0|0|4.011178694722998|0|6083.0|0
0|2020-11-10|5839.0|0|244.0|0|4.011178694722998|0|6083.0|0
0|2020-11-11|5839.0|0|244.0|0|4.011178694722998|0|6083.0|0
0|2020-11-12|5839.0|0|244.0|0|4.011178694722998|0|6083.0|0
0|2020-11-13|5839.0|0|244.0|0|4.011178694722998|0|6083.0|0
0|2020-11-14|5839.0|0|244.0|0|4.011178694722998|0|6083.0|0
0|2020-11-15|5839.0|0|244.0|0|4.011178694722998|0|6083.0|0
0|2020-11-16|5839.0|0|244.0|0|4.011178694722998|0|6083.0|0
0|2020-11-17|5839.0|0|244.0|0|4.011178694722998|0|6083.0|0
0|2020-11-18|5839.0|0|244.0|0|4.011178694722998|0|6083.0|0
0|2020-11-19|5839.0|0|244.0|0|4.011178694722998|0|6083.0|0
0|2020-11-20|5839.0|0|244.0|0|4.011178694722998|0|6083.0|0
0|2020-11-21|5839.0|0|244.0|0|4.011178694722998|0|6083.0|0
0|2020-11-22|5839.0|0|244.0|0|4.011178694722998|0|6083.0|0
0|2020-11-23|5839.0|0|244.0|0|4.011178694722998|0|6083.0|0
0|2020-11-24|5839.0|0|244.0|0|4.011178694722998|0|6083.0|0
0|2020-11-25|5839.0|0|244.0|0|4.011178694722998|0|6083.0|0
0|2020-11-26|5839.0|0|244.0|0|4.011178694722998|0|6083.0|0
0|2020-11-27|5839.0|0|244.0|0|4.011178694722998|0|6083.0|0
0|2020-11-28|5839.0|0|244.0|0|4.011178694722998|0|6083.0|0
0|2020-11-29|5839.0|0|244.0|0|4.011178694722998|0|6083.0|0
0|2020-11-30|5839.0|0|244.0|0|4.011178694722998|0|6083.0|0
0|2020-12-01|5807.0|0|257.0|0|4.238126649076517|0|6064.0|0
0|2020-12-02|5807.0|0|257.0|0|4.238126649076517|0|6064.0|0
0|2020-12-03|5807.0|0|257.0|0|4.238126649076517|0|6064.0|0
0|2020-12-04|5807.0|0|257.0|0|4.238126649076517|0|6064.0|0
0|2020-12-05|5807.0|0|257.0|0|4.238126649076517|0|6064.0|0
0|2020-12-06|5807.0|0|257.0|0|4.238126649076517|0|6064.0|0
0|2020-12-07|5807.0|0|257.0|0|4.238126649076517|0|6064.0|0
0|2020-12-08|5807.0|0|257.0|0|4.238126649076517|0|6064.0|0
0|2020-12-09|5807.0|0|257.0|0|4.238126649076517|0|6064.0|0
0|2020-12-10|5807.0|0|257.0|0|4.238126649076517|0|6064.0|0
0|2020-12-11|5807.0|0|257.0|0|4.238126649076517|0|6064.0|0
