|dates|OutofID_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|OutofID_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|OutofID_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|OutofID_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|OutofID_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|OutofID_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|OutofID_Idaho_UnitedStates.TotalPopulation.data|OutofID_Idaho_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
