|dates|Newton_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Newton_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Newton_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Newton_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Newton_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Newton_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Newton_Missouri_UnitedStates.TotalPopulation.data|Newton_Missouri_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|58236.0|0
