|dates|Motley_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Motley_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Motley_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Motley_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Motley_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Motley_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Motley_Texas_UnitedStates.TotalPopulation.data|Motley_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|1200.0|0
