|dates|Navarro_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Navarro_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Navarro_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Navarro_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Navarro_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Navarro_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Navarro_Texas_UnitedStates.TotalPopulation.data|Navarro_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|50113.0|0
