|dates|BlueEarth_Minnesota_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|BlueEarth_Minnesota_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|BlueEarth_Minnesota_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|BlueEarth_Minnesota_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|BlueEarth_Minnesota_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|BlueEarth_Minnesota_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|BlueEarth_Minnesota_UnitedStates.TotalPopulation.data|BlueEarth_Minnesota_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|67653.0|0
