|dates|Edgar_Illinois_UnitedStates.BLS_EmployedPopulation.data|Edgar_Illinois_UnitedStates.BLS_EmployedPopulation.missing|Edgar_Illinois_UnitedStates.BLS_UnemployedPopulation.data|Edgar_Illinois_UnitedStates.BLS_UnemployedPopulation.missing|Edgar_Illinois_UnitedStates.BLS_UnemploymentRate.data|Edgar_Illinois_UnitedStates.BLS_UnemploymentRate.missing|Edgar_Illinois_UnitedStates.BLS_LaborForcePopulation.data|Edgar_Illinois_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|8321.0|0|337.0|0|3.8923538923538925|0|8658.0|0
0|2020-01-02|8321.0|0|337.0|0|3.8923538923538925|0|8658.0|0
0|2020-01-03|8321.0|0|337.0|0|3.8923538923538925|0|8658.0|0
0|2020-01-04|8321.0|0|337.0|0|3.8923538923538925|0|8658.0|0
0|2020-01-05|8321.0|0|337.0|0|3.8923538923538925|0|8658.0|0
0|2020-01-06|8321.0|0|337.0|0|3.8923538923538925|0|8658.0|0
0|2020-01-07|8321.0|0|337.0|0|3.8923538923538925|0|8658.0|0
0|2020-01-08|8321.0|0|337.0|0|3.8923538923538925|0|8658.0|0
0|2020-01-09|8321.0|0|337.0|0|3.8923538923538925|0|8658.0|0
0|2020-01-10|8321.0|0|337.0|0|3.8923538923538925|0|8658.0|0
0|2020-01-11|8321.0|0|337.0|0|3.8923538923538925|0|8658.0|0
0|2020-01-12|8321.0|0|337.0|0|3.8923538923538925|0|8658.0|0
0|2020-01-13|8321.0|0|337.0|0|3.8923538923538925|0|8658.0|0
0|2020-01-14|8321.0|0|337.0|0|3.8923538923538925|0|8658.0|0
0|2020-01-15|8321.0|0|337.0|0|3.8923538923538925|0|8658.0|0
0|2020-01-16|8321.0|0|337.0|0|3.8923538923538925|0|8658.0|0
0|2020-01-17|8321.0|0|337.0|0|3.8923538923538925|0|8658.0|0
0|2020-01-18|8321.0|0|337.0|0|3.8923538923538925|0|8658.0|0
0|2020-01-19|8321.0|0|337.0|0|3.8923538923538925|0|8658.0|0
0|2020-01-20|8321.0|0|337.0|0|3.8923538923538925|0|8658.0|0
0|2020-01-21|8321.0|0|337.0|0|3.8923538923538925|0|8658.0|0
0|2020-01-22|8321.0|0|337.0|0|3.8923538923538925|0|8658.0|0
0|2020-01-23|8321.0|0|337.0|0|3.8923538923538925|0|8658.0|0
0|2020-01-24|8321.0|0|337.0|0|3.8923538923538925|0|8658.0|0
0|2020-01-25|8321.0|0|337.0|0|3.8923538923538925|0|8658.0|0
0|2020-01-26|8321.0|0|337.0|0|3.8923538923538925|0|8658.0|0
0|2020-01-27|8321.0|0|337.0|0|3.8923538923538925|0|8658.0|0
0|2020-01-28|8321.0|0|337.0|0|3.8923538923538925|0|8658.0|0
0|2020-01-29|8321.0|0|337.0|0|3.8923538923538925|0|8658.0|0
0|2020-01-30|8321.0|0|337.0|0|3.8923538923538925|0|8658.0|0
0|2020-01-31|8321.0|0|337.0|0|3.8923538923538925|0|8658.0|0
0|2020-02-01|8268.0|0|282.5|0|3.303900356704286|0|8550.5|0
0|2020-02-02|8268.0|0|282.5|0|3.303900356704286|0|8550.5|0
0|2020-02-03|8268.0|0|282.5|0|3.303900356704286|0|8550.5|0
0|2020-02-04|8268.0|0|282.5|0|3.303900356704286|0|8550.5|0
0|2020-02-05|8268.0|0|282.5|0|3.303900356704286|0|8550.5|0
0|2020-02-06|8268.0|0|282.5|0|3.303900356704286|0|8550.5|0
0|2020-02-07|8268.0|0|282.5|0|3.303900356704286|0|8550.5|0
0|2020-02-08|8268.0|0|282.5|0|3.303900356704286|0|8550.5|0
0|2020-02-09|8268.0|0|282.5|0|3.303900356704286|0|8550.5|0
0|2020-02-10|8268.0|0|282.5|0|3.303900356704286|0|8550.5|0
0|2020-02-11|8268.0|0|282.5|0|3.303900356704286|0|8550.5|0
0|2020-02-12|8268.0|0|282.5|0|3.303900356704286|0|8550.5|0
0|2020-02-13|8268.0|0|282.5|0|3.303900356704286|0|8550.5|0
0|2020-02-14|8268.0|0|282.5|0|3.303900356704286|0|8550.5|0
0|2020-02-15|8268.0|0|282.5|0|3.303900356704286|0|8550.5|0
0|2020-02-16|8268.0|0|282.5|0|3.303900356704286|0|8550.5|0
0|2020-02-17|8268.0|0|282.5|0|3.303900356704286|0|8550.5|0
0|2020-02-18|8268.0|0|282.5|0|3.303900356704286|0|8550.5|0
0|2020-02-19|8268.0|0|282.5|0|3.303900356704286|0|8550.5|0
0|2020-02-20|8268.0|0|282.5|0|3.303900356704286|0|8550.5|0
0|2020-02-21|8268.0|0|282.5|0|3.303900356704286|0|8550.5|0
0|2020-02-22|8268.0|0|282.5|0|3.303900356704286|0|8550.5|0
0|2020-02-23|8268.0|0|282.5|0|3.303900356704286|0|8550.5|0
0|2020-02-24|8268.0|0|282.5|0|3.303900356704286|0|8550.5|0
0|2020-02-25|8268.0|0|282.5|0|3.303900356704286|0|8550.5|0
0|2020-02-26|8268.0|0|282.5|0|3.303900356704286|0|8550.5|0
0|2020-02-27|8268.0|0|282.5|0|3.303900356704286|0|8550.5|0
0|2020-02-28|8268.0|0|282.5|0|3.303900356704286|0|8550.5|0
0|2020-02-29|8268.0|0|282.5|0|3.303900356704286|0|8550.5|0
0|2020-03-01|8031.0|0|269.5|0|3.2467923619059094|0|8300.5|0
0|2020-03-02|8031.0|0|269.5|0|3.2467923619059094|0|8300.5|0
0|2020-03-03|8031.0|0|269.5|0|3.2467923619059094|0|8300.5|0
0|2020-03-04|8031.0|0|269.5|0|3.2467923619059094|0|8300.5|0
0|2020-03-05|8031.0|0|269.5|0|3.2467923619059094|0|8300.5|0
0|2020-03-06|8031.0|0|269.5|0|3.2467923619059094|0|8300.5|0
0|2020-03-07|8031.0|0|269.5|0|3.2467923619059094|0|8300.5|0
0|2020-03-08|8031.0|0|269.5|0|3.2467923619059094|0|8300.5|0
0|2020-03-09|8031.0|0|269.5|0|3.2467923619059094|0|8300.5|0
0|2020-03-10|8031.0|0|269.5|0|3.2467923619059094|0|8300.5|0
0|2020-03-11|8031.0|0|269.5|0|3.2467923619059094|0|8300.5|0
0|2020-03-12|8031.0|0|269.5|0|3.2467923619059094|0|8300.5|0
0|2020-03-13|8031.0|0|269.5|0|3.2467923619059094|0|8300.5|0
0|2020-03-14|8031.0|0|269.5|0|3.2467923619059094|0|8300.5|0
0|2020-03-15|8031.0|0|269.5|0|3.2467923619059094|0|8300.5|0
0|2020-03-16|8031.0|0|269.5|0|3.2467923619059094|0|8300.5|0
0|2020-03-17|8031.0|0|269.5|0|3.2467923619059094|0|8300.5|0
0|2020-03-18|8031.0|0|269.5|0|3.2467923619059094|0|8300.5|0
0|2020-03-19|8031.0|0|269.5|0|3.2467923619059094|0|8300.5|0
0|2020-03-20|8031.0|0|269.5|0|3.2467923619059094|0|8300.5|0
0|2020-03-21|8031.0|0|269.5|0|3.2467923619059094|0|8300.5|0
0|2020-03-22|8031.0|0|269.5|0|3.2467923619059094|0|8300.5|0
0|2020-03-23|8031.0|0|269.5|0|3.2467923619059094|0|8300.5|0
0|2020-03-24|8031.0|0|269.5|0|3.2467923619059094|0|8300.5|0
0|2020-03-25|8031.0|0|269.5|0|3.2467923619059094|0|8300.5|0
0|2020-03-26|8031.0|0|269.5|0|3.2467923619059094|0|8300.5|0
0|2020-03-27|8031.0|0|269.5|0|3.2467923619059094|0|8300.5|0
0|2020-03-28|8031.0|0|269.5|0|3.2467923619059094|0|8300.5|0
0|2020-03-29|8031.0|0|269.5|0|3.2467923619059094|0|8300.5|0
0|2020-03-30|8031.0|0|269.5|0|3.2467923619059094|0|8300.5|0
0|2020-03-31|8031.0|0|269.5|0|3.2467923619059094|0|8300.5|0
0|2020-04-01|7334.0|0|1345.5|0|15.50204504867792|0|8679.5|0
0|2020-04-02|7334.0|0|1345.5|0|15.50204504867792|0|8679.5|0
0|2020-04-03|7334.0|0|1345.5|0|15.50204504867792|0|8679.5|0
0|2020-04-04|7334.0|0|1345.5|0|15.50204504867792|0|8679.5|0
0|2020-04-05|7334.0|0|1345.5|0|15.50204504867792|0|8679.5|0
0|2020-04-06|7334.0|0|1345.5|0|15.50204504867792|0|8679.5|0
0|2020-04-07|7334.0|0|1345.5|0|15.50204504867792|0|8679.5|0
0|2020-04-08|7334.0|0|1345.5|0|15.50204504867792|0|8679.5|0
0|2020-04-09|7334.0|0|1345.5|0|15.50204504867792|0|8679.5|0
0|2020-04-10|7334.0|0|1345.5|0|15.50204504867792|0|8679.5|0
0|2020-04-11|7334.0|0|1345.5|0|15.50204504867792|0|8679.5|0
0|2020-04-12|7334.0|0|1345.5|0|15.50204504867792|0|8679.5|0
0|2020-04-13|7334.0|0|1345.5|0|15.50204504867792|0|8679.5|0
0|2020-04-14|7334.0|0|1345.5|0|15.50204504867792|0|8679.5|0
0|2020-04-15|7334.0|0|1345.5|0|15.50204504867792|0|8679.5|0
0|2020-04-16|7334.0|0|1345.5|0|15.50204504867792|0|8679.5|0
0|2020-04-17|7334.0|0|1345.5|0|15.50204504867792|0|8679.5|0
0|2020-04-18|7334.0|0|1345.5|0|15.50204504867792|0|8679.5|0
0|2020-04-19|7334.0|0|1345.5|0|15.50204504867792|0|8679.5|0
0|2020-04-20|7334.0|0|1345.5|0|15.50204504867792|0|8679.5|0
0|2020-04-21|7334.0|0|1345.5|0|15.50204504867792|0|8679.5|0
0|2020-04-22|7334.0|0|1345.5|0|15.50204504867792|0|8679.5|0
0|2020-04-23|7334.0|0|1345.5|0|15.50204504867792|0|8679.5|0
0|2020-04-24|7334.0|0|1345.5|0|15.50204504867792|0|8679.5|0
0|2020-04-25|7334.0|0|1345.5|0|15.50204504867792|0|8679.5|0
0|2020-04-26|7334.0|0|1345.5|0|15.50204504867792|0|8679.5|0
0|2020-04-27|7334.0|0|1345.5|0|15.50204504867792|0|8679.5|0
0|2020-04-28|7334.0|0|1345.5|0|15.50204504867792|0|8679.5|0
0|2020-04-29|7334.0|0|1345.5|0|15.50204504867792|0|8679.5|0
0|2020-04-30|7334.0|0|1345.5|0|15.50204504867792|0|8679.5|0
0|2020-05-01|7952.0|0|1159.0|0|12.720886840083416|0|9111.0|0
0|2020-05-02|7952.0|0|1159.0|0|12.720886840083416|0|9111.0|0
0|2020-05-03|7952.0|0|1159.0|0|12.720886840083416|0|9111.0|0
0|2020-05-04|7952.0|0|1159.0|0|12.720886840083416|0|9111.0|0
0|2020-05-05|7952.0|0|1159.0|0|12.720886840083416|0|9111.0|0
0|2020-05-06|7952.0|0|1159.0|0|12.720886840083416|0|9111.0|0
0|2020-05-07|7952.0|0|1159.0|0|12.720886840083416|0|9111.0|0
0|2020-05-08|7952.0|0|1159.0|0|12.720886840083416|0|9111.0|0
0|2020-05-09|7952.0|0|1159.0|0|12.720886840083416|0|9111.0|0
0|2020-05-10|7952.0|0|1159.0|0|12.720886840083416|0|9111.0|0
0|2020-05-11|7952.0|0|1159.0|0|12.720886840083416|0|9111.0|0
0|2020-05-12|7952.0|0|1159.0|0|12.720886840083416|0|9111.0|0
0|2020-05-13|7952.0|0|1159.0|0|12.720886840083416|0|9111.0|0
0|2020-05-14|7952.0|0|1159.0|0|12.720886840083416|0|9111.0|0
0|2020-05-15|7952.0|0|1159.0|0|12.720886840083416|0|9111.0|0
0|2020-05-16|7952.0|0|1159.0|0|12.720886840083416|0|9111.0|0
0|2020-05-17|7952.0|0|1159.0|0|12.720886840083416|0|9111.0|0
0|2020-05-18|7952.0|0|1159.0|0|12.720886840083416|0|9111.0|0
0|2020-05-19|7952.0|0|1159.0|0|12.720886840083416|0|9111.0|0
0|2020-05-20|7952.0|0|1159.0|0|12.720886840083416|0|9111.0|0
0|2020-05-21|7952.0|0|1159.0|0|12.720886840083416|0|9111.0|0
0|2020-05-22|7952.0|0|1159.0|0|12.720886840083416|0|9111.0|0
0|2020-05-23|7952.0|0|1159.0|0|12.720886840083416|0|9111.0|0
0|2020-05-24|7952.0|0|1159.0|0|12.720886840083416|0|9111.0|0
0|2020-05-25|7952.0|0|1159.0|0|12.720886840083416|0|9111.0|0
0|2020-05-26|7952.0|0|1159.0|0|12.720886840083416|0|9111.0|0
0|2020-05-27|7952.0|0|1159.0|0|12.720886840083416|0|9111.0|0
0|2020-05-28|7952.0|0|1159.0|0|12.720886840083416|0|9111.0|0
0|2020-05-29|7952.0|0|1159.0|0|12.720886840083416|0|9111.0|0
0|2020-05-30|7952.0|0|1159.0|0|12.720886840083416|0|9111.0|0
0|2020-05-31|7952.0|0|1159.0|0|12.720886840083416|0|9111.0|0
0|2020-06-01|8272.0|0|825.0|0|9.068923821039903|0|9097.0|0
0|2020-06-02|8272.0|0|825.0|0|9.068923821039903|0|9097.0|0
0|2020-06-03|8272.0|0|825.0|0|9.068923821039903|0|9097.0|0
0|2020-06-04|8272.0|0|825.0|0|9.068923821039903|0|9097.0|0
0|2020-06-05|8272.0|0|825.0|0|9.068923821039903|0|9097.0|0
0|2020-06-06|8272.0|0|825.0|0|9.068923821039903|0|9097.0|0
0|2020-06-07|8272.0|0|825.0|0|9.068923821039903|0|9097.0|0
0|2020-06-08|8272.0|0|825.0|0|9.068923821039903|0|9097.0|0
0|2020-06-09|8272.0|0|825.0|0|9.068923821039903|0|9097.0|0
0|2020-06-10|8272.0|0|825.0|0|9.068923821039903|0|9097.0|0
0|2020-06-11|8272.0|0|825.0|0|9.068923821039903|0|9097.0|0
0|2020-06-12|8272.0|0|825.0|0|9.068923821039903|0|9097.0|0
0|2020-06-13|8272.0|0|825.0|0|9.068923821039903|0|9097.0|0
0|2020-06-14|8272.0|0|825.0|0|9.068923821039903|0|9097.0|0
0|2020-06-15|8272.0|0|825.0|0|9.068923821039903|0|9097.0|0
0|2020-06-16|8272.0|0|825.0|0|9.068923821039903|0|9097.0|0
0|2020-06-17|8272.0|0|825.0|0|9.068923821039903|0|9097.0|0
0|2020-06-18|8272.0|0|825.0|0|9.068923821039903|0|9097.0|0
0|2020-06-19|8272.0|0|825.0|0|9.068923821039903|0|9097.0|0
0|2020-06-20|8272.0|0|825.0|0|9.068923821039903|0|9097.0|0
0|2020-06-21|8272.0|0|825.0|0|9.068923821039903|0|9097.0|0
0|2020-06-22|8272.0|0|825.0|0|9.068923821039903|0|9097.0|0
0|2020-06-23|8272.0|0|825.0|0|9.068923821039903|0|9097.0|0
0|2020-06-24|8272.0|0|825.0|0|9.068923821039903|0|9097.0|0
0|2020-06-25|8272.0|0|825.0|0|9.068923821039903|0|9097.0|0
0|2020-06-26|8272.0|0|825.0|0|9.068923821039903|0|9097.0|0
0|2020-06-27|8272.0|0|825.0|0|9.068923821039903|0|9097.0|0
0|2020-06-28|8272.0|0|825.0|0|9.068923821039903|0|9097.0|0
0|2020-06-29|8272.0|0|825.0|0|9.068923821039903|0|9097.0|0
0|2020-06-30|8272.0|0|825.0|0|9.068923821039903|0|9097.0|0
0|2020-07-01|8193.0|0|686.0|0|7.726095281000113|0|8879.0|0
0|2020-07-02|8193.0|0|686.0|0|7.726095281000113|0|8879.0|0
0|2020-07-03|8193.0|0|686.0|0|7.726095281000113|0|8879.0|0
0|2020-07-04|8193.0|0|686.0|0|7.726095281000113|0|8879.0|0
0|2020-07-05|8193.0|0|686.0|0|7.726095281000113|0|8879.0|0
0|2020-07-06|8193.0|0|686.0|0|7.726095281000113|0|8879.0|0
0|2020-07-07|8193.0|0|686.0|0|7.726095281000113|0|8879.0|0
0|2020-07-08|8193.0|0|686.0|0|7.726095281000113|0|8879.0|0
0|2020-07-09|8193.0|0|686.0|0|7.726095281000113|0|8879.0|0
0|2020-07-10|8193.0|0|686.0|0|7.726095281000113|0|8879.0|0
0|2020-07-11|8193.0|0|686.0|0|7.726095281000113|0|8879.0|0
0|2020-07-12|8193.0|0|686.0|0|7.726095281000113|0|8879.0|0
0|2020-07-13|8193.0|0|686.0|0|7.726095281000113|0|8879.0|0
0|2020-07-14|8193.0|0|686.0|0|7.726095281000113|0|8879.0|0
0|2020-07-15|8193.0|0|686.0|0|7.726095281000113|0|8879.0|0
0|2020-07-16|8193.0|0|686.0|0|7.726095281000113|0|8879.0|0
0|2020-07-17|8193.0|0|686.0|0|7.726095281000113|0|8879.0|0
0|2020-07-18|8193.0|0|686.0|0|7.726095281000113|0|8879.0|0
0|2020-07-19|8193.0|0|686.0|0|7.726095281000113|0|8879.0|0
0|2020-07-20|8193.0|0|686.0|0|7.726095281000113|0|8879.0|0
0|2020-07-21|8193.0|0|686.0|0|7.726095281000113|0|8879.0|0
0|2020-07-22|8193.0|0|686.0|0|7.726095281000113|0|8879.0|0
0|2020-07-23|8193.0|0|686.0|0|7.726095281000113|0|8879.0|0
0|2020-07-24|8193.0|0|686.0|0|7.726095281000113|0|8879.0|0
0|2020-07-25|8193.0|0|686.0|0|7.726095281000113|0|8879.0|0
0|2020-07-26|8193.0|0|686.0|0|7.726095281000113|0|8879.0|0
0|2020-07-27|8193.0|0|686.0|0|7.726095281000113|0|8879.0|0
0|2020-07-28|8193.0|0|686.0|0|7.726095281000113|0|8879.0|0
0|2020-07-29|8193.0|0|686.0|0|7.726095281000113|0|8879.0|0
0|2020-07-30|8193.0|0|686.0|0|7.726095281000113|0|8879.0|0
0|2020-07-31|8193.0|0|686.0|0|7.726095281000113|0|8879.0|0
0|2020-08-01|8598.0|0|553.0|0|6.043055403781008|0|9151.0|0
