|dates|Broomfield_Colorado_UnitedStates.BLS_EmployedPopulation.data|Broomfield_Colorado_UnitedStates.BLS_EmployedPopulation.missing|Broomfield_Colorado_UnitedStates.BLS_UnemployedPopulation.data|Broomfield_Colorado_UnitedStates.BLS_UnemployedPopulation.missing|Broomfield_Colorado_UnitedStates.BLS_UnemploymentRate.data|Broomfield_Colorado_UnitedStates.BLS_UnemploymentRate.missing|Broomfield_Colorado_UnitedStates.BLS_LaborForcePopulation.data|Broomfield_Colorado_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|39782.0|0|1017.0|0|2.4927081546116328|0|40799.0|0
0|2020-01-02|39782.0|0|1017.0|0|2.4927081546116328|0|40799.0|0
0|2020-01-03|39782.0|0|1017.0|0|2.4927081546116328|0|40799.0|0
0|2020-01-04|39782.0|0|1017.0|0|2.4927081546116328|0|40799.0|0
0|2020-01-05|39782.0|0|1017.0|0|2.4927081546116328|0|40799.0|0
0|2020-01-06|39782.0|0|1017.0|0|2.4927081546116328|0|40799.0|0
0|2020-01-07|39782.0|0|1017.0|0|2.4927081546116328|0|40799.0|0
0|2020-01-08|39782.0|0|1017.0|0|2.4927081546116328|0|40799.0|0
0|2020-01-09|39782.0|0|1017.0|0|2.4927081546116328|0|40799.0|0
0|2020-01-10|39782.0|0|1017.0|0|2.4927081546116328|0|40799.0|0
0|2020-01-11|39782.0|0|1017.0|0|2.4927081546116328|0|40799.0|0
0|2020-01-12|39782.0|0|1017.0|0|2.4927081546116328|0|40799.0|0
0|2020-01-13|39782.0|0|1017.0|0|2.4927081546116328|0|40799.0|0
0|2020-01-14|39782.0|0|1017.0|0|2.4927081546116328|0|40799.0|0
0|2020-01-15|39782.0|0|1017.0|0|2.4927081546116328|0|40799.0|0
0|2020-01-16|39782.0|0|1017.0|0|2.4927081546116328|0|40799.0|0
0|2020-01-17|39782.0|0|1017.0|0|2.4927081546116328|0|40799.0|0
0|2020-01-18|39782.0|0|1017.0|0|2.4927081546116328|0|40799.0|0
0|2020-01-19|39782.0|0|1017.0|0|2.4927081546116328|0|40799.0|0
0|2020-01-20|39782.0|0|1017.0|0|2.4927081546116328|0|40799.0|0
0|2020-01-21|39782.0|0|1017.0|0|2.4927081546116328|0|40799.0|0
0|2020-01-22|39782.0|0|1017.0|0|2.4927081546116328|0|40799.0|0
0|2020-01-23|39782.0|0|1017.0|0|2.4927081546116328|0|40799.0|0
0|2020-01-24|39782.0|0|1017.0|0|2.4927081546116328|0|40799.0|0
0|2020-01-25|39782.0|0|1017.0|0|2.4927081546116328|0|40799.0|0
0|2020-01-26|39782.0|0|1017.0|0|2.4927081546116328|0|40799.0|0
0|2020-01-27|39782.0|0|1017.0|0|2.4927081546116328|0|40799.0|0
0|2020-01-28|39782.0|0|1017.0|0|2.4927081546116328|0|40799.0|0
0|2020-01-29|39782.0|0|1017.0|0|2.4927081546116328|0|40799.0|0
0|2020-01-30|39782.0|0|1017.0|0|2.4927081546116328|0|40799.0|0
0|2020-01-31|39782.0|0|1017.0|0|2.4927081546116328|0|40799.0|0
0|2020-02-01|39879.0|0|1052.0|0|2.5701790818694876|0|40931.0|0
0|2020-02-02|39879.0|0|1052.0|0|2.5701790818694876|0|40931.0|0
0|2020-02-03|39879.0|0|1052.0|0|2.5701790818694876|0|40931.0|0
0|2020-02-04|39879.0|0|1052.0|0|2.5701790818694876|0|40931.0|0
0|2020-02-05|39879.0|0|1052.0|0|2.5701790818694876|0|40931.0|0
0|2020-02-06|39879.0|0|1052.0|0|2.5701790818694876|0|40931.0|0
0|2020-02-07|39879.0|0|1052.0|0|2.5701790818694876|0|40931.0|0
0|2020-02-08|39879.0|0|1052.0|0|2.5701790818694876|0|40931.0|0
0|2020-02-09|39879.0|0|1052.0|0|2.5701790818694876|0|40931.0|0
0|2020-02-10|39879.0|0|1052.0|0|2.5701790818694876|0|40931.0|0
0|2020-02-11|39879.0|0|1052.0|0|2.5701790818694876|0|40931.0|0
0|2020-02-12|39879.0|0|1052.0|0|2.5701790818694876|0|40931.0|0
0|2020-02-13|39879.0|0|1052.0|0|2.5701790818694876|0|40931.0|0
0|2020-02-14|39879.0|0|1052.0|0|2.5701790818694876|0|40931.0|0
0|2020-02-15|39879.0|0|1052.0|0|2.5701790818694876|0|40931.0|0
0|2020-02-16|39879.0|0|1052.0|0|2.5701790818694876|0|40931.0|0
0|2020-02-17|39879.0|0|1052.0|0|2.5701790818694876|0|40931.0|0
0|2020-02-18|39879.0|0|1052.0|0|2.5701790818694876|0|40931.0|0
0|2020-02-19|39879.0|0|1052.0|0|2.5701790818694876|0|40931.0|0
0|2020-02-20|39879.0|0|1052.0|0|2.5701790818694876|0|40931.0|0
0|2020-02-21|39879.0|0|1052.0|0|2.5701790818694876|0|40931.0|0
0|2020-02-22|39879.0|0|1052.0|0|2.5701790818694876|0|40931.0|0
0|2020-02-23|39879.0|0|1052.0|0|2.5701790818694876|0|40931.0|0
0|2020-02-24|39879.0|0|1052.0|0|2.5701790818694876|0|40931.0|0
0|2020-02-25|39879.0|0|1052.0|0|2.5701790818694876|0|40931.0|0
0|2020-02-26|39879.0|0|1052.0|0|2.5701790818694876|0|40931.0|0
