|dates|Bell_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Bell_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Bell_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Bell_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Bell_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Bell_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Bell_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Bell_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
