|dates|Monroe_Florida_UnitedStates.BLS_EmployedPopulation.data|Monroe_Florida_UnitedStates.BLS_EmployedPopulation.missing|Monroe_Florida_UnitedStates.BLS_UnemployedPopulation.data|Monroe_Florida_UnitedStates.BLS_UnemployedPopulation.missing|Monroe_Florida_UnitedStates.BLS_UnemploymentRate.data|Monroe_Florida_UnitedStates.BLS_UnemploymentRate.missing|Monroe_Florida_UnitedStates.BLS_LaborForcePopulation.data|Monroe_Florida_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|46581.0|0|1053.0|0|2.2106058697568964|0|47634.0|0
0|2020-01-02|46581.0|0|1053.0|0|2.2106058697568964|0|47634.0|0
0|2020-01-03|46581.0|0|1053.0|0|2.2106058697568964|0|47634.0|0
0|2020-01-04|46581.0|0|1053.0|0|2.2106058697568964|0|47634.0|0
0|2020-01-05|46581.0|0|1053.0|0|2.2106058697568964|0|47634.0|0
0|2020-01-06|46581.0|0|1053.0|0|2.2106058697568964|0|47634.0|0
0|2020-01-07|46581.0|0|1053.0|0|2.2106058697568964|0|47634.0|0
0|2020-01-08|46581.0|0|1053.0|0|2.2106058697568964|0|47634.0|0
0|2020-01-09|46581.0|0|1053.0|0|2.2106058697568964|0|47634.0|0
0|2020-01-10|46581.0|0|1053.0|0|2.2106058697568964|0|47634.0|0
0|2020-01-11|46581.0|0|1053.0|0|2.2106058697568964|0|47634.0|0
0|2020-01-12|46581.0|0|1053.0|0|2.2106058697568964|0|47634.0|0
0|2020-01-13|46581.0|0|1053.0|0|2.2106058697568964|0|47634.0|0
0|2020-01-14|46581.0|0|1053.0|0|2.2106058697568964|0|47634.0|0
0|2020-01-15|46581.0|0|1053.0|0|2.2106058697568964|0|47634.0|0
0|2020-01-16|46581.0|0|1053.0|0|2.2106058697568964|0|47634.0|0
0|2020-01-17|46581.0|0|1053.0|0|2.2106058697568964|0|47634.0|0
0|2020-01-18|46581.0|0|1053.0|0|2.2106058697568964|0|47634.0|0
0|2020-01-19|46581.0|0|1053.0|0|2.2106058697568964|0|47634.0|0
0|2020-01-20|46581.0|0|1053.0|0|2.2106058697568964|0|47634.0|0
0|2020-01-21|46581.0|0|1053.0|0|2.2106058697568964|0|47634.0|0
0|2020-01-22|46581.0|0|1053.0|0|2.2106058697568964|0|47634.0|0
0|2020-01-23|46581.0|0|1053.0|0|2.2106058697568964|0|47634.0|0
0|2020-01-24|46581.0|0|1053.0|0|2.2106058697568964|0|47634.0|0
0|2020-01-25|46581.0|0|1053.0|0|2.2106058697568964|0|47634.0|0
0|2020-01-26|46581.0|0|1053.0|0|2.2106058697568964|0|47634.0|0
0|2020-01-27|46581.0|0|1053.0|0|2.2106058697568964|0|47634.0|0
0|2020-01-28|46581.0|0|1053.0|0|2.2106058697568964|0|47634.0|0
0|2020-01-29|46581.0|0|1053.0|0|2.2106058697568964|0|47634.0|0
0|2020-01-30|46581.0|0|1053.0|0|2.2106058697568964|0|47634.0|0
0|2020-01-31|46581.0|0|1053.0|0|2.2106058697568964|0|47634.0|0
0|2020-02-01|46958.5|0|981.0|0|2.0463292274637825|0|47939.5|0
0|2020-02-02|46958.5|0|981.0|0|2.0463292274637825|0|47939.5|0
0|2020-02-03|46958.5|0|981.0|0|2.0463292274637825|0|47939.5|0
0|2020-02-04|46958.5|0|981.0|0|2.0463292274637825|0|47939.5|0
0|2020-02-05|46958.5|0|981.0|0|2.0463292274637825|0|47939.5|0
0|2020-02-06|46958.5|0|981.0|0|2.0463292274637825|0|47939.5|0
0|2020-02-07|46958.5|0|981.0|0|2.0463292274637825|0|47939.5|0
0|2020-02-08|46958.5|0|981.0|0|2.0463292274637825|0|47939.5|0
0|2020-02-09|46958.5|0|981.0|0|2.0463292274637825|0|47939.5|0
0|2020-02-10|46958.5|0|981.0|0|2.0463292274637825|0|47939.5|0
0|2020-02-11|46958.5|0|981.0|0|2.0463292274637825|0|47939.5|0
0|2020-02-12|46958.5|0|981.0|0|2.0463292274637825|0|47939.5|0
0|2020-02-13|46958.5|0|981.0|0|2.0463292274637825|0|47939.5|0
0|2020-02-14|46958.5|0|981.0|0|2.0463292274637825|0|47939.5|0
0|2020-02-15|46958.5|0|981.0|0|2.0463292274637825|0|47939.5|0
0|2020-02-16|46958.5|0|981.0|0|2.0463292274637825|0|47939.5|0
0|2020-02-17|46958.5|0|981.0|0|2.0463292274637825|0|47939.5|0
0|2020-02-18|46958.5|0|981.0|0|2.0463292274637825|0|47939.5|0
0|2020-02-19|46958.5|0|981.0|0|2.0463292274637825|0|47939.5|0
0|2020-02-20|46958.5|0|981.0|0|2.0463292274637825|0|47939.5|0
0|2020-02-21|46958.5|0|981.0|0|2.0463292274637825|0|47939.5|0
0|2020-02-22|46958.5|0|981.0|0|2.0463292274637825|0|47939.5|0
0|2020-02-23|46958.5|0|981.0|0|2.0463292274637825|0|47939.5|0
0|2020-02-24|46958.5|0|981.0|0|2.0463292274637825|0|47939.5|0
0|2020-02-25|46958.5|0|981.0|0|2.0463292274637825|0|47939.5|0
0|2020-02-26|46958.5|0|981.0|0|2.0463292274637825|0|47939.5|0
0|2020-02-27|46958.5|0|981.0|0|2.0463292274637825|0|47939.5|0
0|2020-02-28|46958.5|0|981.0|0|2.0463292274637825|0|47939.5|0
0|2020-02-29|46958.5|0|981.0|0|2.0463292274637825|0|47939.5|0
0|2020-03-01|46941.0|0|1488.0|0|3.072539181069194|0|48429.0|0
0|2020-03-02|46941.0|0|1488.0|0|3.072539181069194|0|48429.0|0
0|2020-03-03|46941.0|0|1488.0|0|3.072539181069194|0|48429.0|0
0|2020-03-04|46941.0|0|1488.0|0|3.072539181069194|0|48429.0|0
0|2020-03-05|46941.0|0|1488.0|0|3.072539181069194|0|48429.0|0
0|2020-03-06|46941.0|0|1488.0|0|3.072539181069194|0|48429.0|0
0|2020-03-07|46941.0|0|1488.0|0|3.072539181069194|0|48429.0|0
0|2020-03-08|46941.0|0|1488.0|0|3.072539181069194|0|48429.0|0
0|2020-03-09|46941.0|0|1488.0|0|3.072539181069194|0|48429.0|0
0|2020-03-10|46941.0|0|1488.0|0|3.072539181069194|0|48429.0|0
0|2020-03-11|46941.0|0|1488.0|0|3.072539181069194|0|48429.0|0
0|2020-03-12|46941.0|0|1488.0|0|3.072539181069194|0|48429.0|0
0|2020-03-13|46941.0|0|1488.0|0|3.072539181069194|0|48429.0|0
0|2020-03-14|46941.0|0|1488.0|0|3.072539181069194|0|48429.0|0
0|2020-03-15|46941.0|0|1488.0|0|3.072539181069194|0|48429.0|0
0|2020-03-16|46941.0|0|1488.0|0|3.072539181069194|0|48429.0|0
0|2020-03-17|46941.0|0|1488.0|0|3.072539181069194|0|48429.0|0
0|2020-03-18|46941.0|0|1488.0|0|3.072539181069194|0|48429.0|0
0|2020-03-19|46941.0|0|1488.0|0|3.072539181069194|0|48429.0|0
0|2020-03-20|46941.0|0|1488.0|0|3.072539181069194|0|48429.0|0
0|2020-03-21|46941.0|0|1488.0|0|3.072539181069194|0|48429.0|0
0|2020-03-22|46941.0|0|1488.0|0|3.072539181069194|0|48429.0|0
0|2020-03-23|46941.0|0|1488.0|0|3.072539181069194|0|48429.0|0
0|2020-03-24|46941.0|0|1488.0|0|3.072539181069194|0|48429.0|0
0|2020-03-25|46941.0|0|1488.0|0|3.072539181069194|0|48429.0|0
0|2020-03-26|46941.0|0|1488.0|0|3.072539181069194|0|48429.0|0
0|2020-03-27|46941.0|0|1488.0|0|3.072539181069194|0|48429.0|0
0|2020-03-28|46941.0|0|1488.0|0|3.072539181069194|0|48429.0|0
0|2020-03-29|46941.0|0|1488.0|0|3.072539181069194|0|48429.0|0
0|2020-03-30|46941.0|0|1488.0|0|3.072539181069194|0|48429.0|0
0|2020-03-31|46941.0|0|1488.0|0|3.072539181069194|0|48429.0|0
0|2020-04-01|35709.0|0|8765.0|0|19.708144084184017|0|44474.0|0
0|2020-04-02|35709.0|0|8765.0|0|19.708144084184017|0|44474.0|0
0|2020-04-03|35709.0|0|8765.0|0|19.708144084184017|0|44474.0|0
0|2020-04-04|35709.0|0|8765.0|0|19.708144084184017|0|44474.0|0
0|2020-04-05|35709.0|0|8765.0|0|19.708144084184017|0|44474.0|0
0|2020-04-06|35709.0|0|8765.0|0|19.708144084184017|0|44474.0|0
0|2020-04-07|35709.0|0|8765.0|0|19.708144084184017|0|44474.0|0
0|2020-04-08|35709.0|0|8765.0|0|19.708144084184017|0|44474.0|0
0|2020-04-09|35709.0|0|8765.0|0|19.708144084184017|0|44474.0|0
0|2020-04-10|35709.0|0|8765.0|0|19.708144084184017|0|44474.0|0
0|2020-04-11|35709.0|0|8765.0|0|19.708144084184017|0|44474.0|0
0|2020-04-12|35709.0|0|8765.0|0|19.708144084184017|0|44474.0|0
0|2020-04-13|35709.0|0|8765.0|0|19.708144084184017|0|44474.0|0
0|2020-04-14|35709.0|0|8765.0|0|19.708144084184017|0|44474.0|0
0|2020-04-15|35709.0|0|8765.0|0|19.708144084184017|0|44474.0|0
0|2020-04-16|35709.0|0|8765.0|0|19.708144084184017|0|44474.0|0
0|2020-04-17|35709.0|0|8765.0|0|19.708144084184017|0|44474.0|0
0|2020-04-18|35709.0|0|8765.0|0|19.708144084184017|0|44474.0|0
0|2020-04-19|35709.0|0|8765.0|0|19.708144084184017|0|44474.0|0
0|2020-04-20|35709.0|0|8765.0|0|19.708144084184017|0|44474.0|0
0|2020-04-21|35709.0|0|8765.0|0|19.708144084184017|0|44474.0|0
0|2020-04-22|35709.0|0|8765.0|0|19.708144084184017|0|44474.0|0
0|2020-04-23|35709.0|0|8765.0|0|19.708144084184017|0|44474.0|0
0|2020-04-24|35709.0|0|8765.0|0|19.708144084184017|0|44474.0|0
0|2020-04-25|35709.0|0|8765.0|0|19.708144084184017|0|44474.0|0
0|2020-04-26|35709.0|0|8765.0|0|19.708144084184017|0|44474.0|0
0|2020-04-27|35709.0|0|8765.0|0|19.708144084184017|0|44474.0|0
0|2020-04-28|35709.0|0|8765.0|0|19.708144084184017|0|44474.0|0
0|2020-04-29|35709.0|0|8765.0|0|19.708144084184017|0|44474.0|0
0|2020-04-30|35709.0|0|8765.0|0|19.708144084184017|0|44474.0|0
0|2020-05-01|34793.0|0|9052.0|0|20.64545558216444|0|43845.0|0
0|2020-05-02|34793.0|0|9052.0|0|20.64545558216444|0|43845.0|0
0|2020-05-03|34793.0|0|9052.0|0|20.64545558216444|0|43845.0|0
0|2020-05-04|34793.0|0|9052.0|0|20.64545558216444|0|43845.0|0
0|2020-05-05|34793.0|0|9052.0|0|20.64545558216444|0|43845.0|0
0|2020-05-06|34793.0|0|9052.0|0|20.64545558216444|0|43845.0|0
0|2020-05-07|34793.0|0|9052.0|0|20.64545558216444|0|43845.0|0
0|2020-05-08|34793.0|0|9052.0|0|20.64545558216444|0|43845.0|0
0|2020-05-09|34793.0|0|9052.0|0|20.64545558216444|0|43845.0|0
0|2020-05-10|34793.0|0|9052.0|0|20.64545558216444|0|43845.0|0
0|2020-05-11|34793.0|0|9052.0|0|20.64545558216444|0|43845.0|0
0|2020-05-12|34793.0|0|9052.0|0|20.64545558216444|0|43845.0|0
0|2020-05-13|34793.0|0|9052.0|0|20.64545558216444|0|43845.0|0
0|2020-05-14|34793.0|0|9052.0|0|20.64545558216444|0|43845.0|0
0|2020-05-15|34793.0|0|9052.0|0|20.64545558216444|0|43845.0|0
0|2020-05-16|34793.0|0|9052.0|0|20.64545558216444|0|43845.0|0
0|2020-05-17|34793.0|0|9052.0|0|20.64545558216444|0|43845.0|0
0|2020-05-18|34793.0|0|9052.0|0|20.64545558216444|0|43845.0|0
0|2020-05-19|34793.0|0|9052.0|0|20.64545558216444|0|43845.0|0
0|2020-05-20|34793.0|0|9052.0|0|20.64545558216444|0|43845.0|0
0|2020-05-21|34793.0|0|9052.0|0|20.64545558216444|0|43845.0|0
0|2020-05-22|34793.0|0|9052.0|0|20.64545558216444|0|43845.0|0
0|2020-05-23|34793.0|0|9052.0|0|20.64545558216444|0|43845.0|0
0|2020-05-24|34793.0|0|9052.0|0|20.64545558216444|0|43845.0|0
0|2020-05-25|34793.0|0|9052.0|0|20.64545558216444|0|43845.0|0
0|2020-05-26|34793.0|0|9052.0|0|20.64545558216444|0|43845.0|0
0|2020-05-27|34793.0|0|9052.0|0|20.64545558216444|0|43845.0|0
0|2020-05-28|34793.0|0|9052.0|0|20.64545558216444|0|43845.0|0
0|2020-05-29|34793.0|0|9052.0|0|20.64545558216444|0|43845.0|0
0|2020-05-30|34793.0|0|9052.0|0|20.64545558216444|0|43845.0|0
0|2020-05-31|34793.0|0|9052.0|0|20.64545558216444|0|43845.0|0
0|2020-06-01|38563.0|0|5471.0|0|12.424490166689376|0|44034.0|0
0|2020-06-02|38563.0|0|5471.0|0|12.424490166689376|0|44034.0|0
0|2020-06-03|38563.0|0|5471.0|0|12.424490166689376|0|44034.0|0
0|2020-06-04|38563.0|0|5471.0|0|12.424490166689376|0|44034.0|0
0|2020-06-05|38563.0|0|5471.0|0|12.424490166689376|0|44034.0|0
0|2020-06-06|38563.0|0|5471.0|0|12.424490166689376|0|44034.0|0
0|2020-06-07|38563.0|0|5471.0|0|12.424490166689376|0|44034.0|0
0|2020-06-08|38563.0|0|5471.0|0|12.424490166689376|0|44034.0|0
0|2020-06-09|38563.0|0|5471.0|0|12.424490166689376|0|44034.0|0
0|2020-06-10|38563.0|0|5471.0|0|12.424490166689376|0|44034.0|0
0|2020-06-11|38563.0|0|5471.0|0|12.424490166689376|0|44034.0|0
0|2020-06-12|38563.0|0|5471.0|0|12.424490166689376|0|44034.0|0
0|2020-06-13|38563.0|0|5471.0|0|12.424490166689376|0|44034.0|0
0|2020-06-14|38563.0|0|5471.0|0|12.424490166689376|0|44034.0|0
0|2020-06-15|38563.0|0|5471.0|0|12.424490166689376|0|44034.0|0
0|2020-06-16|38563.0|0|5471.0|0|12.424490166689376|0|44034.0|0
0|2020-06-17|38563.0|0|5471.0|0|12.424490166689376|0|44034.0|0
0|2020-06-18|38563.0|0|5471.0|0|12.424490166689376|0|44034.0|0
0|2020-06-19|38563.0|0|5471.0|0|12.424490166689376|0|44034.0|0
0|2020-06-20|38563.0|0|5471.0|0|12.424490166689376|0|44034.0|0
0|2020-06-21|38563.0|0|5471.0|0|12.424490166689376|0|44034.0|0
0|2020-06-22|38563.0|0|5471.0|0|12.424490166689376|0|44034.0|0
0|2020-06-23|38563.0|0|5471.0|0|12.424490166689376|0|44034.0|0
0|2020-06-24|38563.0|0|5471.0|0|12.424490166689376|0|44034.0|0
0|2020-06-25|38563.0|0|5471.0|0|12.424490166689376|0|44034.0|0
0|2020-06-26|38563.0|0|5471.0|0|12.424490166689376|0|44034.0|0
0|2020-06-27|38563.0|0|5471.0|0|12.424490166689376|0|44034.0|0
0|2020-06-28|38563.0|0|5471.0|0|12.424490166689376|0|44034.0|0
0|2020-06-29|38563.0|0|5471.0|0|12.424490166689376|0|44034.0|0
0|2020-06-30|38563.0|0|5471.0|0|12.424490166689376|0|44034.0|0
0|2020-07-01|39581.0|0|4624.0|0|10.46035516344305|0|44205.0|0
0|2020-07-02|39581.0|0|4624.0|0|10.46035516344305|0|44205.0|0
0|2020-07-03|39581.0|0|4624.0|0|10.46035516344305|0|44205.0|0
0|2020-07-04|39581.0|0|4624.0|0|10.46035516344305|0|44205.0|0
0|2020-07-05|39581.0|0|4624.0|0|10.46035516344305|0|44205.0|0
0|2020-07-06|39581.0|0|4624.0|0|10.46035516344305|0|44205.0|0
0|2020-07-07|39581.0|0|4624.0|0|10.46035516344305|0|44205.0|0
0|2020-07-08|39581.0|0|4624.0|0|10.46035516344305|0|44205.0|0
0|2020-07-09|39581.0|0|4624.0|0|10.46035516344305|0|44205.0|0
0|2020-07-10|39581.0|0|4624.0|0|10.46035516344305|0|44205.0|0
0|2020-07-11|39581.0|0|4624.0|0|10.46035516344305|0|44205.0|0
0|2020-07-12|39581.0|0|4624.0|0|10.46035516344305|0|44205.0|0
0|2020-07-13|39581.0|0|4624.0|0|10.46035516344305|0|44205.0|0
0|2020-07-14|39581.0|0|4624.0|0|10.46035516344305|0|44205.0|0
0|2020-07-15|39581.0|0|4624.0|0|10.46035516344305|0|44205.0|0
0|2020-07-16|39581.0|0|4624.0|0|10.46035516344305|0|44205.0|0
0|2020-07-17|39581.0|0|4624.0|0|10.46035516344305|0|44205.0|0
