|dates|Kalawao_Hawaii_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Kalawao_Hawaii_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Kalawao_Hawaii_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Kalawao_Hawaii_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Kalawao_Hawaii_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Kalawao_Hawaii_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Kalawao_Hawaii_UnitedStates.TotalPopulation.data|Kalawao_Hawaii_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|86.0|0
