|dates|FortBend_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|FortBend_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|FortBend_Texas_UnitedStates.NYT_ConfirmedDeaths.data|FortBend_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|FortBend_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|FortBend_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|FortBend_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|FortBend_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
