|dates|Chattooga_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Chattooga_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Chattooga_Georgia_UnitedStates.NYT_ConfirmedDeaths.data|Chattooga_Georgia_UnitedStates.NYT_ConfirmedDeaths.missing|Chattooga_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Chattooga_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Chattooga_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Chattooga_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
