|dates|Finney_Kansas_UnitedStates.BLS_EmployedPopulation.data|Finney_Kansas_UnitedStates.BLS_EmployedPopulation.missing|Finney_Kansas_UnitedStates.BLS_UnemployedPopulation.data|Finney_Kansas_UnitedStates.BLS_UnemployedPopulation.missing|Finney_Kansas_UnitedStates.BLS_UnemploymentRate.data|Finney_Kansas_UnitedStates.BLS_UnemploymentRate.missing|Finney_Kansas_UnitedStates.BLS_LaborForcePopulation.data|Finney_Kansas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|20195.5|0|449.0|0|2.1749134151953307|0|20644.5|0
0|2020-01-02|20195.5|0|449.0|0|2.1749134151953307|0|20644.5|0
0|2020-01-03|20195.5|0|449.0|0|2.1749134151953307|0|20644.5|0
0|2020-01-04|20195.5|0|449.0|0|2.1749134151953307|0|20644.5|0
0|2020-01-05|20195.5|0|449.0|0|2.1749134151953307|0|20644.5|0
0|2020-01-06|20195.5|0|449.0|0|2.1749134151953307|0|20644.5|0
0|2020-01-07|20195.5|0|449.0|0|2.1749134151953307|0|20644.5|0
0|2020-01-08|20195.5|0|449.0|0|2.1749134151953307|0|20644.5|0
0|2020-01-09|20195.5|0|449.0|0|2.1749134151953307|0|20644.5|0
0|2020-01-10|20195.5|0|449.0|0|2.1749134151953307|0|20644.5|0
0|2020-01-11|20195.5|0|449.0|0|2.1749134151953307|0|20644.5|0
0|2020-01-12|20195.5|0|449.0|0|2.1749134151953307|0|20644.5|0
0|2020-01-13|20195.5|0|449.0|0|2.1749134151953307|0|20644.5|0
0|2020-01-14|20195.5|0|449.0|0|2.1749134151953307|0|20644.5|0
0|2020-01-15|20195.5|0|449.0|0|2.1749134151953307|0|20644.5|0
0|2020-01-16|20195.5|0|449.0|0|2.1749134151953307|0|20644.5|0
0|2020-01-17|20195.5|0|449.0|0|2.1749134151953307|0|20644.5|0
0|2020-01-18|20195.5|0|449.0|0|2.1749134151953307|0|20644.5|0
0|2020-01-19|20195.5|0|449.0|0|2.1749134151953307|0|20644.5|0
0|2020-01-20|20195.5|0|449.0|0|2.1749134151953307|0|20644.5|0
0|2020-01-21|20195.5|0|449.0|0|2.1749134151953307|0|20644.5|0
0|2020-01-22|20195.5|0|449.0|0|2.1749134151953307|0|20644.5|0
0|2020-01-23|20195.5|0|449.0|0|2.1749134151953307|0|20644.5|0
0|2020-01-24|20195.5|0|449.0|0|2.1749134151953307|0|20644.5|0
0|2020-01-25|20195.5|0|449.0|0|2.1749134151953307|0|20644.5|0
0|2020-01-26|20195.5|0|449.0|0|2.1749134151953307|0|20644.5|0
0|2020-01-27|20195.5|0|449.0|0|2.1749134151953307|0|20644.5|0
0|2020-01-28|20195.5|0|449.0|0|2.1749134151953307|0|20644.5|0
0|2020-01-29|20195.5|0|449.0|0|2.1749134151953307|0|20644.5|0
0|2020-01-30|20195.5|0|449.0|0|2.1749134151953307|0|20644.5|0
0|2020-01-31|20195.5|0|449.0|0|2.1749134151953307|0|20644.5|0
0|2020-02-01|20339.5|0|433.0|0|2.0844867011674086|0|20772.5|0
0|2020-02-02|20339.5|0|433.0|0|2.0844867011674086|0|20772.5|0
0|2020-02-03|20339.5|0|433.0|0|2.0844867011674086|0|20772.5|0
0|2020-02-04|20339.5|0|433.0|0|2.0844867011674086|0|20772.5|0
0|2020-02-05|20339.5|0|433.0|0|2.0844867011674086|0|20772.5|0
0|2020-02-06|20339.5|0|433.0|0|2.0844867011674086|0|20772.5|0
0|2020-02-07|20339.5|0|433.0|0|2.0844867011674086|0|20772.5|0
0|2020-02-08|20339.5|0|433.0|0|2.0844867011674086|0|20772.5|0
0|2020-02-09|20339.5|0|433.0|0|2.0844867011674086|0|20772.5|0
0|2020-02-10|20339.5|0|433.0|0|2.0844867011674086|0|20772.5|0
0|2020-02-11|20339.5|0|433.0|0|2.0844867011674086|0|20772.5|0
0|2020-02-12|20339.5|0|433.0|0|2.0844867011674086|0|20772.5|0
0|2020-02-13|20339.5|0|433.0|0|2.0844867011674086|0|20772.5|0
0|2020-02-14|20339.5|0|433.0|0|2.0844867011674086|0|20772.5|0
0|2020-02-15|20339.5|0|433.0|0|2.0844867011674086|0|20772.5|0
0|2020-02-16|20339.5|0|433.0|0|2.0844867011674086|0|20772.5|0
0|2020-02-17|20339.5|0|433.0|0|2.0844867011674086|0|20772.5|0
0|2020-02-18|20339.5|0|433.0|0|2.0844867011674086|0|20772.5|0
0|2020-02-19|20339.5|0|433.0|0|2.0844867011674086|0|20772.5|0
0|2020-02-20|20339.5|0|433.0|0|2.0844867011674086|0|20772.5|0
0|2020-02-21|20339.5|0|433.0|0|2.0844867011674086|0|20772.5|0
0|2020-02-22|20339.5|0|433.0|0|2.0844867011674086|0|20772.5|0
0|2020-02-23|20339.5|0|433.0|0|2.0844867011674086|0|20772.5|0
0|2020-02-24|20339.5|0|433.0|0|2.0844867011674086|0|20772.5|0
0|2020-02-25|20339.5|0|433.0|0|2.0844867011674086|0|20772.5|0
0|2020-02-26|20339.5|0|433.0|0|2.0844867011674086|0|20772.5|0
0|2020-02-27|20339.5|0|433.0|0|2.0844867011674086|0|20772.5|0
0|2020-02-28|20339.5|0|433.0|0|2.0844867011674086|0|20772.5|0
0|2020-02-29|20339.5|0|433.0|0|2.0844867011674086|0|20772.5|0
0|2020-03-01|20341.5|0|434.5|0|2.0913554100885636|0|20776.0|0
0|2020-03-02|20341.5|0|434.5|0|2.0913554100885636|0|20776.0|0
0|2020-03-03|20341.5|0|434.5|0|2.0913554100885636|0|20776.0|0
0|2020-03-04|20341.5|0|434.5|0|2.0913554100885636|0|20776.0|0
0|2020-03-05|20341.5|0|434.5|0|2.0913554100885636|0|20776.0|0
0|2020-03-06|20341.5|0|434.5|0|2.0913554100885636|0|20776.0|0
0|2020-03-07|20341.5|0|434.5|0|2.0913554100885636|0|20776.0|0
0|2020-03-08|20341.5|0|434.5|0|2.0913554100885636|0|20776.0|0
0|2020-03-09|20341.5|0|434.5|0|2.0913554100885636|0|20776.0|0
0|2020-03-10|20341.5|0|434.5|0|2.0913554100885636|0|20776.0|0
0|2020-03-11|20341.5|0|434.5|0|2.0913554100885636|0|20776.0|0
0|2020-03-12|20341.5|0|434.5|0|2.0913554100885636|0|20776.0|0
0|2020-03-13|20341.5|0|434.5|0|2.0913554100885636|0|20776.0|0
0|2020-03-14|20341.5|0|434.5|0|2.0913554100885636|0|20776.0|0
0|2020-03-15|20341.5|0|434.5|0|2.0913554100885636|0|20776.0|0
0|2020-03-16|20341.5|0|434.5|0|2.0913554100885636|0|20776.0|0
0|2020-03-17|20341.5|0|434.5|0|2.0913554100885636|0|20776.0|0
0|2020-03-18|20341.5|0|434.5|0|2.0913554100885636|0|20776.0|0
0|2020-03-19|20341.5|0|434.5|0|2.0913554100885636|0|20776.0|0
0|2020-03-20|20341.5|0|434.5|0|2.0913554100885636|0|20776.0|0
0|2020-03-21|20341.5|0|434.5|0|2.0913554100885636|0|20776.0|0
0|2020-03-22|20341.5|0|434.5|0|2.0913554100885636|0|20776.0|0
0|2020-03-23|20341.5|0|434.5|0|2.0913554100885636|0|20776.0|0
0|2020-03-24|20341.5|0|434.5|0|2.0913554100885636|0|20776.0|0
0|2020-03-25|20341.5|0|434.5|0|2.0913554100885636|0|20776.0|0
0|2020-03-26|20341.5|0|434.5|0|2.0913554100885636|0|20776.0|0
0|2020-03-27|20341.5|0|434.5|0|2.0913554100885636|0|20776.0|0
0|2020-03-28|20341.5|0|434.5|0|2.0913554100885636|0|20776.0|0
0|2020-03-29|20341.5|0|434.5|0|2.0913554100885636|0|20776.0|0
0|2020-03-30|20341.5|0|434.5|0|2.0913554100885636|0|20776.0|0
0|2020-03-31|20341.5|0|434.5|0|2.0913554100885636|0|20776.0|0
0|2020-04-01|18688.5|0|1223.5|0|6.144535958216151|0|19912.0|0
0|2020-04-02|18688.5|0|1223.5|0|6.144535958216151|0|19912.0|0
0|2020-04-03|18688.5|0|1223.5|0|6.144535958216151|0|19912.0|0
0|2020-04-04|18688.5|0|1223.5|0|6.144535958216151|0|19912.0|0
0|2020-04-05|18688.5|0|1223.5|0|6.144535958216151|0|19912.0|0
0|2020-04-06|18688.5|0|1223.5|0|6.144535958216151|0|19912.0|0
0|2020-04-07|18688.5|0|1223.5|0|6.144535958216151|0|19912.0|0
0|2020-04-08|18688.5|0|1223.5|0|6.144535958216151|0|19912.0|0
0|2020-04-09|18688.5|0|1223.5|0|6.144535958216151|0|19912.0|0
0|2020-04-10|18688.5|0|1223.5|0|6.144535958216151|0|19912.0|0
0|2020-04-11|18688.5|0|1223.5|0|6.144535958216151|0|19912.0|0
0|2020-04-12|18688.5|0|1223.5|0|6.144535958216151|0|19912.0|0
0|2020-04-13|18688.5|0|1223.5|0|6.144535958216151|0|19912.0|0
0|2020-04-14|18688.5|0|1223.5|0|6.144535958216151|0|19912.0|0
0|2020-04-15|18688.5|0|1223.5|0|6.144535958216151|0|19912.0|0
0|2020-04-16|18688.5|0|1223.5|0|6.144535958216151|0|19912.0|0
0|2020-04-17|18688.5|0|1223.5|0|6.144535958216151|0|19912.0|0
0|2020-04-18|18688.5|0|1223.5|0|6.144535958216151|0|19912.0|0
0|2020-04-19|18688.5|0|1223.5|0|6.144535958216151|0|19912.0|0
0|2020-04-20|18688.5|0|1223.5|0|6.144535958216151|0|19912.0|0
0|2020-04-21|18688.5|0|1223.5|0|6.144535958216151|0|19912.0|0
0|2020-04-22|18688.5|0|1223.5|0|6.144535958216151|0|19912.0|0
0|2020-04-23|18688.5|0|1223.5|0|6.144535958216151|0|19912.0|0
0|2020-04-24|18688.5|0|1223.5|0|6.144535958216151|0|19912.0|0
0|2020-04-25|18688.5|0|1223.5|0|6.144535958216151|0|19912.0|0
0|2020-04-26|18688.5|0|1223.5|0|6.144535958216151|0|19912.0|0
0|2020-04-27|18688.5|0|1223.5|0|6.144535958216151|0|19912.0|0
0|2020-04-28|18688.5|0|1223.5|0|6.144535958216151|0|19912.0|0
0|2020-04-29|18688.5|0|1223.5|0|6.144535958216151|0|19912.0|0
0|2020-04-30|18688.5|0|1223.5|0|6.144535958216151|0|19912.0|0
0|2020-05-01|19026.0|0|963.0|0|4.8176497073390365|0|19989.0|0
0|2020-05-02|19026.0|0|963.0|0|4.8176497073390365|0|19989.0|0
0|2020-05-03|19026.0|0|963.0|0|4.8176497073390365|0|19989.0|0
0|2020-05-04|19026.0|0|963.0|0|4.8176497073390365|0|19989.0|0
0|2020-05-05|19026.0|0|963.0|0|4.8176497073390365|0|19989.0|0
0|2020-05-06|19026.0|0|963.0|0|4.8176497073390365|0|19989.0|0
