|dates|Warrick_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Warrick_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Warrick_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Warrick_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Warrick_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Warrick_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Warrick_Indiana_UnitedStates.TotalPopulation.data|Warrick_Indiana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|62998.0|0
