|dates|Kent_Delaware_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Kent_Delaware_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Kent_Delaware_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Kent_Delaware_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Kent_Delaware_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Kent_Delaware_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Kent_Delaware_UnitedStates.TotalPopulation.data|Kent_Delaware_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|180786.0|0
