|dates|Camp_Texas_UnitedStates.BLS_EmployedPopulation.data|Camp_Texas_UnitedStates.BLS_EmployedPopulation.missing|Camp_Texas_UnitedStates.BLS_UnemployedPopulation.data|Camp_Texas_UnitedStates.BLS_UnemployedPopulation.missing|Camp_Texas_UnitedStates.BLS_UnemploymentRate.data|Camp_Texas_UnitedStates.BLS_UnemploymentRate.missing|Camp_Texas_UnitedStates.BLS_LaborForcePopulation.data|Camp_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-16|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
