|dates|Traverse_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Traverse_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Traverse_Minnesota_UnitedStates.NYT_ConfirmedDeaths.data|Traverse_Minnesota_UnitedStates.NYT_ConfirmedDeaths.missing|Traverse_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Traverse_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Traverse_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Traverse_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
