|dates|AleutiansWest_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|AleutiansWest_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|AleutiansWest_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|AleutiansWest_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|AleutiansWest_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|AleutiansWest_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|AleutiansWest_Alaska_UnitedStates.TotalPopulation.data|AleutiansWest_Alaska_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|5634.0|0
