|dates|Walker_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Walker_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Walker_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Walker_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Walker_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Walker_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Walker_Georgia_UnitedStates.TotalPopulation.data|Walker_Georgia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|69761.0|0
