|dates|PendOreille_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|PendOreille_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|PendOreille_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|PendOreille_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|PendOreille_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|PendOreille_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|PendOreille_Washington_UnitedStates.TotalPopulation.data|PendOreille_Washington_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|13724.0|0
